Xpos,Ypos,CYR61,NGFR,LOXL2,GAPDH
6680.06400812802,3119.55829311659,0,0,5,100
6728.69121048574,2953.07440246723,0,0,2,31
6762.9152238806,3072.20656716418,0,0,3,121
6802.65240384615,3280.23617788462,0,0,11,403
6822.378271782,3685.85550376479,0,0,2,114
6833.84560191337,3600.40924794047,0,0,2,32
6834.72081447964,3008.22036199095,0,0,1,78
6954.70516597918,3451.24926340601,0,0,1,108
6950.07396870555,3260.4237197724,0,0,3,258
6965.33390352378,3142.22739194891,0,0,4,428
6981.73062164236,3334.35840368381,0,1,1,96
7032.92155196828,3728.59416595865,0,0,0,31
7059.20404984424,3330.70093457944,0,0,0,112
7107.61618204804,2917.9613147914,0,0,1,155
7119.36647955092,3236.40216519647,0,0,2,199
7121.92768309535,3415.89405803777,0,0,3,205
7121.82529076961,3650.42390497402,0,0,1,79
7249.74636174636,3319.24977724978,0,0,0,145
7272.41037000574,3447.87332841086,0,0,1,178
7223.56981664316,3563.38834038552,0,0,0,44
7247.85709803922,2881.05850980392,0,0,3,173
7246.08767772512,3153.98301737757,0,0,1,172
7274.31133038448,3038.9452194624,0,0,4,201
7331.75252844501,3216.26042983565,0,0,2,80
7339.09008789062,3679.04467773438,0,0,0,105
7350.431401684,2888.73798910352,0,0,0,162
7360.06504065041,3136.91056910569,0,0,2,59
7388.80647773279,2949.87125506073,0,0,0,135
7427.25747508306,3319.86129568106,0,0,1,68
7517.86319471434,3604.88767975126,0,0,0,40
7432.9746898263,3321.43473945409,0,0,1,66
7439.92751141553,3243.71061643836,0,0,0,127
7467.57802659202,3021.68754373688,0,0,0,139
7508.77847702958,3397.83637507867,0,0,2,154
7548.7581013236,3287.69100867184,0,0,0,79
7554.11281929991,2910.74810785241,0,0,1,93
7534.23042253521,3524.95830985915,0,0,1,94
7542.97692814766,3599.07514831905,0,0,0,22
7545.44628099174,3688.82396694215,0,0,1,135
7574.38567708333,3183.59765625,0,0,1,74
7608.89978448276,3372.04525862069,0,0,0,104
7639.72969374168,3601.55226364847,0,0,2,74
7635.81673728814,2961.15360169492,0,0,2,139
7664.27186761229,3502.41975308642,0,0,1,82
7661.21535181237,3686.90476190476,0,0,1,124
7708.85234899329,2834.35514541387,0,0,0,117
7716.85859519408,3230.47781885397,0,0,2,69
7714.49550748752,3379.83893510815,0,0,2,104
7729.85466269841,3112.54067460317,0,0,0,31
7782.15883977901,3691.6091160221,0,0,0,157
7783.62603437301,3445.95321451305,0,0,1,100
7793.14232849416,3082.45972103615,0,0,2,86
7818.06382160707,3543.06228373702,0,0,1,102
7884.32538121003,3267.80226266601,0,1,0,90
7929.26786963212,3580.27752133165,0,0,1,186
7944.26272577997,3066.82331691297,0,0,0,33
7980.13366764655,3348.26041846792,0,0,0,106
8028.35635497618,2950.37553271497,0,0,0,129
8059.58630586306,3248.45305453055,0,0,1,113
8046.57656514382,3104.33883248731,0,2,0,63
8061.78009049774,3557.54705882353,0,0,0,136
8191.78074769731,3304.28580458732,0,0,2,178
8103.42446996466,3620.46908127208,0,0,0,73
8151.10261406072,3447.9225523624,0,0,1,132
8178.12038073908,3214.86142217245,0,0,0,132
8229.74672489083,2839.87308951965,1,0,0,119
8256.15747508306,3158.38803986711,0,0,0,42
8309.5680781759,2972.42475570033,0,0,0,11
8393.39301310044,3175.55676855895,0,0,0,20
8405.35508301777,3044.97786192834,0,0,0,15
8449.95020463847,2896.55184174625,0,0,1,217
8514.90755878494,3111.86214552427,0,0,0,3
8574.6649980747,2966.06160954948,0,0,0,112
8570.07488299532,3378.85959438378,2,0,0,25
8352.49308300395,3365.91106719368,0,0,0,6
8469.05421331762,3282.38951090159,0,0,0,22
8466.60825545171,3163.44314641745,1,0,0,21
8536.99326668027,3104.67863701285,1,0,0,8
8618.27324670537,3277.92876232605,7,15,7,38
8578.97374343586,2962.5791447862,0,0,0,74
8596.25662696888,3444.15097963888,1,0,0,13
8657.39457937346,3134.65575501584,0,2,0,65
8715.14559386973,3221.1122605364,0,0,0,42
8740.3859223301,3365.95922330097,0,1,0,31
13627.5287548855,3588.39642657733,0,0,0,33
917.755902464198,4658.36098567927,0,0,5,454
1103.70811307745,4589.42610894047,0,0,1,190
1184.39622026719,4489.49250570218,0,0,7,210
1221.27523840842,4171.5695494903,0,9,1,116
1251.46888646288,4571.10917030568,1,0,6,176
1319.71329879102,4295.30328151986,0,0,1,97
1422.33354510801,4318.23379923761,0,0,3,201
1469.85152838428,4446.01122894573,0,0,3,135
1552.64494949495,4286.79444444444,0,0,0,56
1571.85782608696,4577.27804347826,0,0,4,91
1652.47826086957,4549.69672571122,0,0,0,72
1733.41568981064,4242.62338443042,2,1,2,96
1836.3125,4101.10501269036,2,1,4,282
1834.16169039963,4213.43913642627,5,0,0,117
1900.06363989135,4281.63678696158,0,0,0,98
1938.84361660846,3964.12922002328,1,0,2,177
1989.87671232877,4197.0901826484,0,0,0,65
2044.52258934592,4609.40660822657,0,0,1,133
2055.01964949549,3953.7180031864,0,0,10,211
2069.7426597582,4283.15198618307,0,0,5,148
2103.0657807309,4132.63920265781,6,0,4,74
2170.52501867065,4353.48319641524,0,0,6,144
2243.6524533626,4168.8132152375,3,4,30,445
2237.75059760956,4011.57768924303,0,0,0,35
2259.55427350427,3894.03632478632,0,0,0,34
2342.10560471976,3956.87610619469,0,0,1,28
2394.45468257233,4554.36637871932,0,0,0,150
2452.78860294118,3991.51654411765,0,0,1,47
2473.40922768305,4243.44583751254,0,0,0,65
2526.27951352485,4595.46194170686,0,1,0,186
2550.03394459618,4026.91377292236,1,0,1,58
2558.29822485207,4383.72366863905,0,0,1,23
2605.09308630818,3967.5964753728,0,0,1,73
2640.78989255869,4391.1742936729,4,0,0,38
2658.37546163316,4043.05416495691,0,0,1,28
2704.17877906977,4195.49200581395,0,0,4,125
2727.79129464286,4478.72433035714,3,1,7,88
2748.16869142659,4338.64074973967,0,0,1,71
2753.21918639951,3907.53916211293,0,0,0,106
2781.09840546697,4579.37722095672,0,0,1,68
2815.6221116246,4884.64806256665,0,0,0,16
2953.9544863459,4367.11300390117,0,1,11,207
2902.06992554225,4593.15053415345,1,0,3,153
2952.70696657295,4058.56513589503,0,0,3,82
2960.07834101382,4537.91321044547,0,0,0,26
2982.30682926829,3962.03024390244,0,0,0,89
3121.64242982052,4557.33041877589,0,0,0,40
3135.53494482396,4377.96558066211,2,0,3,101
3147.94911147011,4821.8295638126,0,0,0,60
3176.33832192326,3929.79047922305,0,0,2,81
3176.62832800852,3801.34895278665,1,0,7,122
3202.71793478261,4468.67445652174,1,0,0,102
3226.92848074482,4846.32628015235,0,2,3,64
3270.4199192463,3754.35172723194,0,1,4,161
3293.4283887468,4587.10179028133,0,0,3,136
3312.56979984799,3969.40233088422,0,1,3,230
3370.31336129419,4521.63301378071,1,0,3,56
3403.03065355697,4903.24831309042,1,1,5,88
3417.62151850439,3912.45669591759,1,0,8,310
3557.88060787325,3982.48193355428,2,0,3,435
3522.88456493223,4366.86532575426,0,0,1,151
3533.25856496445,3735.67808661926,0,0,0,47
3584.97553619303,4291.04423592493,0,0,3,97
3594.33706467662,4454.92164179104,0,0,0,45
3661.28643497758,4314.20599775785,0,1,4,231
3678.09140233723,3749.79507512521,0,0,2,152
3769.52335728953,4351.98511293635,1,0,2,303
3989.36918075423,4087.56202860858,1,0,7,459
4024.90983961855,4265.13567403554,1,0,4,191
4221.33145009416,4019.9868173258,3,0,3,243
4211.28047808765,4120.83067729084,0,0,8,127
4313.17334450964,3921.63319362951,1,0,6,243
4333.4701944533,4572.14424609499,0,0,3,163
4298.82712215321,4081.56366459627,1,0,9,143
4317.36036625245,4439.10300850229,4,5,3,217
4381.17730870712,4092.87546174142,0,0,0,148
4406.06165025785,4186.16760431317,0,0,3,113
4401.53846153846,3886.52119309262,0,0,0,91
4429.18917451122,4342.28982621289,2,1,2,180
4438.0295502092,4009.88389121339,1,2,6,172
4439.16487068965,4589.39331896552,2,0,1,70
4497.66321749317,4509.29402577118,0,0,4,128
4501.97260273973,3895.8372280419,0,0,0,59
4511.23496240602,3997.04887218045,0,1,1,57
4565.09585143028,4372.98801857121,0,6,12,266
4671.93660933661,4247.62407862408,1,0,8,241
4685.42093541203,3893.15515961396,1,0,1,40
4686.43788819876,4177.85636645963,0,0,5,118
4772.00116608362,4317.24471097784,1,4,19,282
4758.86814932486,3849.78872120731,0,0,1,45
4900.53896816685,4445.49018172948,5,1,5,314
5072.97624398074,3857.63146067416,4,0,3,153
5221.372639829,3755.04203776274,0,0,6,138
5425.65363128492,4029.13097454997,0,3,2,105
5476.75775799856,4283.451768102,0,0,1,43
5606.79398496241,4342.46406015038,0,0,12,119
5681.9818401937,4576.53389830509,0,0,0,19
5747.80297705189,4364.12425056853,0,1,1,54
5786.85746760627,4557.98067742669,0,0,3,47
5850.04306722689,4214.70168067227,0,1,6,116
5843.10204081633,4097.89044038668,0,0,5,112
6011.22749244713,4138.23595166163,0,0,7,209
6161.47156836816,4100.90399365247,2,0,0,89
6262.31506399737,4053.66097801116,0,0,3,85
6351.21171489061,4187.12879322512,0,0,0,67
6410.12775842044,4284.24157955865,2,0,0,110
6530.4724137931,4209.24310344828,0,0,0,45
6623.53912081836,4144.00165883329,0,0,1,28
6620.35504694836,3958.64730046948,0,0,0,18
6690.16842872767,3874.27378782355,0,0,5,68
6760.54258040936,4078.65332602339,0,0,1,84
6732.96553672316,3997.0593220339,0,0,1,25
6828.87792207792,3821.42894248609,0,0,1,143
6903.35195195195,3925.59459459459,0,0,0,41
6966.25568828214,3858.2130261661,0,0,3,195
7017.15558282209,4131.1290797546,0,0,5,44
7017.01637279597,3984.18324937028,0,0,5,82
7033.3231981982,3735.30555555556,0,0,1,50
7115.82843974053,3982.77791054968,0,0,5,170
7171.49413298566,4161.64602346806,0,0,1,84
7202.59255770137,4079.06076307113,0,0,7,105
7249.04993809327,3899.00123813454,0,0,1,65
7295.35437392796,4015.06312178388,0,0,13,70
7758.8192704203,4137.2753370341,0,0,9,329
7484.24166666667,4421.25694444444,0,0,5,267
7491.16816516817,4136.69663669664,0,0,2,122
7504.4331175836,3889.90722761597,0,0,2,262
7557.54781319496,4198.08228317272,0,0,1,125
7578.00071658904,3926.06843425296,0,0,1,193
7638.18686868687,4259.18091168091,0,0,2,371
7653.2393982808,4512.38911174785,0,0,6,167
7780.87948258197,4128.95773565574,0,0,0,320
7720.5154880187,4378.56428988895,1,0,12,170
7753.29157573112,3922.4661719773,0,0,2,174
7767.19683544304,3837.53101265823,0,0,0,84
7801.3238933841,4624.07044264636,0,0,0,62
7857.83782267116,3957.26412270857,0,0,3,133
7854.73001310616,3845.72018348624,0,0,0,57
7918.76479514416,4205.00303490137,0,0,5,188
7944.156133829,3831.67317224287,0,0,0,125
7947.82760920307,4006.81193731244,0,0,0,127
7955.57129277566,4404.47148288973,0,0,1,92
7967.04060066741,4308.58898776418,2,2,8,214
7985.62240325866,4109.35885947047,0,0,6,170
8039.9684534496,4202.210566812,0,0,3,169
8068.03881618085,4326.74866151101,2,0,3,175
8069.56066176471,4662.7506127451,1,1,1,254
8077.4455994456,4585.39085239085,0,0,2,86
8123.49521988528,4151.59703632887,0,5,5,220
8168.48021390374,4269.14260249554,0,0,4,192
8192.92582290218,4353.59758924432,1,0,1,105
8204.97291196388,4098.95541760722,2,0,1,207
8248.44444444445,4171.91014492754,1,0,3,81
8287.06463642014,4270.94344313238,3,0,9,202
8311.70165394402,4178.19592875318,1,0,1,126
8410.50847457627,4228.93117616846,3,0,15,205
8448.91110387496,4474.69130576359,2,1,1,90
8535.56057752668,4255.63339610797,1,0,10,236
8557.33548551525,4392.68558321298,26,0,1,296
8887.41634139995,4602.19815248504,1,0,3,321
9563.03730999539,3873.10087517273,0,0,0,0
17964.1680876979,4439.23873325213,0,0,1,13
17987.2233883058,4476.023988006,0,0,0,17
86.6079105760963,4948.9011177988,0,0,2,107
111.462522384241,5256.23765668969,0,0,2,128
148.209933641665,5432.26141162276,2,0,4,175
162.03488372093,5067.11369509044,1,0,2,83
176.989917695473,4947.9183127572,0,1,1,138
244.777147841256,5064.8617531618,0,0,0,81
293.884242853768,4773.07654145996,1,1,9,316
389.661926147705,5368.2372754491,0,0,1,178
372.326297775242,5142.82658300057,0,0,0,88
422.479459763647,4717.42824985931,0,1,2,126
498.892223161454,5146.7819103973,0,0,4,76
517.468734733757,4953.365901319,0,1,0,158
525.702702702703,5259.28760836308,1,0,1,119
516.455460305628,4730.92172940738,0,0,3,94
610.734774066798,5160.06057629339,2,1,1,106
625.262504701015,4973.88717562994,4,0,0,175
700.522484756098,5117.0068597561,1,0,3,86
755.92828685259,5177.74103585657,0,0,3,134
784.149877149877,5095.6855036855,2,0,1,110
883.992555831265,5187.53019023987,0,0,0,62
898.493442943825,5060.73889215111,1,0,7,179
1015.56550580431,5177.14372581537,0,0,1,23
967.737515225335,5164.17295980512,0,0,0,41
1023.94930577979,5088.48207943171,5,0,9,142
1033.22807017544,5181.81424148607,0,0,0,38
1164.03103629669,4691.10625986323,0,0,3,113
1304.14131994261,5204.60114777618,0,0,6,135
1378.33315148209,4869.38661574832,0,1,6,119
1410.74757281553,5138.66066206574,0,0,6,123
1445.99790794979,4809.910041841,3,0,1,142
1428.64452277657,5461.9989154013,0,0,0,34
1461.18485301445,4963.31913303438,0,0,2,47
1479.36106271777,5195.17073170732,0,0,1,89
1507.5037398374,5286.95544715447,0,0,1,48
1514.16520894072,5558.65500485909,0,0,2,53
1591.0972688069,5396.04647819837,2,0,9,118
1594.30364626991,5513.03101424979,0,0,3,120
1637.32413997628,4873.44217081851,0,0,8,77
1661.80460096563,5032.66174382278,1,0,2,68
1689.62216312057,5321.2554964539,0,0,3,56
1685.16846550915,5519.21398404505,0,0,9,126
1735.15052564511,4961.98518636508,0,1,4,104
1787.26848504765,5577.47124548143,1,1,5,161
1810.06494688923,5448.20940819423,0,0,5,136
1829.56749602965,5363.58655373213,1,0,4,52
1829.17196531792,5027.74927745665,0,0,0,24
1836.74320987654,5936.35061728395,0,0,2,164
1889.95639097744,5288.0045112782,0,0,0,78
1980.82197696737,4972.64347408829,0,0,1,76
2006.92685404673,5523.41584828987,0,0,5,142
2036.55367709214,4811.83727810651,0,0,0,108
2088.18935347209,4682.97458095414,0,0,2,188
2124.47420781135,4793.20412675018,0,0,0,135
2122.66591166478,5467.61117402793,1,0,3,107
2224.9833479404,5535.38124452235,0,0,3,84
2282.14018043026,5399.51630811936,0,0,2,109
2355.83433433433,5053.83383383383,1,1,3,178
2414.69983373833,5500.61874920066,0,0,13,277
2504.13990130725,5266.06475629816,3,3,12,350
2456.79841402337,4819.0367278798,2,0,2,381
2539.3604793348,4712.6872095867,0,0,4,290
2557.9185548071,5350.59216166565,1,0,4,123
2608.12587575899,5520.60065390005,0,0,2,121
2695.83474833232,5371.23802304427,0,0,1,42
2803.4998711008,4880.77313740655,0,0,1,118
3148.45283018868,4821.74455732946,0,0,1,14
2873.03895184136,5422.0959631728,1,0,1,29
2874.72235872236,4697.81277641278,0,0,0,61
2893.83922677982,5531.96322489392,0,0,0,135
2989.85413124787,5301.79836790207,0,0,1,68
3006.66298020955,5401.94732246799,0,0,6,115
3015.89246294544,5046.3481551561,1,0,1,101
3035.53149055283,5164.15027991603,1,0,4,118
3048.82126348228,4804.23178516399,1,0,1,117
3107.45200816882,5286.81347855684,1,0,7,173
3103.52039381153,5459.60150023441,0,1,3,172
3138.27816580626,5187.78408745825,0,1,3,185
3180.98136131437,5009.37263564821,1,0,3,108
3196.69365520188,4836.07925656911,0,0,2,57
3206.03938309006,5574.85045442027,0,0,0,102
3228.69340413639,5127.91922861934,1,0,7,165
3223.36785449146,5378.63697104677,0,0,2,49
3231.92748091603,5239.2786259542,1,0,9,100
3311.1129621511,5474.21788689171,0,0,4,139
3286.81321895106,5049.11776174693,3,2,4,192
3312.62681287584,4784.89494163424,1,1,2,113
3351.01941747573,5207.20145631068,0,0,4,143
3383.66161309885,4710.12886597938,1,1,8,305
3412.04232424677,4908.22410329986,2,0,1,113
3421.00053554693,5098.24902932119,3,0,5,296
3463.33917245545,5225.67185140441,1,0,1,116
3485.95332645694,4855.48040226921,0,0,1,77
3562.40508422032,4696.53208639041,1,0,4,125
3539.61336633663,5431.6400990099,1,0,0,65
3568.84357901513,4952.83682008368,2,0,10,189
3617.10944206009,4821.36756591048,1,1,6,139
3636.60125768186,5165.75303701586,2,3,6,184
3627.20601202405,5539.04569138277,1,0,5,181
3638.9767827529,5276.41583747927,0,0,0,14
3665.25304777595,5032.75815485997,1,0,4,151
3758.99223712068,5326.3112208892,0,1,0,35
3785.41252485089,5509.38151093439,0,0,10,94
3779.04002134472,5218.9060832444,0,0,0,15
3785.16945606695,4958.52928870293,0,0,0,76
3820.75709001233,5391.54161528977,0,3,4,62
3832.0752,4849.248,7,0,0,88
3874.35213618158,4981.8785046729,0,0,1,31
3956.92700357325,5345.94461459929,0,0,1,52
3944.3851884312,5231.19763365469,0,0,1,25
3967.33505821475,4895.01358344114,0,0,2,87
4011.62924281984,5005.57637075718,3,0,1,114
4041.12343032159,4688.95865237366,0,0,1,57
4078.24605988968,5456.72084318361,0,0,1,23
4050.28397565923,5122.03397565923,4,0,3,79
4096.60265402844,4871.74047393365,7,2,7,167
4109.44936497326,5252.25317513369,0,0,4,64
4118.95268361582,5338.45480225989,0,0,0,62
4197.4752563531,4852.20285332144,4,1,4,117
4291.04797400612,4900.77303134557,3,0,2,164
4309.926882662,5217.06129597198,1,0,20,160
4330.12132921175,5479.36785162287,0,0,0,24
4359.34373010821,5013.70846594526,3,0,0,64
4383.91222222222,4671.91555555556,2,0,0,87
4390.81146978022,4942.08550824176,3,0,4,83
4440.86843473739,5300.75351014041,0,1,0,58
4507.72848208081,4804.02650650253,1,0,3,349
4507.29296591733,5359.49601160261,1,0,0,33
4539.14105011933,5440.38949880668,0,0,2,45
4564.67768240343,4914.8135193133,1,0,4,243
4609.10818307906,5935.76282940361,0,0,3,80
4637.93565127141,5175.49039958485,2,0,2,51
4819.23501094092,4963.55404814004,0,0,2,94
4646.76247987118,5175.93800322061,0,0,1,33
4826.02098907418,4976.90655549166,0,0,3,49
4940.94033898305,4972.17491525424,0,0,2,84
5014.73298429319,4867.12172774869,0,0,0,90
5416.76412133891,4871.19769874477,0,0,0,44
5577.71050847458,4887.69084745763,0,0,0,57
5591.22041645505,5801.74911122397,0,0,0,162
5625.43291239148,4719.85082872928,0,0,4,107
5753.61111111111,5914.64631297965,0,0,0,13
5964.0663834307,4770.66702071163,0,0,3,75
7246.8249406802,4797.21091484313,1,0,1,166
7342.48843631343,5087.05591991716,21,0,11,299
7346.62833607908,4883.02635914333,0,0,3,257
7337.88239033694,4781.59313413859,1,0,1,86
7349.0203403902,5174.30759651308,1,0,1,172
7363.90088611749,4974.76895306859,1,0,9,298
7805.3502722323,4645.81004234725,0,0,0,89
7430.27515243902,5222.49161585366,2,0,2,251
7455.19502262443,5072.16606334842,15,0,6,343
7545.14509312882,5244.09547660041,1,1,23,246
7552.4592157685,5098.36821136507,0,0,3,238
7547.69184652278,5336.87260191847,1,0,0,160
7548.24175438596,4949.82526315789,1,0,9,404
7600.5300124533,5501.49838107098,0,0,1,78
7596.94441585178,4720.49511065363,0,0,1,104
7619.49383802817,4878.68221830986,0,0,1,141
7652.17635807192,5341.62547819434,1,0,2,224
7665.59563409563,5122.14033264033,0,0,2,146
7658.23462783172,4789.33454692557,0,0,1,151
7676.10483344219,5262.74885695624,0,0,5,228
7696.45236631838,4896.56084818685,0,5,3,236
7705.06781654253,5530.13484907879,1,0,3,103
7733.76943080035,5174.86622363479,0,0,11,121
7736.78530259366,4715.33285302594,0,0,5,153
7770.83320199632,5061.29078014184,0,0,8,313
7921.00273511466,5028.33052808752,1,0,13,308
7861.83064516129,5323.05357142857,0,0,0,94
7873.5,4740.14871928907,2,0,0,234
7894.24514380364,4882.98433970788,0,0,14,366
7954.86874236874,5345.67002442002,0,0,2,103
7981.05028927459,5524.48642634624,0,0,7,180
8001.13811462574,4840.26056999687,0,2,4,295
8009.23439490446,5229.79133757962,2,0,9,171
8057.17833887043,4747.78511627907,0,0,4,236
8028.9148199446,5323.63434903047,0,0,2,127
8128.48453832753,4944.88479965157,2,0,1,406
8115.58871493803,5257.40802348337,0,0,0,58
8164.13980441869,5525.31365447302,1,0,7,80
8176.40595794393,4851.72371495327,1,0,3,280
8214.71927020908,5133.60727127447,0,0,5,174
8212.99529633114,4665.30903104421,0,0,2,246
8236.32199036918,4773.17849117175,0,0,5,351
8220.3314516129,5459.00080645161,0,0,1,218
8242.68181818182,5246.18531468531,0,0,3,90
8276.1815860215,4926.8625,5,1,12,296
8301.58457711443,4673.03184079602,0,0,2,221
8703.50282326369,4835.6525974026,0,0,0,25
8360.9928057554,5268.42965627498,0,0,5,93
8377.17987633502,4850.1748173131,0,0,11,294
8481.08615559019,4982.17627887204,0,11,5,161
8562.04875283447,5472.63885109599,1,3,8,339
8534.36739780658,5262.14581256231,0,0,12,110
8529.15957446809,4792.33377659574,0,1,6,250
8590.79209414605,4871.8605914303,0,0,10,181
8668.28165482658,5383.84580025073,1,0,0,31
8684.86586067933,4879.45595854922,0,0,4,97
8701.99388785543,4952.8009566835,1,0,4,178
8712.5112960761,4815.05612366231,0,0,0,43
