Xpos,Ypos,TMS,C1S,VCL,GAPDH
16100.3670980587,33153.2080637133,17,1,5,548
16209.9842973044,32906.2656372677,47,6,3,473
16224.098024872,32772.178127286,91,3,12,628
16240.0347551343,32494.2989731438,86,5,23,739
16389.7510074842,33174.5765687968,195,1,30,560
16500.6065359477,32604.4454901961,46,5,17,597
16740.7681058496,32541.1002785515,131,2,6,470
16861.4223918575,32731.3078880407,157,7,7,377
16899.5143500281,32856.7490151941,182,10,11,547
16898.8715213358,32621.7773654917,132,2,0,400
16938.4880797573,33299.758994365,144,7,8,605
17049.6066350711,32532.2180094787,249,10,7,895
17166.0077041602,32483.0719054956,223,9,6,578
17376.5995807128,32857.8644304682,189,20,10,689
17508.8360141232,32900.9980384465,97,5,0,329
17559.6229079498,32614.559623431,85,1,3,394
17557.0666347076,32829.322147651,183,5,6,867
17604.1563169165,33012.0835117773,134,4,7,605
17644.2700764818,32608.4110898662,86,1,5,481
17683.7980566802,33010.5133603239,252,4,21,1141
17767.7226720648,32651.2201417004,164,2,4,731
17903.2287055667,32638.1475519785,57,3,3,280
17907.3923679061,32701.7700587084,101,3,3,452
18192.0194092827,32387.0333333333,110,3,18,771
18251.686615566,32918.1594929245,287,0,15,851
18312.5446937999,33150.0349942944,196,5,17,647
18310.0357532751,32698.5297489083,285,7,34,1000
18387.4345027358,33018.5220469907,204,2,6,729
18395.6423993848,32735.1576518841,318,3,22,1137
18520.6013441811,33055.3303855677,130,0,7,696
18600.9352549889,32580.0904656319,38,0,5,425
18637.8146437995,32486.8515831135,42,0,3,469
18672.0684745763,32426.5945762712,35,0,4,515
18712.0177462289,32914.004880213,96,1,4,400
18735.0285941223,32829.9054805401,128,0,8,537
18826.1707779886,33051.8608475648,125,0,4,614
18871.755198915,32718.8964737794,171,1,18,1007
18886.1145168157,33244.1885908897,146,4,4,465
18925.3145454545,33165.0472727273,127,1,8,530
18957.3932086614,33003.9665354331,133,2,9,608
19105.548678886,33123.3496786479,200,8,8,834
19228.5703703704,32774.7082125604,69,3,13,745
19395.5948827292,32820.0209665956,98,0,4,576
19533.1699658703,32732.5428896473,186,5,11,870
19520.345650938,32985.6259238203,100,1,10,377
19549.8912778905,33171.0640973631,36,0,2,243
19596.1836913634,32991.0320035072,76,1,4,447
19619.3139656983,33106.2835141757,118,1,7,551
19620.7120190401,33223.8092026973,70,2,1,444
19633.5155945419,32701.0233918129,202,3,5,941
19758.2220902613,32941.0777909739,148,5,16,761
19823.5542388332,33174.1545123063,92,0,2,373
19922.826471589,32475.5042531473,105,7,7,517
19950.6314513336,32916.6182888812,303,3,9,965
20048.7051899411,32596.3317281969,107,2,3,507
20059.6920332937,32743.4420927467,335,11,11,866
20070.4381690661,33245.7478774456,133,3,4,597
20165.6173808087,32969.9532287266,320,6,23,769
20138.5257946847,33042.5612298072,231,1,8,658
20202.778597786,32752.7029520295,263,1,10,894
20251.8252461322,33238.0010548523,258,6,17,918
20255.160936357,32385.6342355523,85,2,2,539
20338.5326042932,32513.5789793439,177,1,7,804
20340.6548515729,33072.47496677,151,1,11,506
20388.3586312369,32682.5660485567,282,4,8,972
20494.9278709959,32835.8797123556,285,1,16,995
20500.5506629972,32486.3582687015,275,4,5,1062
20612.6556979564,32379.0574991341,211,2,24,978
20738.03125,32749.8506944444,197,4,9,629
20893.2618524333,32894.6108320251,318,8,6,504
20899.6020278834,33210.6666666667,184,0,7,529
20910.7066132265,32411.1250501002,78,0,12,543
20945.4648026316,33161.2421052632,201,0,6,559
21145.6246193997,33126.971291866,182,2,2,542
21261.5210871603,33064.114339269,401,0,6,1175
21448.195760716,33175.623551578,275,6,14,847
21432.523853211,32412.1004587156,181,0,7,465
21505.4040567951,33032.5797160243,311,3,7,1099
21535.0623818526,32889.4419659735,493,8,23,1058
21544.8455621302,33245.0272189349,62,1,2,381
21673.4248645098,32879.4437510264,212,1,7,590
21763.8524675325,33265.241038961,96,1,8,621
21783.2626200062,32788.0281820997,115,3,8,448
21798.9654686399,32980.8086680761,145,1,10,609
21813.8083491461,32918.7191650854,323,7,14,780
21867.8431440443,33155.4920360111,60,2,9,354
21877.4048525214,33085.3677450048,97,3,8,413
21974.8317647059,32710.0076470588,247,10,18,762
22061.5694672131,33070.7278688525,264,19,19,1014
22228.746174318,32737.9703925482,324,14,10,769
22307.5393746381,33112.6766068327,156,5,9,779
22382.0616802552,32679.4232541652,149,1,2,507
22421.9543539326,33019.1278089888,128,2,15,459
22441.8678646934,33122.1296687808,63,3,6,303
22458.5818913481,32821.0792756539,239,3,10,643
22587.1957687723,32751.2857568534,300,3,8,686
22655.1929404726,33049.7882141789,169,0,12,423
22657.4714986787,32520.812382031,204,6,30,836
22688.1124513619,32412.8517509728,88,0,6,663
22703.4818013572,32885.1634793337,177,1,9,513
22831.3962510898,33041.4298169137,434,0,14,934
22927.7050578915,32405.5124923827,51,0,2,709
22981.9392695357,33202.8611268403,343,4,12,967
23059.6468428781,32626.4779735683,85,0,6,489
23105.0658783784,32388.9679054054,47,0,3,394
23108.8322769381,32678.3929790346,69,1,7,347
23116.5972550876,32569.6568859442,44,1,0,284
23176.6376647834,32972.9596986817,184,3,8,401
23197.6293734744,32854.7424735557,155,6,7,408
23205.012709941,32409.5878347708,116,5,7,556
23308.8032925285,33249.2427184466,57,0,6,263
23310.928702011,32561.966179159,215,2,6,369
23326.0046296296,32849.8657407407,74,0,4,285
23356.4869109948,32496.9359828653,147,0,5,482
23344.1919491525,32924.6207627119,174,3,5,378
23412.0383961944,33177.2354740061,75,0,4,346
23531.7330016584,33282.7794361526,184,1,1,394
23592.0466472303,32579.7271137026,322,5,11,730
23672.0869800108,32626.2595894111,263,5,6,677
23724.7040748163,32895.797261189,249,0,7,589
23823.9652615144,32549.5027322404,155,2,11,466
23828.7938063505,32407.0321442572,132,4,7,728
23866.9679037111,32918.1397525911,250,1,4,652
24053.1341166937,32387.6474878444,196,6,7,814
24066.0262901655,33108.0399221032,146,1,4,439
24240.6475799355,32521.2358462892,809,31,38,2449
24210.2621231979,33234.7316513761,121,0,1,366
24676.6089024805,32628.2167855929,148,4,19,535
24964.6842400449,32469.8137969714,151,1,10,711
24983.1632453568,32601.9760508309,167,3,17,458
25109.9867986799,32402.3836633663,114,0,3,382
25389.3955084217,32613.6338116032,226,4,8,552
25440.1536780772,32708.7530954115,226,4,7,542
25439.6235233693,32384.345146379,104,2,6,376
25466.165374677,32622.0271317829,163,5,2,385
25534.3897401732,32425.4650233178,125,1,8,497
25601.216374269,32380.0467836257,89,0,10,333
25733.2373615792,32621.4800192585,219,4,9,765
25886.4413239719,33230.8050819124,75,2,13,436
25915.4488352745,32572.3269550749,233,3,10,738
26028.3340311005,33243.6510167464,49,3,0,256
26388.3631221719,33135.8699095023,102,5,6,596
26423.3607575287,32840.7640484322,132,7,8,658
26436.6816479401,32611.1373283396,145,7,12,559
26461.0296141191,32703.1932396051,124,6,7,487
26572.2242396732,33153.0866999546,136,7,15,619
26603.8277604041,32926.6855905701,100,1,6,664
26673.8099834528,32806.887755102,245,0,4,889
26739.1445698166,33134.2743300423,45,0,6,310
26794.5030735186,32626.2013769363,130,0,9,864
26816.3718572587,33162.49837794,44,0,4,382
26886.8031550069,32433.9698216735,60,1,5,597
26963.5912248629,32494.3634369287,81,0,5,535
27009.3840379297,32610.4397471355,56,0,3,330
27066.2003053435,32959.0424427481,66,3,3,410
27096.5909264201,32679.4250857796,54,0,5,407
27179.2914549654,32541.7852193995,99,4,2,489
27178.8163265306,32903.5783858998,117,4,7,486
27179.0210946408,33085.2035347777,22,3,1,139
27204.9743209877,32463.0696296296,88,2,9,416
27204.7935533384,32994.8503453569,84,5,4,389
27245.5924545878,33113.0535631113,38,5,2,212
27265.4061538462,32377.6887179487,43,2,3,318
27270.6812796209,32796.4589257504,160,3,3,632
27352.4196053057,33059.7483015205,79,1,6,470
27376.4778216952,32686.6403162055,75,2,1,278
27384.0554147048,33248.5193770373,92,5,9,645
27389.4852774632,32423.0781426954,34,0,8,398
27393.2567811935,32593.8625678119,41,0,2,265
27407.5663062038,32531.9089356858,33,3,4,214
27494.0139802632,32520.0592105263,78,2,7,502
27580.9731404959,32981.5334710744,73,4,12,266
27632.6540686464,32713.8962591593,69,7,15,534
27757.4104701567,32925.4034678226,111,5,9,554
28234.1831210191,32806.8110403397,106,3,2,374
28305.4258298755,32792.9834024896,66,2,0,214
28330.7842577488,32583.2324632953,163,5,6,529
28344.037037037,32482.5662859121,106,0,10,671
28373.4136807818,32994.098534202,166,1,7,525
28411.3621194379,32760.9879976581,196,5,10,765
28445.1484536082,32664.0851251841,57,1,6,433
28521.1924056495,33195.5400941576,882,2,57,1308
28531.9939485628,32677.2254160363,93,1,10,548
28552.6112068966,33031.0043103448,100,0,3,386
28649.1398190045,32683.7108597285,94,0,6,410
28657.517809439,32958.9746215494,111,0,2,256
28689.4850287121,32845.9571369975,46,0,2,199
28682.3358913813,32806.7396694215,145,0,4,408
28696.784965035,32870.6223776224,22,0,2,123
28773.1329746349,32659.5184473482,200,0,6,488
28789.1175373134,32421.765391791,64,1,1,257
28843.167031045,32535.9523393091,127,0,5,456
28847.9641884002,33237.6348773842,137,0,8,515
28885.6752556237,32644.7591002045,144,5,6,377
28891.3157684631,32423.6051896208,162,1,2,796
28997.9060402685,33245.3753226639,135,2,5,512
29112.4381132075,32698.7086792453,146,7,5,550
29113.8227049755,32501.3938332165,169,2,5,728
29144.34843869,32793.9383092155,244,3,8,687
29166.4856746765,33135.6825323475,160,4,6,569
29178.532595326,32471.2441574416,44,0,7,283
29216.1150697057,32937.4549679133,161,6,9,618
29222.270464135,33085.0481012658,121,2,6,462
29234.1881430671,33253.3023027927,165,1,9,567
29233.3549337261,32423.2466863034,74,1,14,495
29285.5060192616,32849.3868378812,93,0,9,389
29304.9721534653,33251.9362623762,74,1,7,379
29378.5550082102,33248.1045429666,104,1,9,518
29409.6258300133,32763.4641434263,249,5,2,956
29407.2255172414,32838.6627586207,125,5,8,407
29461.9024975985,33037.8544668588,139,0,5,462
29517.168344519,32990.7265100671,130,3,3,476
29528.4773365423,33197.9430405134,176,3,5,505
29648.6466230937,32942.0509803922,171,3,5,559
29653.7665116279,32851.7381395349,186,7,10,624
29705.0573873647,33148.2408759124,291,9,5,800
29735.6807692308,32724.6884615385,169,2,10,557
29740.7242761693,32858.0231625835,135,1,3,405
29853.8804061677,32391.964648364,149,3,11,766
29869.4856858352,33281.3273587254,350,5,10,1040
29878.6931252076,32544.9209564929,405,8,10,1461
29907.7951353203,32983.3552586502,181,3,4,566
29979.6276300119,32922.8408098452,425,9,11,1256
30222.6602497399,32798.6781626282,625,31,27,2334
30564.5398288348,32367.0177748519,201,3,0,437
30923.8540079244,33049.7232551051,105,0,6,535
30950.9200879765,33262.2294721408,131,1,2,414
30981.0357475909,32755.3161330432,361,8,19,989
31087.6042421107,32469.0336264873,244,3,12,783
31160.355977356,32977.6603396603,162,6,11,576
31430.0305311585,32712.7030531159,237,2,8,712
31517.1414663827,32779.7605719501,96,1,7,234
31585.8874637981,32551.3127844435,335,5,10,1058
31559.5558698727,32867.338991042,222,1,11,415
31711.9342033714,33232.8017944535,270,3,22,820
31772.577185017,32526.9665153235,302,3,4,811
31785.451007326,33082.6955128205,177,2,6,521
31818.6014492754,32462.3432494279,225,0,2,497
31817.5054418807,32995.060949064,259,3,8,723
31858.8443965517,33194.575862069,179,0,5,500
31869.2907838983,32382.1001059322,93,1,5,247
31898.3310288735,33092.4148027654,297,4,12,588
32014.0833565654,32772.8062447728,270,6,12,754
32017.1139065524,33155.2303013547,545,1,33,1091
32428.8868353711,32517.5436451521,298,2,5,641
32683.6116399239,32487.3353277128,348,3,22,945
33020.821060121,32437.823550338,212,3,10,927
33278.5894886364,32675.868844697,65,2,1,365
33534.7137145142,32676.6181527389,142,3,12,382
33549.8916078174,33195.0280834291,290,20,23,1204
33546.9306313328,32841.8028059236,145,0,7,497
33600.8975903614,32385.358665431,137,2,12,536
33676.4122085048,32790.6505486968,126,2,7,372
33739.3842813721,32695.3473729917,114,1,6,319
33802.2085962145,32637.1979495268,141,5,4,449
34013.3658636178,32660.976725194,255,3,24,747
34026.2761029412,33082.86875,116,1,13,483
34112.2031496063,33151.2401574803,36,0,6,185
34129.4749090909,33290.8501818182,131,8,12,582
34197.1084447701,32685.4531965561,154,2,8,424
34198.2767316745,33065.4293880296,90,1,15,402
34224.8782531981,33229.6312307014,75,1,16,658
34207.8107467404,32828.8012643224,153,2,10,495
34289.4291056404,32899.5668432533,181,1,16,438
34286.2025316456,32805.8898734177,94,5,13,319
34380.1849077542,32463.0413372174,65,0,2,273
34445.7481804949,33135.89286754,142,2,13,566
34459.8395331875,32852.2159008023,211,3,11,568
34516.5542385057,32518.1415229885,199,1,4,617
34680.2510801728,32491.3024483917,252,6,15,910
34722.4509730539,32652.1639221557,210,3,9,606
34774.2724804886,32883.0590430947,219,11,5,625
34776.6688610928,32567.5062541145,83,2,4,317
34881.6239279588,32584.3083190394,162,4,4,677
34914.0673965104,33224.8385220664,131,1,10,738
34925.6694531522,32716.0926506444,159,2,10,546
34993.9645884129,33083.5651921514,200,1,23,1038
35082.0050062578,32379.8911138924,83,1,7,498
35276.9130024533,32618.2879788639,322,4,58,1341
35598.8890074707,33127.1458555674,114,0,16,396
35655.3726061615,32985.301623647,216,0,16,695
35692.4320366133,33078.4961098398,127,0,10,462
35736.3013630731,32568.5653035936,191,3,11,480
35789.3624678663,32436.6722365039,222,6,16,956
35832.1053157807,32972.5235794034,267,5,34,1099
35916.019426457,33258.1160962072,88,4,9,507
35994.3526252983,32531.8511336516,384,2,12,1221
36152.1880542078,32483.6871340137,438,3,26,1459
36389.7367178276,32667.7516725699,200,3,4,565
36478.1060987903,33225.1244959677,542,8,13,1577
36662.0529289572,33320.5827170752,110,5,14,529
36606.8241536129,32728.3612935826,165,4,3,522
36820.660543131,32741.0926517572,74,1,2,304
36864.1178361007,32435.3963577933,115,2,13,626
36954.8992372541,33025.5002007226,349,3,8,1240
36991.4430935495,32850.5150287065,88,1,2,546
36981.4182879377,32428.2714007782,141,1,11,954
69.8301043219076,33366.2921013413,122,1,4,665
97.0268872802482,33673.5196483971,41,2,3,230
162.99625167336,34138.8615796519,124,2,5,559
205.021717171717,33953.5126262626,178,2,5,464
228.258883248731,34029.9564902103,202,1,10,295
311.956508515815,33918.6012773723,184,1,4,376
326.314537444934,34006.1555066079,151,0,4,262
330.499775885253,34141.5871806365,59,1,4,311
420.853411687888,34046.1309174012,252,19,5,597
512.237517337032,33813.1009015257,208,0,4,549
538.235185185185,33610.6253968254,212,3,12,658
646.071758436945,33764.2714031972,194,4,4,632
785.903829787234,33708.2856737589,227,4,5,889
876.121355060034,34030.52135506,389,12,36,1666
863.705935251799,33399.2477517986,72,3,13,497
949.409481149683,34119.4089212393,107,2,15,710
978.034321372855,33418.7691107644,119,2,7,702
1059.7851077727,34074.6466361855,137,1,24,867
1147.65788736341,33876.0627626786,225,6,10,860
1173.48017264634,33493.0620447801,223,3,8,822
1183.61032575292,33682.2937922557,100,2,7,930
1208.33499875094,34157.8238820884,160,0,8,678
1263.58803222094,33687.1303222094,58,4,2,639
1292.71300309598,34030.5569659443,121,0,4,547
1378.79020332717,33826.4396179914,180,7,13,599
1385.24599708879,33939.4374090247,131,5,11,669
1412.15627620911,33588.4453452614,162,4,9,739
1478.73429771349,33442.179934671,180,3,17,1002
1498.76167076167,33762.2704592705,184,14,12,679
1537.06473214286,33650.5474330357,56,0,7,305
1560.7842689295,34112.6135770235,133,0,28,654
1608.18903971845,33357.8717948718,73,1,12,413
1626.21660926139,33702.4255644853,79,1,9,441
1643.28655419223,33600.7799079755,97,1,17,548
1673.75050167224,34052.0381270903,126,4,7,544
1663.55392545599,33420.1042823156,76,2,16,519
1751.09676487579,34157.9173887926,88,2,6,503
1745.58073654391,33925.7523269931,155,0,10,580
1763.58231707317,33637.5598323171,180,11,12,575
1775.98595258999,33327.0232660228,61,1,6,530
1815.87919799499,33972.2541353383,103,0,5,415
2327.95514165792,33831.0055089192,4,0,0,259
2903.73504273504,33991.0984940985,33,1,1,109
2899.20974777167,33926.0532903471,128,8,5,514
2877.55412566238,33370.823996972,145,6,4,600
2895.97398058252,33992.3619417476,105,9,2,405
2893.82361111111,34080.47,76,1,6,485
2925.37435897436,33540.2224175824,449,5,50,989
2942.09226932668,33965.4763092269,276,28,11,803
3048.49801324503,33506.3526490066,271,3,28,705
3049.98893589326,34129.7731858119,203,1,35,641
3063.22225282291,33622.7042137152,176,12,51,521
3166.18717397975,33417.263270942,344,15,13,983
3197.41669639672,34151.1469853728,43,2,5,325
3271.35376532399,34021.2035901926,186,4,1,752
3374.31241151487,33383.9839546956,45,3,10,382
3393.43671143671,34161.9035409035,105,0,7,306
3398.32019704434,34075.190089829,130,2,8,602
3551.32269099202,33953.4895477005,166,2,6,517
3563.20753935377,34046.7990886495,87,0,6,441
4016.718,33529.7613333333,37,0,1,238
4044.59923845788,33591.3041408853,64,0,1,261
3810.78610354223,33434.2488646685,69,1,2,434
3916.24689083372,34173.1142330723,79,1,4,370
3936.73640014604,34090.7911646586,158,1,8,902
3933.66471048513,33759.0802034429,71,4,2,360
4092.3810042753,33973.4703663341,247,6,12,1311
4007.32262323944,33753.3626760563,60,2,3,326
4032.18715846995,33564.5102459016,42,2,3,257
4039.60210473566,33433.1297920321,47,1,4,471
4171.11752404852,33335.8812212463,58,0,3,571
4200.75040518639,33474.7265570734,101,3,19,717
4235.95341492302,33826.2021318595,165,13,3,661
4291.1301322199,33923.0191370912,206,12,7,547
4335.75194897236,33861.4188518781,91,4,1,336
4356.62668120683,34093.4580152672,109,1,1,471
4374.28746594005,33988.9868301544,79,1,2,379
4430.61573178594,34121.4339136041,228,4,6,587
4490.09685430464,34297.542218543,41,0,7,653
4495.98530901722,33670.7244174265,73,4,13,437
4517.93547211083,33326.0080204156,19,4,0,621
4536.63823529412,33426.525,76,1,9,735
4541.98394711992,33566.0056657224,49,2,3,604
4586.99756934515,34031.9675436088,193,1,5,648
4579.59644396552,33731.6080280172,214,6,6,710
4618.17003628823,33663.8885432867,39,1,6,321
4648.72343234323,33315.103630363,56,0,0,374
4654.27900287632,34163.0182166826,33,1,3,284
4690.27451784982,34077.0652441526,77,2,10,449
4703.37236596426,33901.6567084556,225,1,8,683
4740.82820169567,34186.6166889781,87,0,4,343
4751.54379562044,33676.7095933264,164,7,3,549
4836.86053199137,33904.3156002876,72,0,4,376
4906.93380782918,33931.6572953737,81,0,4,431
4916.75816716165,33419.6597369538,206,4,9,615
4942.43438155136,34130.3744234801,76,3,2,542
4979.2969858156,33832.7881205674,87,0,3,350
5040.22831325301,34043.1676706827,133,0,3,527
5022.33094318809,33926.6001103144,49,2,7,284
5063.86076450782,33680.2123192711,240,5,4,590
5044.42813455658,33485.4352701325,225,3,5,429
5076.53651523864,33559.2236917769,155,1,3,299
5090.49962518741,33770.2263868066,139,1,6,315
5114.28946670204,34170.552135845,160,4,8,841
5091.65243902439,33895.8551829268,68,1,3,325
5185.28479312198,33820.592692101,85,2,6,386
5221.29953106682,33926.4296600234,64,1,4,405
5232.96833773087,34105.6583113456,130,0,9,568
5242.51810747664,33544.3691588785,190,2,6,504
5286.33286908078,33777.8283426184,91,4,5,346
5339.24105011933,34405.107398568,4,1,2,76
5323.28037383178,33362.1535380507,113,3,6,315
5343.31615120275,33611.2592592593,71,3,3,418
5344.21824758842,34098.5430064309,85,1,5,399
5352.970011107,33689.0662717512,113,0,9,505
5376.00789564023,33874.4922760041,75,0,8,340
5395.09176029963,33482.841894061,135,3,7,607
5389.8107617896,33312.7466747279,74,1,3,251
5437.00034328871,33787.5667696533,66,0,5,438
5511.42159062578,33529.7195213164,112,3,9,741
5541.11715274345,34177.6149283243,30,0,0,249
5551.06648351648,33326.4401098901,56,1,2,253
5658.90284005979,34185.8467862481,64,2,4,207
5698.30754767661,33487.2240128928,82,2,8,130
5737.68290895768,33769.3720461623,192,2,11,860
5746.88328690808,33368.7272980501,15,1,0,159
5763.07448015123,34192.0026465028,81,2,1,249
5879.75170068027,33651.4106369821,62,1,8,160
5916.31883457608,33524.4657553162,20,0,0,22
5882.4367816092,33356.2002873563,115,3,2,368
5962.52075775897,34008.677146312,98,3,5,275
6066.01100412655,33772.2031178359,179,2,15,727
6151.57244354225,33440.9276833291,5,0,0,127
6186.22238586156,34114.4545900835,126,1,4,578
6227.6,33551.1465686275,10,0,1,292
6265.34931912374,33688.4479968423,33,0,0,356
6321.7539184953,34158.5329153605,151,2,16,919
6412.45007856021,33438.8944436509,47,0,4,237
6395.28851476015,33650.9531826568,12,0,0,145
6483.35814296242,33333.2623434046,104,2,5,596
6493.84680218146,33639.632622707,133,0,6,464
6519.23903910374,34126.3053969622,80,2,5,428
6706.58128732581,33871.801592568,214,0,3,753
6775.59664478483,33703.458789205,152,1,4,461
6843.18539325843,33970.604494382,150,2,5,775
6531.45303867403,34132.9796151648,93,5,11,416
6561.72316950853,33673.1379137412,342,2,6,933
6630.59813452444,34008.2247766684,288,14,25,1320
6630.41138211382,33458.5902439024,188,1,11,765
6641.40169569203,34193.9747937672,392,15,41,1750
6692.83526011561,33542.7275354703,135,0,4,588
6712.5358490566,33701.7079245283,96,2,8,429
6775.65283267457,33903.2022397892,78,2,4,386
6850.49771499792,33469.5521395929,306,8,12,1040
6848.87369985141,33722.6924219911,282,5,16,882
7006.48132780083,33732.8809647303,255,4,12,677
6996.06109865471,33463.4501121076,163,2,7,669
7035.90183763666,33823.2388927658,307,3,20,969
7044.79559532003,33298.8843771507,116,1,3,446
7113.73435700576,33573.2437619962,270,3,8,766
7125.04913901722,33697.5846283074,199,3,11,564
7159.69230769231,33426.8579881657,146,0,7,659
7171.06488222698,33984.2912205567,181,1,5,871
7186.55458515284,33319.1740486588,91,1,5,400
7232.50784655623,33830.6606364429,204,1,12,824
7275.16628234691,33953.9710479119,199,9,10,786
7282.84212094132,34087.9139112303,198,1,4,713
7295.92064745361,33336.0698776155,100,1,5,412
7310.85565110565,33444.7100737101,131,3,8,469
7340.93050685368,34192.3213261077,64,2,3,737
7523.22817080943,33522.3817718292,127,0,4,566
7557.06880232981,34142.6778303604,81,3,2,388
7549.69453044376,33376.9138286894,124,0,4,432
7611.23049530592,33550.9307219165,118,2,11,705
7628.33088235294,33344.3350840336,35,1,1,290
7686.3628458498,33900.004743083,280,6,13,904
7746.59854014599,34064.8248175182,150,2,9,505
7763.32824647279,33351.9712064498,86,2,12,607
7803.092585693,34154.262295082,148,0,3,570
7904.84432889178,33740.2635684108,158,1,1,546
7913.43798024149,34187.0411635565,124,3,11,509
7914.295404814,33567.2560175055,147,3,4,547
7919.71060056429,33933.8194276501,149,4,1,479
7925.05258171483,34066.790620559,187,2,6,596
7928.95666544253,33634.2603745869,64,2,3,270
8009.80086206897,33975.9629310345,119,1,4,325
8008.11600669269,33543.8047964306,134,3,8,470
8015.902394939,33766.1699051062,126,1,5,442
8046.1518531846,33432.7258006477,93,3,7,707
8061.80103806228,34140.8460207612,76,1,10,326
8063.06082631982,33899.7322111706,177,2,5,556
8119.03374540595,34067.7624457066,112,5,7,470
8175.5604770017,34128.7291311755,134,5,12,680
8281.25179511728,33510.6022020105,59,5,8,414
8310.40403191936,34110.023099538,98,2,2,632
8365.76642335766,33484.4950622585,216,4,9,599
8421.31477235506,33852.0209629872,132,7,9,588
8432.79154795822,34187.1595441595,117,1,10,613
8441.01312217195,33441.6443438914,129,2,12,345
8477.5076142132,33328.9047247169,91,7,8,417
8542.12099509989,33432.9072747833,168,5,9,441
8556.24557823129,34137.4823129252,114,10,13,540
8587.02702257373,33741.1496127863,295,6,20,869
8641.72675086108,34070.6157673173,100,2,7,441
8684.45526212061,34206.5206937328,180,6,9,739
8785.46652719665,33506.2800358637,272,8,18,808
8816.14204746723,34085.9316330145,113,1,12,346
8857.66853460353,33625.3236200616,249,9,8,651
8868.78558225508,33990.5911275416,120,0,17,379
9121.66604477612,34016.7234141791,224,1,9,810
9125.97676303702,33650.2345312078,242,5,18,534
9151.48778596355,33461.285381931,128,1,3,513
9208.64150024355,33729.4359473941,146,0,7,277
9252.36794067313,33887.3091842556,130,4,13,423
9448.36067874458,33773.7450880327,174,0,3,430
9537.51514411334,33809.6514411334,108,0,20,327
9282.30298431968,33522.3292867982,121,0,1,391
9299.17250996016,33645.0183266932,106,0,1,304
9333.77405247813,33936.8124392614,188,4,9,671
9478.97695241253,33786.0661581827,109,1,4,328
9551.62551895931,33591.2388596734,430,7,21,1026
9562.10382513661,33901.3018074821,201,10,13,617
9644.27132061893,33554.0140338251,268,0,9,624
9649.38641533962,34151.5752356191,312,7,18,796
9743.31765443713,33803.0906240201,368,38,17,698
9800.45367412141,34063.2627795527,587,35,13,767
9851.70774157616,34007.8833194096,1015,72,27,1244
10232.846976993,33390.0930979133,127,5,5,517
10282.9566356609,33900.3765229923,295,9,15,1157
10287.48585209,34107.1829581994,70,1,21,438
10376.0756783669,33489.5511575803,276,18,22,727
10428.5273143605,33686.4367026497,313,4,16,850
10620.8208732057,33628.7338516746,446,7,18,1191
10680.5441075121,33382.522398346,114,2,7,545
10827.9264759809,33659.8214154749,418,4,35,810
10905.6965881397,33776.6441917141,240,4,4,808
10954.6475704859,34206.5764847031,348,5,23,1488
10951.2974714923,33324.3837382251,170,4,9,800
11019.8844713339,33642.4099683088,86,4,5,303
11021.3773821464,33821.3124373119,426,3,7,852
11132.8919368246,33391.5236907731,171,1,8,727
11144.8353943391,34388.0087936246,155,0,9,300
11133.8639852625,33838.5416027019,231,1,8,634
11167.235452405,33665.0205179953,147,6,11,615
11197.4121621622,33931.9212261042,192,1,16,809
11288.950318899,33715.626720376,134,0,7,562
11329.3034068136,33800.5607214429,92,0,0,321
11385.5477603886,33911.4036697248,144,3,4,428
11398.0695296524,33829.8091342877,189,4,4,447
11515.3890706806,33446.6930628272,105,2,16,1005
11556.651266104,33871.9506885829,110,3,5,402
11570.9205859676,34161.6484194295,122,2,8,408
11590.3775510204,33808.2367346939,154,4,5,466
11670.2817788272,33399.5997638725,121,4,15,1101
11681.0775650466,33871.2626411389,332,3,9,828
11698.3351731059,34135.3045659809,188,2,4,629
11711.6348020911,34029.1385362211,129,1,6,553
11783.9165217391,33949.2965217391,177,1,10,552
11795.3993320611,33522.661259542,129,2,14,1119
11821.0126811594,34348.5452898551,187,2,4,511
11846.5947416138,34289.3408884859,152,0,3,680
11916.1245341615,33624.0316770186,218,1,17,986
11937.6682653877,33946.3417266187,189,3,7,856
11986.4177514793,34056.4958579882,169,1,8,792
12049.5217934698,33774.7214497735,83,7,3,408
12044.2727272727,33748.0952380952,51,0,3,282
12053.3851717902,33654.8693490054,97,0,5,322
12087.0734517523,33507.1243398944,77,2,11,749
12094.8090261283,33733.9287410926,79,1,2,287
12108.6825749168,33818.2247502775,110,1,6,401
12137.7798013245,34166.5767108168,50,1,13,622
12180.4418073939,33481.4910999544,90,0,3,522
12197.4323939653,33920.2470822659,41,1,4,322
12225.0215801024,33621.4111192392,248,3,15,787
12259.674863388,33431.25,199,3,2,734
12293.4803817603,34018.9756097561,109,1,11,667
12296.4776247849,34099.8691910499,67,3,6,463
12377.3602865916,33460.4390992835,152,3,5,616
12396.2673626872,33374.8697231049,266,4,12,685
12423.4789879931,33674.340051458,255,4,14,910
12479.1381342062,33792.4016366612,150,1,2,835
12525.2325969154,33491.4347644852,113,4,4,605
12569.6732588134,33341.9716251075,186,1,11,575
12605.7563202247,33454.7384129213,46,0,3,174
12592.4696132597,33965.2090947726,66,0,4,331
12685.4014294223,33749.4764740917,223,6,9,844
12663.6136250622,34137.7826951765,35,0,5,491
12698.6692307692,33586.0765182186,142,3,5,661
