cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF,cluster
8193,15320.5258855586,36135.5235013624,7,166,0,255,2,13,0,4,1,30,0,0,0,0,0,0,9,0,0,cluster1
8194,15556.7639606601,36686.7157859643,9,121,0,605,0,0,0,0,4,7,0,2,0,0,0,0,11,0,0,cluster1
8195,15690.13948737,36107.9962852897,4,115,0,390,0,31,0,29,0,1,0,0,2,1,0,0,1,0,0,cluster1
8196,15705.6633628319,36255.9040707965,2,44,0,413,0,5,0,25,0,0,0,1,4,1,0,0,3,0,0,cluster1
8197,15745.6150575731,36466.7355181577,2,16,0,427,0,0,0,3,0,0,0,0,1,2,3,0,2,0,0,cluster1
8198,15778.2447805359,36765.847279303,5,8,0,588,0,0,0,1,0,2,0,0,12,0,9,0,3,0,0,cluster1
8199,15976.8751175475,36299.1369193154,2,0,0,616,0,3,0,2,0,1,0,1,6,1,4,0,4,0,0,cluster1
8200,16056.5499440924,36810.5158404771,2,0,0,593,0,0,0,57,0,3,1,1,14,3,11,0,10,0,0,cluster1
8201,16120.4219221887,36433.5761236454,6,0,0,500,0,0,0,5,0,1,0,1,3,1,1,0,2,0,0,cluster1
8202,16272.2371442239,36112.2703898589,7,4,1,537,0,0,1,9,0,4,0,1,2,0,1,0,1,0,0,cluster1
8203,16268.0874187832,36429.5044300059,2,0,0,390,0,4,0,7,1,1,0,1,14,0,3,0,6,0,0,cluster1
8204,16310.9350321396,36306.1584022039,57,1,0,544,9,4,0,28,13,2,0,1,12,1,2,0,10,0,0,cluster1
8205,16392.7218214608,36905.8808235648,4,2,0,494,0,4,0,41,0,1,0,1,10,0,1,0,10,0,0,cluster1
8206,16479.5175075032,36730.8953837359,7,1,0,782,1,2,0,342,0,3,0,3,4,0,7,0,18,0,0,cluster1
8207,16520.3997338909,36511.581068238,14,7,1,523,3,13,3,61,3,23,0,2,8,8,14,0,23,2,0,cluster1
8208,16523.5124388688,36317.5883478631,3,0,0,481,0,1,0,31,0,6,0,0,7,0,1,0,3,0,0,cluster1
8209,16577.342321755,36588.4686928702,2,4,0,627,0,1,0,48,2,11,0,2,9,0,2,0,6,0,0,cluster1
8210,16874.3751596424,36893.6004948914,8,185,0,540,0,23,0,0,0,3,0,1,7,3,7,0,17,0,0,cluster1
8211,17048.8935532234,36203.7691154423,5,44,0,244,0,1,0,6,3,0,0,1,0,0,1,0,4,0,0,cluster1
8212,17060.2811720698,36941.3753117207,2,46,0,391,3,20,0,0,1,13,0,0,15,5,2,0,9,0,1,cluster1
8213,17160.4298591549,36622.9390140845,4,36,1,498,1,11,0,4,0,2,0,2,5,3,7,0,27,0,0,cluster1
8214,17175.9050266389,37317.2297892055,0,0,0,0,0,5,0,1,0,5,0,1,0,1,4,0,8,0,0,cluster1
8215,17223.1161033797,36305.4656063618,9,29,1,489,0,5,0,2,0,2,0,5,14,4,5,0,5,0,0,cluster1
8216,17324.5092929293,36112.577979798,4,16,0,557,0,1,1,32,0,2,0,2,17,0,2,0,9,0,0,cluster1
8217,17373.5568742293,36908.9130702836,7,57,0,591,1,7,0,0,0,3,0,1,12,0,12,0,18,0,0,cluster1
8218,17432.958443138,36186.35191567,4,14,0,654,0,5,0,29,1,5,0,3,12,2,1,0,6,0,0,cluster1
8219,17478.3997512782,36381.6483349454,4,113,0,861,0,17,0,0,2,15,0,0,1,0,0,0,9,0,0,cluster1
8220,17636.8072727273,36786.2313419913,4,5,0,265,0,3,0,1,0,0,0,0,14,0,1,0,3,0,0,cluster1
8221,17675.4748781402,36451.1854143232,3,26,1,741,0,3,0,12,0,1,0,0,11,0,7,0,2,0,0,cluster1
8222,17817.9128829827,36632.1705426357,1,23,0,406,0,2,0,13,0,0,0,3,3,4,2,0,3,0,0,cluster1
8223,17848.3731019523,36901.3469166408,1,15,0,285,1,9,0,20,0,1,0,2,5,1,9,0,3,0,0,cluster1
8224,18032.865131141,36640.2843829051,1,83,0,412,0,2,0,31,1,3,0,0,5,4,1,0,3,0,0,cluster1
8225,18048.2194478636,36315.187972569,7,172,1,821,0,13,0,24,1,15,0,0,21,2,20,0,7,0,0,cluster1
8226,18148.4593196738,36946.3471255222,6,20,0,504,0,9,0,256,0,5,0,3,49,1,7,0,0,0,0,cluster1
8227,18284.6522827688,36676.2157584683,8,105,0,814,2,9,0,204,1,4,0,5,19,2,6,0,15,0,0,cluster1
8228,18305.0283975659,36977.1091954023,26,43,0,291,1,5,0,191,0,3,0,1,43,2,5,0,9,0,0,cluster1
8229,18347.1696331275,36393.9308633006,4,54,0,651,3,6,0,31,0,5,0,0,6,6,1,0,8,0,0,cluster1
8230,18525.9363540569,36766.485142255,3,1,0,266,1,4,0,24,0,0,0,1,8,1,8,0,6,0,0,cluster1
8231,18555.1941787942,36293.5462231462,5,22,1,312,0,5,0,30,0,0,0,0,14,1,2,0,5,0,0,cluster1
8236,18937.9974248927,36109.2624463519,2,8,0,238,2,10,0,44,0,0,0,0,18,0,13,0,11,0,0,cluster1
8239,19103.4567088608,36439.0767088608,17,33,3,820,0,0,0,0,0,0,0,0,172,2,35,0,41,0,0,cluster1
8240,19290.4804605722,36272.223307746,4,11,1,552,1,5,0,399,0,4,0,0,49,1,8,0,26,0,0,cluster1
8244,19461.2304053328,37138.6545532738,0,0,1,66,0,3,0,0,0,2,0,1,24,2,12,0,11,0,0,cluster1
8245,19492.5974473516,36696.7604339502,0,0,0,49,0,5,0,17,0,8,0,1,17,1,5,0,2,0,0,cluster1
8246,19523.8967398718,36326.0943936707,0,1,1,0,0,2,0,8,0,1,0,1,15,0,1,0,17,0,0,cluster1
8248,19615.4046767538,36995.7474552957,0,0,0,0,0,2,0,3,0,3,0,1,7,0,5,0,0,0,0,cluster1
8249,19654.523242978,36821.3737274623,0,0,0,0,0,3,0,2,0,0,0,1,1,0,0,0,3,0,0,cluster1
8251,19698.3119537275,36640.6353470437,0,0,0,0,0,15,0,1,0,5,0,2,13,3,0,0,18,0,0,cluster1
8252,19710.6541598695,37111.4969255866,0,0,0,0,0,0,0,38,0,8,0,1,36,0,16,0,11,0,0,cluster1
8253,19734.2564173337,36155.8916643666,0,0,0,0,0,13,0,5,0,2,0,0,12,2,3,0,9,0,0,cluster1
8254,19796.9787054012,36402.2181638697,0,0,0,0,0,12,0,1,0,2,0,1,21,2,2,0,17,0,0,cluster1
8255,19867.6735107836,36950.8895558223,0,0,0,0,0,8,0,61,0,6,0,0,22,2,7,0,11,0,0,cluster1
8256,19914.8966330407,36153.4505436919,0,0,0,2,1,16,1,73,0,9,0,4,57,2,6,0,10,0,0,cluster1
8257,19990.0867676954,36650.6922934763,0,0,0,0,3,9,0,3,0,4,0,0,2,6,0,0,9,0,0,cluster1
8258,20036.6295780003,36297.0223038905,0,0,0,2,0,4,1,61,6,11,0,6,28,5,14,0,13,0,0,cluster1
8259,20170.4479046243,36489.1099710983,0,0,0,0,1,9,0,15,5,2,0,3,17,3,1,0,7,0,0,cluster1
8260,20197.4801629852,36237.5306669526,0,0,0,0,0,8,0,88,4,7,0,0,20,0,3,0,13,0,0,cluster1
8261,20242.0130057803,36881.9294797688,0,0,0,0,0,11,0,619,0,30,0,4,19,0,23,0,14,0,0,cluster1
8263,20459.0185514612,36388.7841168996,0,0,0,0,2,8,0,17,2,7,0,3,15,4,20,0,11,0,0,cluster1
8264,20591.5739184563,36201.6282290694,0,0,0,1,1,9,0,18,2,2,0,2,15,0,14,0,6,0,0,cluster1
8266,20695.8099401749,36463.2569412487,0,0,0,0,1,5,0,81,1,3,0,5,21,2,57,0,11,0,0,cluster1
8267,21460.1192411924,36555.5619918699,0,18,0,9,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,cluster1
8270,21744.889332004,36808.1100697906,11,20,1,537,8,18,0,217,16,24,0,0,37,7,38,0,15,0,0,cluster1
8273,22040.7217928903,36377.2995878413,18,24,0,399,3,21,1,81,5,7,0,0,57,6,32,0,22,0,0,cluster1
8275,22171.307270629,36482.0611656088,4,21,0,364,2,7,0,66,2,4,0,2,37,0,5,0,2,0,0,cluster1
8276,22241.9153826064,36925.2167667798,9,5,0,266,4,12,0,47,2,8,0,0,5,0,5,0,10,0,0,cluster1
8277,22283.0401529637,36216.8176386233,4,3,0,481,0,2,0,85,0,22,0,4,14,1,47,0,5,0,0,cluster1
8278,22311.5248764415,36829.3041186161,2,0,0,316,0,3,0,9,0,2,0,0,20,0,3,0,7,0,0,cluster1
8279,22405.8665259826,36695.9208652071,10,11,0,447,0,5,0,164,1,2,0,2,50,0,14,0,10,0,0,cluster1
8280,22548.9352827349,36497.6043861535,4,5,0,341,2,13,0,206,2,28,0,4,60,5,39,0,17,0,0,cluster1
8281,22579.0012677485,36749.3007099391,2,8,0,461,1,7,0,205,2,12,0,1,58,0,24,0,13,0,0,cluster1
8282,22761.0117270789,36999.4632196162,6,5,3,709,0,10,0,107,0,6,0,0,0,0,6,0,10,1,0,cluster1
8283,22956.996843292,36928.1492671928,6,5,1,526,0,11,0,78,2,18,0,4,26,2,17,0,13,0,0,cluster1
8284,23027.7670915411,36651.159617613,0,45,0,73,0,3,0,5,0,3,0,0,1,3,6,0,8,0,0,cluster1
8285,23179.1941036803,36750.99485556,3,0,1,365,1,12,0,186,1,7,0,3,27,2,9,0,1,1,0,cluster1
8286,23198.4824791418,36586.2498212157,6,5,0,427,1,14,0,128,0,10,0,1,36,0,5,0,0,0,0,cluster1
8287,23330.7415150025,36843.3521888834,3,4,0,677,0,20,0,169,1,4,0,4,22,2,7,0,0,0,0,cluster1
8288,23599.7824,36928.5485714286,19,32,0,423,13,16,0,5,18,12,0,1,30,0,13,0,0,0,0,cluster1
8289,23726.0815427968,36308.7831983093,7,35,0,933,4,15,1,473,9,20,0,12,53,14,92,0,0,0,0,cluster1
8291,24087.2788863109,36608.4995359629,6,8,0,371,4,11,4,267,16,16,0,2,74,1,21,0,31,0,0,cluster1
8292,24420.5057552267,36872.9346957952,3,4,2,896,2,3,0,381,12,35,0,4,98,8,20,0,26,0,0,noCluster
8293,26473.6104559748,36927.3081761006,10,91,1,75,5,7,0,3,1,2,0,0,2,7,13,0,8,0,0,noCluster
8295,29573.6270987895,36982.3221397891,6,50,0,16,8,7,0,2,4,2,0,0,1,1,1,0,5,0,0,noCluster
8296,29858.2175084175,36912.5555555556,2,41,1,20,3,3,1,1,2,2,0,1,1,2,7,0,4,0,0,noCluster
8297,32171.4293157346,36760.245571379,3,79,0,82,1,3,0,8,0,3,0,0,0,6,7,0,2,0,0,noCluster
8298,32167.6328566678,36550.7090123046,0,70,0,44,0,5,0,8,3,4,0,0,3,2,16,0,10,0,0,noCluster
8299,33398.3258706468,36770.6281094527,6,51,0,47,6,8,0,3,3,0,0,1,0,0,1,0,2,0,0,noCluster
8300,33451.2442326981,36081.9167502508,3,58,0,25,3,3,0,7,1,0,0,0,0,0,0,0,1,0,0,noCluster
8301,33955.6477004717,36815.6338443396,2,76,2,15,1,4,2,18,1,0,0,0,0,3,11,0,4,0,0,noCluster
8302,33989.3151791989,36946.5028109628,15,75,2,17,10,6,0,9,7,4,0,0,2,1,7,0,6,0,0,noCluster
8303,35421.4522765599,36857.8940978078,3,60,1,38,1,2,0,2,1,1,0,1,0,0,0,0,1,0,0,noCluster
8304,35529.9027697634,36333.8981534911,3,71,1,49,1,2,0,2,1,1,0,1,1,3,8,0,0,0,0,noCluster
8305,35555.7726675427,36843.4973718791,5,55,0,61,1,4,0,6,4,0,0,0,0,1,4,0,4,0,0,noCluster
8306,35914.1064693937,36179.1035683203,3,114,0,61,2,4,0,0,1,2,0,0,0,3,2,0,3,0,0,noCluster
8307,36089.123025123,36291.1582491583,11,77,0,57,3,10,0,13,0,0,0,0,0,0,1,0,0,0,0,noCluster
8308,36237.3506363863,36248.2762665336,0,94,0,66,0,0,0,0,0,0,0,0,1,4,4,0,4,0,0,noCluster
8309,36518.4829245283,36989.5783962264,13,369,1,525,0,0,0,2,37,7,0,0,0,5,10,0,7,0,0,noCluster
8310,37286.1538418924,37206.9170129079,0,17,0,14,0,1,0,7,0,0,0,0,1,1,2,0,1,0,0,noCluster
8311,37263.6870689655,37102.1252873563,7,29,0,78,4,3,0,4,2,3,0,0,1,4,1,0,7,0,0,noCluster
8312,37286.0652527076,37260.0481949458,0,33,0,116,0,1,0,4,0,0,0,0,0,6,6,0,4,0,0,noCluster
8313,37766.9556788555,36629.5779129621,27,50,0,813,0,2,0,77,0,1,0,0,1,6,2,0,3,0,0,noCluster
8316,38822.8125299818,36848.558860213,8,43,0,418,3,12,2,92,0,0,0,1,1,2,3,0,6,0,0,noCluster
8318,39103.291025641,36134.311965812,2,3,0,468,0,1,0,8,0,1,0,2,1,0,2,0,6,0,0,noCluster
8319,39243.5004596997,36232.3573398713,10,9,0,389,0,4,0,37,0,5,0,0,1,5,7,0,43,0,0,noCluster
8320,39166.1178294574,36126.8031007752,12,1,0,79,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,noCluster
8322,39314.1130801688,36919.0538396624,9,23,0,287,2,2,1,20,1,0,0,1,2,1,4,0,3,0,0,noCluster
8324,39455.7906779661,36489.0711864407,11,45,0,379,2,9,1,43,2,0,0,0,9,4,6,0,13,0,0,noCluster
8325,39510.1756872119,36393.8519719993,10,21,0,233,0,5,0,41,1,2,0,0,5,0,5,0,19,0,0,noCluster
8328,39776.2610987791,36153.5235849057,6,6,0,294,0,3,0,90,0,0,0,0,3,1,1,0,2,0,0,noCluster
8474,1751.36654589372,37029.128321256,8,16,3,616,0,6,0,128,14,33,0,3,10,2,3,0,2,0,0,cluster1
8475,2233.40686106346,37535.2442538593,7,26,0,213,0,4,0,122,11,3,0,0,11,1,30,0,8,0,0,cluster1
8476,2431.2885831164,37523.8103384158,2,106,0,116,0,1,0,35,4,1,0,0,5,6,13,0,8,0,0,cluster1
8477,2557.33731649027,37594.5995220212,6,106,1,130,2,19,1,42,6,7,0,1,0,8,19,0,13,0,0,cluster1
8478,3227.73899312651,37487.2138212892,10,8,1,1199,0,18,0,110,6,20,0,11,37,6,58,0,18,0,0,cluster1
8479,3645.01221424445,37528.8143104729,40,13,12,1342,4,37,0,199,23,7,0,0,54,5,28,0,16,0,0,cluster1
8480,3792.74152153987,37811.1743813016,5,54,0,457,0,14,0,35,0,1,0,0,3,4,0,0,3,0,0,cluster1
8481,3772.93008420515,37145.8752232712,3,7,3,795,2,3,2,61,4,8,0,0,11,0,9,0,9,0,0,cluster1
8482,3928.62505865791,37639.376661974,9,23,0,696,0,16,0,176,0,5,0,1,43,1,19,0,11,0,0,cluster1
8483,4070.05135106039,37187.600279901,12,6,0,849,0,5,0,98,0,18,0,3,34,2,26,0,11,0,0,cluster1
8484,4045.97037682422,37771.3308647354,14,11,0,779,0,3,2,67,8,17,0,3,29,7,18,0,18,0,0,cluster1
8485,4094.87139795189,37022.0874017623,8,4,0,578,0,3,0,126,1,10,0,3,21,1,4,0,1,0,0,cluster1
8486,4208.18171133051,37406.270216267,10,29,2,1157,1,31,1,79,2,24,0,7,25,3,23,0,23,0,0,cluster1
8487,4414.93008910212,37732.7253826822,17,19,1,873,1,11,0,131,0,4,0,0,18,2,32,0,12,0,0,cluster1
8488,4443.59082994777,37539.5728380731,7,29,2,776,2,5,1,92,1,12,0,0,11,0,13,0,6,0,0,cluster1
8489,4525.17717791411,37808.1111656442,3,5,0,584,4,7,0,73,0,3,0,3,7,0,5,0,9,0,0,cluster1
8490,4575.27719928187,37469.2071813285,4,61,0,476,0,3,0,24,0,0,0,1,1,1,0,0,0,0,0,cluster1
8492,4708.57345857418,37905.3453757225,2,0,0,105,1,10,0,55,0,7,0,1,2,1,5,0,3,0,0,cluster1
8493,4946.13145817913,37345.2713545522,46,1,0,544,0,5,0,9,1,0,0,1,17,4,9,0,13,0,0,cluster1
8494,4944.37801848355,37193.0113286296,29,1,0,285,0,6,1,5,3,1,0,0,15,2,8,0,6,0,0,cluster1
8495,5335.37125187406,37710.1036356822,6,0,1,482,0,7,0,287,1,9,0,2,12,2,20,0,7,0,0,cluster1
8496,5378.29163545568,37452.3056179775,5,0,1,194,0,9,1,29,1,2,0,0,3,0,11,0,8,0,0,cluster1
8497,5467.53128666406,37176.9941337505,27,0,7,541,1,5,0,66,0,2,0,2,40,1,11,0,12,0,0,cluster1
8498,5513.58519660756,37838.4448727833,0,0,0,352,1,8,0,156,0,34,0,0,8,0,2,0,3,0,0,cluster1
8499,5538.63403641608,37462.5927528394,4,0,0,375,1,12,0,219,0,3,0,3,12,0,5,0,2,0,0,cluster1
8502,5618.48430493274,37556.8882823162,7,0,0,578,0,8,0,105,0,14,0,3,13,0,4,0,6,0,0,cluster1
8503,5707.29407616361,37075.2815232722,1,0,0,137,0,2,0,19,0,1,0,1,1,0,2,0,0,0,0,cluster1
8504,5674.64203280016,37729.376189512,1,0,0,518,0,5,0,0,0,2,0,1,8,0,1,0,3,0,0,cluster1
8505,5778.13086104007,37273.8949275362,7,4,1,834,0,7,0,1,0,4,0,2,28,1,9,0,4,0,0,cluster1
8506,5839.0898021309,37570.5691273465,17,18,0,682,3,20,0,1,5,8,0,1,12,5,13,0,12,0,0,cluster1
8507,5904.28301271601,37108.323443104,1,0,0,575,0,1,0,14,0,1,0,0,3,0,0,0,1,0,0,cluster1
8508,6008.68846153846,37089.5496655518,10,2,0,536,0,2,0,21,1,1,0,1,6,1,2,0,0,0,0,cluster1
8509,6013.45848765432,37676.0043209877,6,3,2,1263,0,3,1,0,0,7,0,2,18,2,10,0,16,0,0,cluster1
8510,6216.90388548057,37132.9357873211,8,0,0,580,0,4,0,86,0,2,0,1,13,0,11,0,4,0,0,cluster1
8511,6328.30179704017,37713.0119450317,13,28,0,948,0,15,0,0,1,7,0,4,17,1,15,0,11,0,0,cluster1
8512,6300.41901663051,37294.0941793203,8,1,1,917,0,7,0,0,2,8,0,5,23,2,8,0,13,0,0,cluster1
8513,6367.34221946683,37880.9225046497,7,5,0,531,0,5,0,3,0,13,0,1,24,1,1,0,9,0,0,cluster1
8514,6370.33719466129,37064.9138755981,3,3,0,474,1,6,0,51,1,6,0,2,2,0,4,0,7,0,0,cluster1
8515,6526.24545121504,37541.2539992673,5,3,0,636,0,5,0,10,0,2,0,1,15,0,5,0,6,0,0,cluster1
8516,6536.571570824,37171.3642021409,3,2,0,707,0,7,1,2,0,3,0,2,3,0,5,0,3,0,0,cluster1
8517,6602.21543109459,37253.5359051824,4,2,0,851,0,6,0,2,0,2,0,1,6,0,2,0,4,0,0,cluster1
8518,6821.23244635193,37777.9975965665,5,1,1,1031,0,0,0,83,0,9,0,1,6,0,17,0,6,0,0,cluster1
8519,6873.46658322904,37366.4423028786,10,39,0,723,0,2,0,0,0,1,0,1,2,0,3,0,9,0,0,cluster1
8520,6986.12478031634,37424.1587580551,7,22,0,296,1,7,0,5,0,1,0,3,5,1,4,0,6,0,0,cluster1
8521,7002.53684680661,37203.0666592229,12,25,0,1267,0,5,0,4,1,9,0,2,11,1,13,0,11,0,0,cluster1
8522,7114.730859375,37585.9787109375,5,6,0,618,0,12,0,187,2,19,0,3,13,0,12,0,3,0,0,cluster1
8523,7123.24162011173,37719.7355679702,4,4,0,574,1,2,0,9,0,0,0,1,0,2,0,0,3,0,0,cluster1
8524,7218.57865384615,37250.8042307692,10,97,0,682,0,6,0,1,1,8,0,1,0,0,7,0,8,0,0,cluster1
8525,7269.50061050061,37915.1822780394,2,13,0,291,0,4,0,18,0,3,0,0,6,0,3,0,1,0,0,cluster1
8526,7257.1015126663,37396.6706761436,3,20,0,601,0,9,0,47,1,13,0,3,17,1,12,0,13,0,0,cluster1
8527,7273.0869030539,37611.2912482066,5,8,0,498,1,9,0,75,1,11,0,2,6,0,7,0,4,0,0,cluster1
8528,7348.5768588137,37076.2136591479,5,19,0,670,0,4,0,0,2,2,0,1,5,0,0,0,2,0,0,cluster1
8529,7407.4931880109,37898.5498637602,4,1,0,280,1,2,0,38,0,1,0,0,3,0,1,0,1,0,0,cluster1
8530,7462.40811638591,37411.9437212864,0,22,0,72,0,6,0,1,0,2,0,0,6,0,0,0,1,0,0,cluster1
8531,7459.78935759581,37249.5803694513,1,44,0,324,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,cluster1
8532,7478.15861553785,37811.3105079681,2,4,0,441,0,4,0,28,0,4,0,0,1,0,1,0,2,0,0,cluster1
8535,7559.45345345345,37530.1883701884,11,4,2,499,0,1,0,22,0,2,0,2,6,0,0,0,8,0,0,cluster1
8537,7654.94846584167,37697.3446346838,6,3,0,492,2,3,0,51,1,6,0,1,16,1,2,0,4,0,0,cluster1
8538,7721.85862653667,37157.0205595591,2,0,0,416,0,4,0,4,0,0,0,3,14,2,1,0,4,0,0,cluster1
8539,7738.28242560359,37318.318921954,5,5,0,345,0,5,0,36,0,3,0,1,9,1,1,0,9,0,0,cluster1
8540,7841.70791760541,37278.5637270679,2,2,0,282,0,3,0,16,2,7,0,1,2,2,0,0,7,0,0,cluster1
8541,7826.32025801953,37663.5929218968,4,6,1,498,1,1,0,85,0,2,0,0,9,0,5,0,4,0,0,cluster1
8542,7818.11707931179,37939.0092320604,3,5,0,346,0,1,0,6,0,0,0,0,2,0,0,0,2,0,0,cluster1
8543,7903.32892363199,37769.782020445,4,15,0,474,0,0,0,52,0,0,0,0,5,1,1,0,7,0,0,cluster1
8544,7919.40518417462,37905.244429286,6,35,0,230,1,3,0,33,0,3,0,0,4,0,5,0,3,0,0,cluster1
8545,7947.76929460581,37275.316735823,10,9,0,569,0,2,0,60,2,4,0,1,5,1,0,0,13,0,0,cluster1
8546,7949.22139134376,37030.4951280308,1,7,0,581,0,4,0,17,0,5,0,2,8,1,3,0,7,0,0,cluster1
8547,7968.70683174884,37448.1795268627,9,34,0,793,0,9,0,42,2,17,0,1,30,1,1,0,8,0,0,cluster1
8548,8108.66602172942,37373.5805923501,5,14,0,530,0,2,0,98,2,5,0,3,11,0,1,0,14,0,0,cluster1
8549,8101.89093701997,37825.3860727087,6,4,0,646,0,3,0,125,0,3,0,0,8,0,0,0,4,0,0,cluster1
8550,8217.56518010292,37088.0540308748,4,9,0,565,0,4,0,42,0,0,0,1,10,1,1,0,2,0,0,cluster1
8551,8235.09145248057,37661.7411835027,4,20,0,674,0,2,0,40,1,5,0,0,7,0,0,0,0,0,0,cluster1
8552,8273.42781641168,37174.7193324061,3,4,0,350,0,9,0,12,0,5,0,0,1,0,1,0,2,0,0,cluster1
8553,8284.35653603727,37876.7237599342,2,12,0,521,1,9,0,40,0,5,0,0,3,1,0,0,0,0,0,cluster1
8554,8342.24861878453,37031.4224008036,1,0,0,140,0,1,0,45,0,0,0,0,7,0,3,0,1,0,0,cluster1
8556,8371.45563351217,37866.4884440776,0,30,0,107,0,2,0,20,0,0,0,0,2,0,0,0,0,0,0,cluster1
8557,8383.84844720497,37577.7134575569,0,0,0,129,0,0,1,14,0,0,0,0,3,0,1,0,1,0,0,cluster1
8558,8453.53930576825,37229.0758039816,3,0,0,742,0,0,0,5,0,3,0,1,3,0,0,0,0,0,0,cluster1
8559,8510.25505716799,37565.9917912636,7,0,0,234,0,3,0,54,0,7,0,0,2,0,3,0,1,0,0,cluster1
8560,8591.71271249866,37792.5476317759,3,0,0,531,0,3,0,25,0,4,0,0,4,0,0,0,3,0,0,cluster1
8561,8633.41150333251,37436.6558874352,6,1,1,579,0,5,0,42,0,7,0,0,24,0,10,0,4,0,0,cluster1
8562,8661.48411458333,37567.7822916667,8,1,0,450,0,4,0,15,0,3,0,2,13,0,1,0,0,0,0,cluster1
8563,8740.74074074074,37753.7857661583,3,1,0,414,0,9,0,4,0,1,0,1,7,0,0,0,1,0,0,cluster1
8564,8786.97830718575,37429.7024985474,30,53,0,954,0,3,0,8,0,5,0,3,14,1,9,0,6,0,0,cluster1
8565,8861.55511811024,37570.0992688414,5,5,1,645,0,7,0,25,0,1,0,0,9,2,3,0,2,0,0,cluster1
8566,8985.38118577075,37725.5399209486,7,1,0,707,2,11,0,98,1,2,0,1,14,1,3,0,2,0,0,cluster1
8567,9125.50803244791,37245.242564021,12,8,0,714,4,9,0,65,1,10,0,11,17,2,7,0,9,0,0,cluster1
8568,9129.61580781221,37471.2328993215,30,151,0,917,1,13,0,42,0,8,0,2,23,1,2,0,5,0,0,cluster1
8569,9236.14945083682,37771.5409257322,2,5,1,181,0,4,0,25,0,0,0,0,3,1,0,0,0,0,0,cluster1
8570,9207.40317460317,37868.746031746,3,5,0,368,0,3,0,101,0,0,0,0,6,0,1,0,3,0,0,cluster1
8571,9294.56482800733,37098.7154488093,1,3,0,385,0,1,0,41,1,0,0,0,4,1,2,0,3,0,0,cluster1
8572,9298.73155811443,37272.6484346887,3,12,0,356,2,6,0,106,2,2,0,2,1,2,1,0,3,0,0,cluster1
8573,9326.73225608509,37533.2536305993,3,6,0,476,0,1,0,77,0,4,0,2,10,0,2,0,6,0,0,cluster1
8574,9395.80337820005,37233.0374769068,0,0,0,260,0,2,0,16,0,2,0,0,3,0,1,0,0,0,0,cluster1
8575,9396.94127495171,37716.3086928525,2,1,0,440,0,1,0,34,0,0,0,1,6,1,0,0,2,0,0,cluster1
8576,9427.96112064037,37361.7974080427,0,0,0,311,0,4,0,138,0,3,0,0,8,0,2,0,2,0,0,cluster1
8577,9432.1427029361,37013.9432210708,1,2,0,419,0,5,0,6,0,7,0,1,0,0,0,0,5,0,0,cluster1
8578,9442.72832273184,37880.650987613,2,3,0,222,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,cluster1
8579,9477.40190013257,37478.4904993372,1,0,0,426,0,0,0,8,0,2,0,3,1,0,1,0,3,0,0,cluster1
8580,9483.32082297083,37571.7115080262,3,1,0,219,0,9,0,9,0,7,0,0,2,2,3,0,2,0,0,cluster1
8581,9528.40459363958,37210.2877895563,0,1,0,273,0,3,0,20,0,0,0,0,3,1,1,0,1,0,0,cluster1
8583,9570.20891419596,37926.1971333202,2,2,0,138,0,2,0,20,0,14,0,0,3,1,5,0,13,0,0,cluster1
8584,9577.68405215647,37619.6138415246,2,3,0,316,0,2,0,33,0,1,0,0,4,0,1,0,1,0,0,cluster1
8585,9634.48268106163,37023.1113360324,3,5,0,211,0,0,0,24,0,4,0,0,7,0,1,0,2,0,0,cluster1
8586,9650.31669865643,37256.6960972489,6,6,0,403,0,6,0,31,0,1,0,0,8,0,4,0,9,0,0,cluster1
8587,9690.51659788265,37727.7358693702,8,31,0,352,0,12,0,27,1,3,0,0,4,1,0,0,4,0,0,cluster1
8588,9788.45633613445,37354.510789916,7,26,1,807,0,7,0,102,0,6,0,2,15,2,4,0,7,0,0,cluster1
8589,9698.90455764075,37522.1659517426,4,10,0,513,0,3,0,52,0,3,0,0,8,0,1,0,3,0,0,cluster1
8590,9688.40706605223,37154.5184331797,3,59,0,403,0,9,0,2,0,6,0,0,1,2,0,0,5,0,0,cluster1
8591,9821.18344934261,37872.2015467904,11,10,0,247,1,11,0,48,0,12,0,0,0,0,4,0,14,0,0,cluster1
8592,9809.07755695589,37574.1300694781,4,26,0,589,0,9,0,22,0,1,0,0,11,1,4,0,8,0,0,cluster1
8593,9910.13603637742,37039.9543387647,1,24,0,274,1,9,0,21,0,10,0,1,2,1,0,0,13,0,0,cluster1
8594,9947.26498473405,37708.2336493653,9,13,0,645,0,9,0,18,0,2,0,0,6,0,1,0,6,0,0,cluster1
8596,9963.07715430862,37166.7710420842,3,53,0,376,1,6,0,11,1,5,0,0,3,1,0,0,8,0,0,cluster1
8597,9999.55336709811,37248.0658413056,1,13,0,459,0,5,0,21,0,4,0,0,16,0,4,0,7,0,0,cluster1
