cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,CYR61,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,WNT5A,VEGFC,AXL,EPHA2,LOXL2,RUNX2,FGFR1,JUN,VGF
1,151.169835234474,41.8572032108154,0,63,5,115,2,0,0,39,0,0,0,0,14,3,9,2,3,3,0
2,447.382485875706,938.662994350282,0,103,28,329,93,1,0,40,30,7,0,1,88,22,18,1,18,3,1
3,628.758296460177,902.032079646018,0,90,1,199,13,1,0,44,0,0,0,1,0,1,5,1,3,3,1
6,1783.32840722496,35.8669950738916,0,73,0,150,4,1,0,1,8,4,0,0,0,0,0,0,2,4,2
14,4217.07304256437,946.375197057278,0,86,7,128,30,0,0,1,6,3,0,2,0,0,0,0,14,3,2
15,4402.36389413989,681.716446124764,1,158,11,300,434,2,1,1,179,14,1,1,0,0,0,0,47,64,7
17,5887.79390282629,208.449031438552,0,96,7,547,16,1,0,2,30,9,0,0,0,0,0,0,27,0,6
19,7097.03294001967,730.064896755162,0,238,0,373,48,2,0,2,0,0,0,0,0,0,0,0,10,4,5
30,9291.71043293116,1189.91163946061,0,29,1,42,82,4,1,1,29,5,1,2,0,0,0,0,15,4,7
36,10608.8473662381,478.058896723351,0,93,6,171,4,0,0,1,1,2,0,0,0,0,0,0,11,1,3
37,10746.4765758092,82.9395229982964,0,216,10,385,16,0,0,0,4,5,0,0,0,0,0,0,22,9,8
39,11047.969047619,514.676666666667,2,76,4,126,13,0,6,2,5,1,3,3,0,0,0,0,15,2,3
55,15549.9198016915,53.3295421405658,0,145,16,312,13,0,0,0,9,4,1,3,0,0,0,0,13,20,11
57,16529.7459224357,404.312432040594,0,154,12,385,18,1,0,0,5,8,0,0,0,0,0,0,16,5,5
103,244.110077107152,1867.25791013028,0,103,13,215,7,0,0,1,7,14,0,0,76,43,8,0,47,2,3
104,271.607294832827,1152.26990881459,0,129,19,291,19,0,0,2,19,7,0,0,88,24,9,0,14,5,1
105,412.147975077882,1766.08099688474,0,93,8,222,3,0,0,1,3,4,0,0,13,6,5,0,17,7,2
106,460.233485938522,1566.99084368869,0,126,12,246,46,0,0,0,20,45,0,0,34,11,9,2,44,6,1
109,599.577907353418,1200.51830255912,0,206,21,465,90,2,0,0,6,5,0,1,22,20,12,1,4,3,3
110,649.196243005596,1300.55675459632,0,52,10,163,19,0,0,2,2,0,0,0,8,5,5,1,4,3,5
111,768.830076762038,1672.64410327983,0,181,14,269,24,0,0,2,5,7,0,0,53,6,16,0,18,10,1
112,791.67731231854,1197.63376192451,0,55,8,152,106,0,0,0,1,7,0,0,8,5,3,1,0,26,5
121,2854.50123839009,1618.09783281734,0,127,5,454,24,0,0,1,35,7,0,0,0,0,0,0,20,1,4
122,2952.13325471698,1214.5241745283,0,116,11,551,235,1,0,0,67,38,0,1,0,0,0,0,29,2,5
127,4398.04789382574,1204.17772648586,0,56,3,128,3,0,0,1,2,4,0,0,0,0,0,0,11,1,2
128,4724.48720531936,1007.83538182551,0,213,10,86,70,1,0,1,38,18,0,2,0,0,0,0,27,11,10
129,4852.73142277454,1443.32031448136,0,128,14,70,78,2,0,1,42,10,0,0,0,0,0,0,15,10,3
145,9290.9849733398,1683.37857489094,0,20,3,205,11,0,0,0,6,3,0,1,0,0,0,0,7,20,4
149,9846.33714694315,1866.10260993922,0,201,19,276,10,0,0,2,2,1,0,0,0,0,0,0,22,6,1
152,11332.0073964497,1442.65458579882,0,142,1,201,20,1,0,0,2,1,0,0,0,0,0,0,2,4,9
162,13088.3969764838,1268.42497200448,0,21,22,417,234,0,0,1,50,9,0,1,0,0,0,0,20,10,4
164,13916.5657142857,1726.34782608696,0,136,4,273,6,0,0,1,1,1,0,0,0,0,0,0,8,0,3
166,14382.9918666124,1748.60166734445,1,355,21,572,192,4,0,4,91,35,0,1,0,0,0,0,87,17,2
170,14821.0722477064,1364.62347094801,0,130,3,264,231,1,0,1,43,50,1,0,0,0,0,0,1,3,0
171,14828.5519607843,1577.69411764706,0,149,7,334,141,2,0,4,17,9,0,0,0,0,0,0,18,12,10
175,15828.3022984028,1891.47798987145,0,47,6,200,358,1,0,1,53,10,0,1,0,0,0,0,20,19,5
181,16201.250266809,1077.36446104589,0,55,1,166,14,0,0,1,6,4,0,0,0,0,0,0,11,3,1
183,16694.3908290313,1533.20042514425,0,130,5,373,286,2,0,1,64,44,0,1,0,0,0,1,15,8,1
194,18763.8497191011,1277.67415730337,0,76,1,172,3,1,0,0,6,3,0,1,0,0,0,0,7,7,3
221,25579.1054324517,1882.91851322373,0,135,15,79,811,1,0,3,188,11,0,1,115,80,43,0,45,24,5
227,41048.667219917,1954.37565698479,0,19,0,29,82,0,0,0,22,10,0,0,52,74,20,1,0,0,0
229,177.197836420259,2169.56121947222,0,458,2,553,14,2,0,0,68,13,2,0,55,10,18,0,32,5,8
230,455.204297726565,2764.6047960137,0,218,10,362,10,0,0,3,8,4,0,0,24,35,16,18,20,7,4
231,543.718013275349,2374.99816891737,1,350,16,543,13,0,0,3,31,9,1,1,57,24,17,0,23,6,2
232,711.7093114241,2352.72535211268,0,122,9,187,19,1,0,1,45,1,0,0,31,23,7,1,14,9,2
233,898.933429118774,2161.19827586207,0,106,2,164,7,3,0,17,22,2,0,1,9,8,3,1,12,4,9
248,5207.33119200571,1943.65132048537,0,211,24,385,31,3,0,0,13,10,2,0,0,0,0,0,33,0,9
253,7175.97210994341,2025.487065481,0,257,2,369,27,2,0,1,17,17,1,3,0,0,0,0,51,8,10
267,9074.27340425532,1893.20478723404,1,146,1,25,80,2,0,0,27,4,2,0,0,0,0,0,9,8,3
274,9537.21956368754,2196.79239971851,0,97,12,139,31,1,0,0,3,0,0,0,0,0,0,0,6,6,0
278,10035.9773324573,2487.19678055191,0,179,21,215,5,2,0,0,1,0,0,0,0,0,0,0,14,2,2
280,10933.0727096461,1887.69704314106,0,202,11,251,9,0,0,1,2,1,0,3,0,0,0,0,19,7,1
284,11845.1913912375,2079.59550345888,0,154,14,434,9,0,1,1,3,0,2,0,0,0,0,0,14,13,5
295,13970.8213001383,2638.93305670816,0,141,12,294,7,0,0,3,0,0,0,1,0,0,0,0,10,2,0
298,14417.7236002835,2070.10630758327,0,31,13,143,134,0,0,1,4,5,4,0,0,0,0,0,12,23,24
299,14883.3329641934,2129.06127722407,0,142,7,192,64,0,0,1,1,1,1,1,0,0,0,0,8,5,3
310,16870.0278481013,2478.39367088608,1,31,9,38,77,0,0,1,11,13,0,1,0,0,0,0,14,13,3
312,17217.3044733045,2193.86349206349,0,86,27,102,136,1,0,1,44,5,0,1,0,0,0,0,23,13,1
314,18088.3034919147,2401.21795172252,2,122,0,428,601,2,0,169,218,4,0,0,0,0,0,0,24,14,3
315,18626.4473922219,2613.62948447392,0,187,8,319,1,0,0,0,12,1,0,1,0,0,0,0,6,3,2
316,18774.732388974,2304.33537519142,0,232,2,335,2,0,1,0,0,6,1,1,0,0,0,0,8,3,7
318,19067.4569977785,2801.86353538559,1,134,14,322,274,0,0,0,27,16,0,1,0,0,0,0,24,3,2
322,20228.1682734443,2121.28483786152,0,94,2,183,1,2,1,1,11,3,4,1,0,0,0,0,3,4,3
327,22895.0511393747,2168.97986221516,1,133,4,279,108,2,0,2,9,2,1,0,31,14,3,1,14,4,2
338,23730.7055946194,1945.34698868847,0,81,23,376,358,3,1,0,10,27,0,0,79,15,18,0,19,15,4
340,25324.8288182175,2786.66705928543,0,54,22,99,5,0,0,0,2,0,0,0,4,8,5,0,3,0,0
341,25451.0735400144,2163.94989185292,0,108,24,108,29,2,0,0,17,14,0,0,17,26,20,0,18,15,4
342,25700.9332860185,2217.58090844571,0,153,31,88,89,0,1,2,15,3,1,1,51,6,17,2,12,7,6
343,26853.399353274,2519.02142279709,1,108,0,186,54,1,0,0,13,0,0,1,1,23,7,1,0,0,2
344,26994.0699379583,2088.49464184997,0,45,7,180,128,0,0,0,33,5,3,1,2,13,7,2,0,7,1
345,27041.7506666667,2539.69688888889,0,133,1,177,5,0,0,0,2,3,0,0,1,5,10,1,0,4,1
346,27041.1351226284,2653.005090236,0,108,0,262,10,0,0,0,3,0,0,1,0,6,9,1,3,4,0
349,28978.0618982118,2253.83585511233,0,71,0,145,102,0,0,7,27,13,0,0,3,0,4,0,16,13,6
350,29277.0223606001,2322.5782621002,1,257,59,304,11,2,0,1,14,2,0,0,0,0,2,0,5,1,3
351,29416.4558169104,2614.9472345836,1,63,13,99,0,0,1,2,4,1,1,2,0,3,2,1,3,0,2
355,30651.1656184486,2052.39098532495,0,120,6,157,27,0,0,2,1,1,0,0,0,18,3,1,6,8,2
356,30812.5622420908,2522.15715268226,0,141,0,252,297,0,0,0,83,19,1,0,91,91,26,17,16,19,4
357,30927.4096121417,2687.87116357504,0,194,44,510,24,0,0,0,18,1,0,0,33,24,19,13,32,8,1
358,30996.8025392583,2478.22185098563,0,203,4,481,240,2,0,2,35,34,2,0,125,45,43,33,24,12,2
360,31141.3544532947,2470.06842867487,1,111,8,309,59,0,0,1,16,7,0,1,29,25,10,8,9,4,2
366,32619.5419258522,2320.97039064444,0,257,22,395,48,1,0,1,30,5,0,0,29,66,14,0,13,1,3
367,32895.3601815088,2509.27027793534,0,248,23,379,102,2,0,6,29,10,0,0,43,51,9,0,15,5,5
368,32948.7702644127,2113.08712613784,0,90,1,160,16,0,0,2,4,1,0,1,2,30,6,2,7,3,2
384,38119.5495539335,2338.61768045418,1,214,82,427,14,0,0,30,9,5,0,0,55,58,16,0,17,4,1
385,38216.5406976744,2149.12273901809,0,210,34,359,13,0,0,12,4,1,0,1,25,34,6,1,7,6,2
386,38210.3641574322,1977.12800917081,0,253,50,417,12,1,0,12,1,2,0,0,19,9,5,0,8,5,1
387,38250.062992126,2491.09691096305,0,93,16,201,13,0,0,6,9,3,0,0,8,11,2,0,10,4,0
388,38303.6569370735,2430.4753601213,0,134,28,226,8,0,0,19,3,1,0,0,17,18,4,1,16,7,1
389,38307.8562055768,1919.05959540733,0,64,5,74,26,1,0,3,3,3,0,0,16,17,10,1,6,5,0
390,38401.3542600897,2695.76995515695,1,107,21,302,38,1,0,15,30,14,1,1,25,20,12,1,50,3,6
391,38652.7827853713,2124.19689693387,0,111,21,262,6,0,0,32,3,3,0,1,34,5,3,2,12,5,2
396,39861.2130128471,2589.43224202238,0,163,0,336,8,0,0,2,1,27,0,0,31,24,15,0,3,1,1
397,39945.1479802143,2650.72671063479,0,108,0,246,8,0,0,2,0,3,0,0,34,11,11,1,13,4,1
398,40224.8666666667,2067.64458598726,0,107,9,205,30,0,0,1,0,2,1,1,27,28,6,0,11,4,3
399,40237.164,1967.452,0,118,14,236,17,0,0,0,1,1,0,1,24,11,4,1,23,1,0
400,40358.9864734299,1968.84766505636,0,147,32,436,84,0,0,1,0,3,0,0,52,15,7,0,14,4,2
409,1028.54515050167,3043.58406810581,0,58,5,355,326,0,1,2,120,33,2,1,109,64,33,2,22,42,7
410,1157.12870309414,3132.3314680711,0,54,2,277,336,0,0,2,155,27,2,0,99,52,23,0,21,10,6
420,3120.24909017388,2939.96603315811,0,185,2,298,327,1,0,0,83,13,0,0,0,0,0,0,12,0,3
421,3208.50444648881,3071.88807114382,1,70,5,321,522,6,2,0,293,36,2,1,0,0,0,0,30,0,12
424,3803.18549618321,2920.14732824427,0,63,3,317,212,0,0,1,53,9,0,3,0,0,0,0,16,7,7
430,4501.06287128713,2855.16237623762,1,60,5,211,53,2,1,1,9,2,1,1,0,0,0,0,11,7,2
432,5279.64856646394,2915.26411815812,0,148,0,352,127,1,0,0,21,2,1,0,0,0,0,0,5,5,6
441,6508.77702397105,3730.90049751244,0,6,0,18,106,0,0,13,115,11,0,0,0,0,0,0,54,5,5
453,8792.36785880167,2986.72735717603,0,147,0,176,3,0,0,0,1,4,0,1,0,0,0,0,3,0,3
458,9420.82189119171,3459.12564766839,0,120,9,247,19,0,1,0,5,0,1,1,0,0,0,0,1,3,3
465,10557.945677846,3538.28318375059,0,43,5,57,87,1,0,0,12,11,0,2,0,0,0,0,7,1,1
471,11054.0372920252,2958.00745840505,1,94,1,134,4,0,0,0,3,1,1,1,0,0,0,0,7,4,1
473,11212.036002939,3572.54665686995,0,173,2,272,9,0,0,0,20,29,0,0,0,0,0,0,23,0,3
478,12088.9084287201,3157.22684703434,0,171,4,261,6,0,0,2,0,1,0,0,0,0,0,0,12,1,4
483,13108.0198650675,3119.26011994003,0,64,2,129,5,0,0,40,2,0,0,0,0,0,0,0,7,1,1
488,14057.3830597192,3018.16488222698,0,266,18,375,3,1,0,0,3,6,0,0,0,0,0,0,24,2,2
494,14804.0651810585,2926.17381615599,0,110,0,178,31,1,0,0,7,4,0,0,0,0,0,0,3,4,3
502,16747.1908411215,3421.99794392523,0,508,11,727,43,1,0,0,3,13,0,0,0,0,0,0,41,27,17
509,17285.0159961222,3615.85603490063,1,44,5,154,4,0,0,1,3,1,0,0,0,0,0,0,8,1,1
512,17746.269622093,3417.9789244186,0,167,10,325,121,0,1,1,9,2,0,0,0,0,0,0,0,4,0
516,18373.8609447771,3550.10645375915,0,77,18,425,199,0,0,1,21,26,1,1,0,0,0,0,4,2,1
536,20576.2494423792,3573.25018587361,0,85,11,101,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0
538,20610.2714182865,3024.22282217423,0,43,15,207,130,0,0,2,27,1,0,0,0,0,0,0,8,6,1
556,25358.7595677623,2985.68167492121,0,87,15,227,3,0,0,3,0,2,0,0,6,34,7,1,8,4,1
557,25382.4687396626,3449.13364207741,0,130,13,371,322,0,0,2,62,8,2,0,31,50,13,2,8,15,3
564,26916.9332552693,3103.55550351288,0,213,27,389,124,0,0,1,40,18,0,0,55,92,16,0,7,8,2
565,26986.1738664763,3698.37165298108,0,179,1,475,25,0,0,1,17,12,0,0,18,14,10,2,9,0,2
566,27157.348669373,2854.26928281461,0,87,0,145,11,0,0,1,0,1,0,0,2,22,5,3,2,0,0
567,27544.0595533499,3009.63440860215,0,186,1,301,30,0,1,3,2,3,1,2,12,12,6,1,14,5,4
571,28926.1668240478,3615.01762669185,0,127,14,300,72,1,0,0,11,1,0,0,18,19,21,19,5,8,4
572,29091.209825528,3704.06152433425,0,50,1,157,28,0,0,1,11,2,0,1,15,9,7,4,6,2,4
573,29193.484947839,3414.22086438152,0,77,35,506,27,1,0,0,6,9,0,1,54,30,19,13,8,3,2
577,31167.1582200247,3186.24845488257,0,108,52,642,461,2,1,2,107,14,4,0,121,43,39,2,23,28,6
587,32405.6401112797,3387.93753161356,0,236,58,400,31,0,0,1,4,2,0,0,75,64,14,0,18,2,1
603,38703.5980171248,2950.87697160883,0,150,0,295,40,0,0,0,1,9,0,0,20,14,6,0,1,1,0
604,38788.5058823529,3002.90639386189,0,161,0,274,36,0,0,0,0,4,1,0,1,20,5,1,5,0,3
605,38799.0648648649,3721.04324324324,0,202,53,548,85,0,0,1,8,12,1,1,66,65,20,2,11,9,2
606,38817.6666666667,3078.00509259259,0,162,0,309,9,0,0,1,0,0,0,1,1,21,2,1,3,1,8
608,39827.0459459459,2887.36576576577,1,46,1,97,9,3,2,3,1,3,4,1,5,14,23,0,22,6,9
610,40075.71869698,2925.50797421106,0,103,0,221,187,0,0,0,45,33,0,0,44,22,16,2,11,1,2
611,40354.4949748744,2931.01974156497,0,148,2,427,205,0,0,1,31,5,0,1,58,19,13,4,9,9,3
612,40881.1157523905,3686.83744338198,0,68,14,175,4,0,0,11,1,0,0,1,6,8,3,1,7,1,2
618,193.947306485356,4540.82439853556,0,360,0,668,13,0,0,1,44,15,0,3,40,6,31,2,94,12,5
619,1315.62824858757,3882.65338983051,0,218,12,505,35,0,0,2,0,0,0,0,22,71,42,2,12,6,15
620,1357.40528754429,4044.38675388389,0,203,13,653,210,0,2,1,0,0,0,0,75,93,26,0,17,13,15
621,1844.1032967033,4311.52370486656,0,174,9,410,17,1,1,1,0,2,1,0,12,9,5,0,13,4,3
624,2248.59810273022,4277.22744099954,3,347,22,497,17,1,0,0,0,4,1,1,0,0,0,0,22,2,6
635,4825.89265722753,3757.8673032598,0,67,1,132,21,0,0,1,2,1,0,0,0,0,0,0,0,1,0
637,4956.11150131694,4481.04184957565,0,24,1,28,26,0,0,0,2,2,0,0,0,0,0,0,3,0,5
638,5011.12797619048,4039.4375,0,11,0,6,448,4,1,0,177,109,1,0,0,0,0,0,0,1,0
640,5849.60269254853,4417.00500939261,0,214,2,331,35,0,0,1,7,0,0,1,0,0,0,0,14,2,3
649,7748.54779116466,4476.61044176707,0,131,4,287,3,0,1,0,6,0,0,0,0,0,0,0,8,7,2
656,10945.5340715503,3804.01746166951,1,218,2,325,12,0,0,0,10,17,1,2,0,0,0,0,18,3,7
657,11082.5592495063,4139.43153390388,1,258,16,356,32,1,0,1,2,3,0,0,0,0,0,0,12,1,2
658,11618.3306808134,4276.96021220159,0,333,10,282,120,4,0,0,34,3,0,1,0,0,0,0,36,33,3
660,11926.1937414966,3975.55782312925,1,255,21,281,34,1,0,0,23,9,0,1,0,0,0,0,49,4,3
667,14105.2220539231,4271.44925780067,0,111,30,616,280,4,0,3,52,20,0,0,0,0,0,0,31,19,5
673,14837.154704032,4421.88790391764,1,203,27,372,23,0,0,0,49,1,0,0,0,0,0,0,25,6,5
674,15179.7718367347,4082.56816326531,0,58,4,213,21,1,0,1,10,2,0,0,0,0,0,0,7,5,1
680,16515.0584867076,4574.78691206544,0,67,6,332,205,0,0,1,45,60,3,2,0,0,0,0,11,10,3
685,17195.8025295798,4176.49612403101,0,142,1,200,13,0,0,3,1,1,0,3,0,0,0,0,6,0,4
686,17273.5226572811,4568.66036075671,0,127,0,231,23,0,0,0,8,2,2,1,0,0,0,0,12,1,3
687,18455.0842332613,4310.51151907847,1,42,21,353,209,1,2,0,48,9,3,1,0,0,0,0,26,33,10
688,18564.7993265993,4562.64848484849,0,71,12,402,365,1,1,1,70,33,0,1,0,0,0,0,24,6,3
689,18578.2036527396,3872.72929697273,0,37,18,298,152,0,0,0,16,14,0,0,0,0,0,0,21,0,4
717,26968.4834663626,3854.43139490688,0,187,2,343,18,0,0,2,14,12,0,1,29,7,10,0,10,0,2
719,27620.5971583786,4501.9323025491,0,41,15,245,45,0,1,1,7,1,3,0,4,1,6,0,11,3,6
724,28682.6349108789,4303.38291333743,0,114,27,185,21,1,0,0,4,7,0,0,1,40,14,0,9,2,1
725,28699.6213546566,4642.55879586077,0,164,0,280,51,0,1,2,7,8,4,2,21,9,10,1,21,1,2
726,28830.1001780944,4468.07702582369,0,111,2,246,23,1,1,0,4,2,0,0,1,5,6,0,20,5,1
727,29060.4055716353,4423.84623733719,0,63,17,343,5,0,0,0,4,6,0,0,1,8,15,0,8,6,7
728,29114.6484018265,4553.23121627231,0,156,0,306,4,0,0,0,7,1,1,0,0,2,9,0,4,0,3
729,29234.6948077685,3906.40269520412,0,59,8,219,22,0,0,1,2,1,0,1,2,4,6,1,11,8,1
730,29374.76184379,4331.83354673496,0,32,0,44,1,0,0,3,2,2,1,4,0,1,8,2,1,2,1
737,30403.1479654747,4203.61705125947,0,572,32,558,48,0,1,0,0,2,2,2,13,35,10,2,34,5,4
738,30863.6361312314,3815.00639113762,0,166,14,211,14,0,0,2,17,4,0,1,49,70,12,2,20,5,0
743,32713.8135907909,4252.72929818047,0,196,0,88,4,0,0,2,0,3,0,1,0,11,11,2,9,4,5
744,32915.6651234568,4440.91882716049,0,170,40,162,461,0,0,0,71,13,0,0,152,62,24,1,35,64,5
745,33110.3105263158,4465.66085526316,0,150,37,152,244,0,0,0,14,5,0,0,148,42,21,0,19,28,3
764,37159.6146341463,4391.20359435173,0,199,61,485,194,0,1,1,60,16,2,1,63,111,19,1,15,22,3
765,38153.3119979269,4576.84244622959,0,216,20,453,21,1,0,1,11,2,0,0,25,34,17,1,17,3,5
766,38421.7097672065,3833.89726720648,3,49,29,849,243,4,0,2,19,19,1,0,69,53,25,2,25,53,2
767,38546.8564437194,4415.47906470908,0,170,37,528,210,2,0,3,31,6,3,0,90,31,27,2,12,14,9
768,40503.7779404588,4579.48560273304,0,99,18,254,25,0,0,112,11,5,1,1,69,13,12,0,15,2,8
771,321.776539278132,5452.93312101911,0,185,12,319,6,0,1,5,4,0,0,3,9,5,5,4,9,5,3
776,2780.15483071841,5148.32865400495,0,97,0,126,19,1,1,3,10,1,2,1,7,13,4,1,0,1,1
777,3427.30878020035,4967.7778432528,0,254,12,463,200,1,1,2,61,9,0,1,40,79,21,1,24,17,7
778,3567.68088942308,4789.85757211538,0,243,16,391,98,2,0,2,19,0,0,0,35,54,14,1,29,4,3
779,3694.06987847222,5349.65060763889,0,35,6,480,296,1,1,4,77,39,3,2,25,12,19,2,27,16,8
784,4652.78221113882,4913.8029925187,0,56,6,175,246,2,0,0,77,16,1,0,0,0,0,0,28,9,2
801,8024.36951649055,5027.08677553634,0,105,7,418,144,0,0,1,41,6,0,2,0,0,0,0,54,26,8
803,8711.79942457871,5082.27332511303,0,67,1,123,51,0,0,1,5,2,0,1,0,0,0,0,3,0,2
807,9600.66535776614,5543.19284467714,1,67,2,200,22,0,0,2,4,7,0,0,0,0,0,0,28,2,3
816,10850.0298245614,5326.20070175439,0,30,0,66,22,0,0,0,6,0,0,1,0,0,0,0,5,9,12
826,12708.2568291377,4940.59908944831,0,264,7,391,3,0,1,0,0,1,0,1,0,0,0,0,2,4,5
837,14352.05234375,4928.80520833333,0,71,4,152,172,2,1,1,43,5,1,0,0,0,0,0,13,4,6
842,15421.7603244838,4725.9203539823,0,167,18,652,211,2,0,0,44,6,1,0,0,0,0,0,17,0,4
844,15937.1388513514,4662.84189189189,0,72,0,111,18,4,0,1,3,1,0,0,0,0,0,0,7,0,3
847,16405.8613915416,5012.63137789905,0,148,16,236,9,0,1,1,14,12,1,2,0,0,0,0,27,7,8
848,16905.3245382586,4684.05870712401,0,65,11,392,150,0,0,0,0,16,1,1,0,0,0,0,14,22,5
849,17132.9633507853,4918.88481675393,0,61,5,120,1,0,0,2,0,2,0,2,0,0,0,0,2,1,1
855,18346.7927446569,5436.45528683914,0,266,27,581,209,0,1,0,17,1,1,1,0,0,0,0,20,7,3
860,20147.8460624071,4803.56939078752,0,196,30,377,30,1,0,1,13,1,0,0,0,0,0,0,10,7,2
877,23054.6483516484,5250.80409245927,0,87,27,328,244,0,0,0,49,5,2,0,86,12,6,0,12,10,7
878,23120.2176048357,5425.61163581413,0,161,13,472,93,0,0,0,19,13,0,0,35,17,15,1,13,4,6
891,24982.5272550292,5289.05710577547,0,44,22,168,82,0,0,0,3,2,0,0,52,12,6,0,10,3,2
892,25057.4172757475,5525.36212624585,1,63,8,162,3,0,1,0,0,0,0,0,1,5,3,0,6,2,1
893,25105.1764705882,5567.51314142678,0,78,3,131,1,0,0,1,0,0,0,0,2,2,2,0,7,1,0
894,25139.361376673,5188.25812619503,0,61,11,184,12,0,0,1,0,2,0,0,23,12,0,0,14,5,5
895,25141.7446443873,4756.48114824336,1,144,5,221,3,0,0,2,2,3,1,0,1,7,4,1,16,8,1
896,25154.5120525931,5293.72753834916,0,91,9,320,236,1,0,0,0,6,0,0,8,9,12,1,19,9,5
897,25261.1249380268,5084.6232027764,1,57,20,149,8,0,1,1,1,2,2,2,21,14,6,0,14,3,3
898,25308.0583103765,5477.14876033058,0,29,5,84,9,0,0,0,0,1,0,0,2,11,7,0,11,5,6
899,25317.6288244767,4784.71497584541,0,239,0,408,6,0,0,0,0,2,0,1,4,14,4,0,21,7,1
900,25434.7576586433,5543.48796498906,0,93,8,251,10,0,0,0,5,4,1,0,20,44,12,0,15,6,3
901,25629.9927611169,5035.03309203723,3,191,76,438,167,3,1,5,5,15,1,3,144,83,17,2,25,26,4
902,25702.0783798001,4845.25881115203,0,186,102,597,237,2,0,3,0,29,0,1,182,126,42,1,11,38,0
905,26900.5058411215,4756.78894080997,0,181,1,238,38,0,1,1,5,9,1,0,20,9,7,2,4,1,4
910,29170.4607603767,4850.11266131845,1,458,78,998,22,1,0,1,4,2,0,2,8,23,10,1,6,19,2
914,29811.2784743992,5347.10292580982,0,119,33,505,427,1,1,0,82,36,0,0,148,29,43,1,36,50,6
918,30496.9911439114,5456.41771217712,0,165,1,127,33,1,0,26,1,0,2,2,1,14,4,0,4,1,2
941,37298.1006711409,5138.96677852349,0,68,16,337,133,0,0,1,57,4,0,0,63,31,16,1,13,45,5
942,37478.6993442623,5200.69147540984,0,58,18,233,163,0,0,0,52,3,0,0,104,4,7,0,16,17,12
943,38639.2862674238,5050.95327826536,1,140,118,694,448,0,1,2,36,22,2,5,184,46,21,1,27,104,9
944,38974.3055100927,4999.34397163121,0,95,18,340,112,0,1,3,37,43,1,2,67,29,10,1,8,16,5
945,39129.0077061392,5147.64808630876,1,101,20,415,136,0,2,1,61,17,1,0,63,51,18,1,13,12,9
946,40574.187745098,4720.29754901961,1,150,21,357,15,0,0,31,3,2,3,1,37,26,14,4,22,2,9
953,609.190744055229,5828.15827154181,0,145,8,411,83,2,0,0,23,10,0,0,28,8,15,10,14,35,11
954,761.431950509461,6220.03129548763,0,305,8,408,7,2,1,2,6,6,3,0,17,0,11,9,13,8,8
955,1318.53556633921,5789.03432358859,0,530,38,895,138,1,2,3,121,80,0,3,162,186,64,3,58,17,16
957,1915.61230329041,5837.20100143062,2,181,9,456,420,5,3,6,139,72,1,1,2,29,7,0,28,13,8
959,2211.10828690808,5628.89763231198,0,64,10,258,82,0,0,1,16,2,0,0,0,0,0,0,9,0,3
961,3527.79575402635,6520.02269399707,0,250,0,275,10,6,0,2,63,27,2,4,42,17,35,1,34,9,13
968,6020.99242883101,5622.07601453664,1,134,1,213,87,0,0,0,43,25,0,0,0,0,0,0,25,17,7
969,6182.57282121271,6513.44862546305,0,342,4,743,27,0,0,1,10,6,2,3,0,0,0,0,41,14,8
974,6925.86360698125,5743.4014221073,2,219,4,269,31,2,0,2,0,3,1,2,0,0,0,0,23,2,5
985,9289.13084378563,5773.98859749145,0,113,2,260,288,0,1,2,20,56,1,1,0,0,0,0,22,8,5
990,9654.33393665158,6067.79321266968,1,185,0,131,27,0,1,2,5,3,0,2,0,0,0,0,8,1,10
992,9959.9572519084,5971.48625954198,0,10,0,68,105,0,0,0,38,4,0,1,0,0,0,0,4,11,3
993,10662.6827386692,5595.49855351977,3,27,7,236,35,1,1,2,5,10,2,1,0,0,0,0,16,18,10
994,11231.2908163265,5640.4231505102,1,194,5,336,16,0,0,0,1,0,0,0,0,0,0,0,10,2,5
1002,12264.6881344067,6064.45012250612,0,136,6,220,36,0,0,1,8,2,0,0,0,0,0,0,8,4,4
1014,15948.108647893,6186.23956460955,1,575,23,852,662,0,0,6,214,254,0,0,0,0,0,0,117,12,15
1015,16456.3691439784,6343.75594800098,0,365,0,376,6,2,0,8,12,4,0,0,0,0,0,0,17,3,3
1017,16625.9469578783,5626.01482059282,1,226,10,359,9,0,0,0,7,3,0,0,0,0,0,0,24,3,10
1019,17098.7888261396,5912.97277127874,0,218,0,351,127,1,0,2,46,7,0,1,0,0,0,0,7,4,3
1021,17472.4437030859,6184.08090075063,0,167,12,220,6,0,0,0,33,3,0,1,0,0,0,0,22,4,2
1039,21091.4495459132,5860.23032290616,0,312,67,398,12,1,0,1,2,2,2,1,0,0,0,0,17,4,3
1047,23107.9516528926,5598.00950413223,0,47,8,114,19,0,0,0,2,4,0,2,76,10,2,2,2,0,1
1048,23578.9620205089,5829.34371439423,1,169,3,280,7,0,0,1,0,4,1,1,16,5,8,3,9,0,4
1049,23712.1164410058,6188.03404255319,0,127,17,261,2,0,0,1,2,3,0,1,6,2,6,1,3,1,5
1050,23842.3075144509,6221.46242774567,0,124,30,258,7,1,0,0,1,3,1,0,38,3,1,0,2,0,3
