Xpos,Ypos,BABAM1,KDM5A,GAPDH,LMNA
18885.2411725516,35573.5203197868,10,8,202,130
18576.0027103769,35899.8275684047,20,21,828,181
18616.8009845288,35254.7957102672,1,2,399,109
18683.3350096712,35498.0684719536,6,7,264,134
18825.9136722174,35513.0227870289,4,3,262,150
18849.4503631961,35433.7070217918,12,7,675,186
18896.3600286875,35565.423380349,4,3,209,95
18945.6881398645,35274.5281146637,20,4,1018,207
18937.0670335168,35715.7313656828,10,3,464,241
18989.0817194143,35631.6065186585,5,8,324,148
19015.8353062275,35709.7478126608,3,7,294,151
19260.9616,35819.2237714286,8,13,1135,214
19336.9703703704,35193.0485185185,3,5,589,55
19363.1418748567,35464.6319046528,7,7,771,159
19807.898310388,35866.8412077597,1,1,267,45
19569.0111590537,35585.5185240292,10,12,995,255
19635.6200459337,36222.9386961899,0,2,165,26
19622.1791557592,36078.1078206806,5,11,552,67
19624.2962864013,35803.3427731766,4,8,189,35
19635.9353457504,35196.0995504175,1,2,414,51
19677.1215372298,35659.6909527622,5,3,378,141
19791.5216393443,35501.0183606557,0,3,793,223
19772.9964766176,35695.4388212684,1,1,383,93
19792.5742370892,35238.3119131455,0,0,319,40
19815.5024236866,35871.3977466265,5,5,553,136
19865.062745098,35593.8994652406,1,2,364,70
19886.1799604483,35514.2597231378,1,0,176,44
19924.1452063295,35297.052435619,1,0,328,64
19964.028185788,35478.9702262803,4,7,508,70
19982.7374128582,35163.707203718,0,0,149,20
20015.2368109069,35962.1173681091,12,4,812,348
20099.5475383695,35928.1608530995,9,3,433,186
20086.069547603,35788.8973666442,6,2,534,100
20088.8591549296,35164.7925736236,0,2,240,31
20113.5415740329,35288.3294797688,0,1,248,29
20216.1730198585,35641.5459940653,1,3,634,57
20285.5369496855,35198.2460691824,8,19,525,120
20292.4928644241,36013.7920489297,1,1,353,97
20313.4192090395,35750.1129943503,3,0,289,65
20369.3922594142,35575.5993723849,7,6,350,113
20374.3471768549,35950.639290714,5,2,363,105
20414.1276408451,35644.4652288732,3,3,224,76
20420.6725663717,35869.2966240577,2,1,344,110
20429.7006688963,35486.3850334448,6,7,552,169
20467.3405379443,35723.1902017291,8,11,464,135
20521.8549222798,35530.3800888231,5,3,245,94
20511.3833490122,35346.9731890875,20,17,1071,185
20571.0822497732,36004.3961294224,1,2,443,139
20625.9900306748,35627.1694785276,6,9,271,86
20653.4746070133,35501.8851269649,4,7,388,83
20663.1546840959,35689.4030501089,3,3,242,82
20668.9941388638,35770.2344454463,9,4,383,111
20673.1598815692,35890.2720207254,13,10,516,158
20738.530245023,35558.7672281776,5,5,324,75
20754.198015336,35649.2047812359,5,10,297,97
20818.3157480315,35653.5677165354,3,2,374,87
20847.487382183,35432.7816965643,7,3,536,61
20883.4113475177,35492.7241134752,4,2,276,95
20880.500761035,35628.2077625571,11,5,775,110
20930.2550591829,35859.7174494082,24,9,826,225
20992.0556906615,35463.6451848249,4,7,680,110
21006.9228571429,35212.3228571429,6,8,739,191
21142.4313493005,35776.2463836851,17,19,1274,222
21180.9630860096,35432.6002214839,11,6,939,212
21216.5772357724,36042.1864837398,26,14,1052,180
21605.7925603217,36201.9105227882,12,10,1169,187
21676.4866225999,36178.4734025811,5,5,602,70
22133.5410428498,36057.4362416107,1,3,205,20
22218.3914629697,35527.5187887632,4,5,469,132
22210.7616116396,35786.8645775042,7,9,283,57
22230.6910961106,35866.4943747991,2,9,285,47
22242.0633622892,36059.4491568728,1,5,232,40
22390.6588570177,35809.1642215897,18,24,656,199
22534.9613970588,35721.7408088235,7,5,659,218
22554.8711566618,35387.2192532943,3,7,954,213
22578.7120780805,35878.259455063,8,3,547,113
22611.565231159,35723.3600379987,5,5,277,116
22651.5918367347,35176.4836005831,4,0,412,52
22661.7117273252,35390.7059503177,1,1,524,56
22707.3784850728,35661.052553664,5,2,430,132
22743.882052736,35522.881769209,3,3,512,132
22784.9504084014,35156.2415402567,2,1,469,33
22817.8458259325,35631.2802841918,10,6,596,164
22839.4533354212,35853.5095521453,21,7,957,167
22903.6047029703,35974.3717821782,11,5,788,163
22928.1098319851,35416.4878655881,5,4,595,132
23000.145990566,35539.516745283,3,2,674,110
23044.4114860864,35360.6080521018,6,6,733,119
23093.6185812599,35900.6024351509,8,3,615,73
23194.5917295701,35455.9346898589,1,5,446,76
23196.4400904295,36472.4709871891,3,2,460,125
23234.1166603126,36045.9553945864,4,8,379,89
23249.473620376,35915.3004851425,2,2,320,73
23272.8842233999,35392.3493681207,5,2,350,124
23289.1844050259,35807.186067997,6,0,686,113
23291.1267255035,35182.9934374293,8,5,665,163
23297.7396788991,35278.7098623853,9,7,630,232
23308.7705779335,35555.2832749562,10,9,644,141
23344.1165150455,35977.6934919524,5,1,455,77
23404.4894409938,35685.3946169772,9,5,364,99
23442.8628318584,35973.3432890855,5,4,557,66
23476.3624309392,35712.7779005525,5,4,179,74
23563.2719242902,35768.280126183,9,9,458,176
23581.1115095016,36025.9207601291,8,9,1201,136
23640.1446580523,35420.72013867,7,4,484,216
23635.3136714443,35735.4884233738,6,7,425,168
23768.6460091633,35553.789968652,8,9,588,211
23749.0782355389,35804.7336662505,12,4,404,106
23854.734939759,35183.8072289157,4,3,590,93
23892.7834394904,35553.6768963521,5,3,384,140
23976.643258427,35838.2742594484,8,7,713,137
23978.4269340974,35498.129417383,9,3,426,81
24025.744950495,35277.2746534653,0,3,666,65
24093.3548974943,36375.1207289294,3,0,51,14
24119.0410475951,36020.5311004785,5,7,695,103
24120.2015371477,35695.671648164,3,5,361,81
24137.7153576788,35551.9389694847,5,1,187,36
24138.0020725389,36414.9248704663,1,0,115,50
24185.5796791444,35604.1518716578,11,3,387,146
24193.8784722222,35864.169367284,6,3,380,57
24201.5950605778,35723.1640260951,3,7,270,68
24215.295751634,36016.7704248366,0,1,133,6
24264.8510193413,35257.9252483011,3,3,494,146
24269.332034632,35765.2883116883,6,10,368,109
24277.2425265188,35173.0920925747,0,1,373,78
24279.1514762516,35927.2618741977,1,3,175,22
24315.4095174263,35859.8197050938,8,1,335,86
24345.0858930603,36032.8720136519,4,8,373,95
24395.4801762115,35962.7758198727,3,4,195,61
24422.075,35880.8446969697,10,2,244,58
24431.0412371134,35478.2207122774,3,3,490,231
24497.0729023384,35825.5809261806,9,7,564,160
24503.6440311419,35432.7647058823,6,0,325,95
24515.7430588235,35995.4183529412,2,4,248,57
24519.4096565455,35158.2150323544,1,0,288,11
24602.2829108749,35445.6459525756,1,1,300,73
24622.2011041009,35966.5347003155,8,4,414,114
24632.5190510424,35512.8878504673,3,0,271,83
24652.2720994475,35163.1625230203,6,1,453,57
24674.8013059701,35566.5979477612,4,2,316,75
24695.5338196286,35744.1429045093,10,3,692,200
24730.4835262689,35633.5391807658,4,1,293,47
24735.659767141,35332.1034928849,2,2,459,52
24829.6278424847,35670.123682751,3,3,298,68
24887.6200510856,35599.4316730524,4,5,453,101
24915.6136049724,35256.2679558011,2,1,392,47
24999.103487383,35471.0646441735,3,6,582,106
25012.4865831843,35876.9334525939,6,5,398,34
25074.1059577677,35339.5015082956,5,4,546,114
25390.4295018483,35459.6958281993,18,9,1131,155
25365.0942432683,35168.5645311049,2,3,551,121
25409.237899918,35987.8074924802,6,11,614,144
25426.5040221217,35762.1945701357,5,5,472,98
25426.4400568182,35874.3102272727,9,8,522,138
25493.2196613358,35185.7417685795,1,0,339,43
25534.3197524497,35786.9324394018,2,3,418,94
25552.1233031674,35911.0471342383,6,7,507,135
25554.8784,35261.9376,3,4,642,102
25650.4353214562,35178.8236509166,1,0,377,31
25648.9528725314,35736.2010771993,4,6,698,149
25667.926686217,35869.094641429,7,4,653,97
25784.7180114099,35485.2074979625,6,6,1105,237
25800.3623824451,35960.870846395,5,3,459,42
25878.4431301183,35669.2174704277,2,5,446,65
25882.344587156,35809.1574311927,8,4,467,119
25908.1566364386,35584.911788953,8,7,473,154
25962.0409556314,35663.1006825939,4,3,274,96
26010.0617620345,35961.6669694217,5,5,389,76
26012.4922354641,35221.1235102925,9,7,667,158
26056.2235904083,35637.4679196371,8,5,398,202
26107.5685220729,35465.2548944338,5,3,444,195
26178.5540258657,35207.2703379224,11,5,548,195
26333.1318500206,35529.638236506,10,10,581,309
26570.5103383459,35247.8167293233,3,0,429,109
26595.4679643147,35321.4720194647,2,1,280,115
26643.0227272727,35278.9937304075,1,1,252,43
26662.3823094004,35459.0621761658,6,1,405,198
26821.6876006441,35286.519726248,1,0,427,125
26880.8456398263,36012.3902439024,10,9,597,215
26966.164324048,35407.888065423,12,11,870,321
26974.0801089918,35585.0070844687,6,3,757,204
27128.9680539273,35904.6805392732,6,5,490,152
27176.2230354391,35165.8871340524,3,4,434,152
27277.9034482759,35804.8769509982,23,9,807,225
27287.1715625771,36006.1945198716,8,10,1012,243
27310.8845915842,35498.3502475248,19,8,1240,347
27425.4930248384,35803.5899965975,5,5,835,202
27418.030070922,35336.1829787234,7,5,1112,164
27593.2343120322,36061.9579735176,6,5,459,142
27729.0948121646,35506.1618962433,3,7,759,194
27730.3886371558,36057.942488672,3,5,580,117
27866.5464462051,35997.859226088,15,10,1395,351
28034.0080561331,35554.2182952183,13,13,1068,246
28043.5282722513,35468.109947644,5,13,922,227
28114.0748062016,35501.4197674419,1,2,415,79
28172.2279202279,35661.012345679,4,4,529,109
28251.517445688,36009.988588984,8,3,698,180
28339.7660346914,35896.5982250908,8,8,641,211
28416.2490636704,35626.2150436954,6,3,604,180
28427.8615686274,35400.86,2,4,670,66
28453.015818726,35900.1474989312,2,7,547,158
28481.2135714286,35993.315,7,9,582,184
28579.0138996139,35175.5173745174,3,5,1053,131
28765.3755144033,35484.2359396433,8,11,680,169
28894.7748815166,35689.2458530806,2,2,393,142
28982.766959799,35680.0565326633,20,14,1183,207
29085.3280201342,35862.1736577181,9,16,1422,342
29380.0594530321,35640.1307966706,31,21,1310,413
29421.9254257193,35575.0910158544,16,14,899,318
29411.132390096,35187.2435573522,6,5,801,161
29476.2381687243,35338.5005144033,14,13,1318,307
29484.2721145746,35685.6162594777,4,2,157,35
29539.3459937123,35828.9944770159,10,38,1461,310
29574.9708999807,35686.8063210638,31,36,1450,370
29684.3032416906,35223.3307345096,25,31,1409,387
29919.8413461538,35995.4778106509,1,4,284,54
29931.7941062427,35880.3462582396,3,6,324,102
29972.410472973,35577.7160285285,36,22,1148,451
30184.2174107143,35626.9325892857,6,7,436,176
30327.5953958842,36000.7474712243,0,3,200,42
30359.2745029648,35870.9762818277,12,13,751,241
30429.2797016516,36157.6776771444,2,0,241,22
30538.8229370629,35497.6556643357,14,9,868,192
30533.8601036269,35604.9669190913,25,15,1189,266
30625.326651945,35549.4450484118,15,15,712,183
30690.1997538966,35846.3617719442,5,14,970,167
30781.0447564721,35523.1180342255,13,14,794,174
30801.161541793,35840.5933304461,11,5,478,175
30944.7839683681,36002.5945363048,8,7,571,110
30976.8629405482,35753.2545389818,10,20,530,161
31044.8806438948,35451.5382803298,9,22,591,192
31054.7539107211,35652.3666539489,9,10,484,159
31124.010619469,35186.8648967552,1,5,411,154
31129.6391129032,35310.6648185484,5,9,418,153
31199.6315789474,35796.1289092296,6,7,425,108
31226.8172043011,35259.5772495756,2,2,326,84
31241.0463320463,35717.4037506895,13,10,459,125
31358.2392434988,35617.4321513002,9,8,450,257
31372.5782792666,35444.6833568406,5,6,475,150
31512.2352162401,35438.0820829656,4,10,492,177
31535.6353688669,35653.5358277444,14,10,783,325
31630.4100263852,35261.2654353562,4,6,553,263
31690.2375085558,35905.6420260096,4,10,362,100
31851.4107936508,35443.6806349206,10,5,649,331
31857.3897911833,35919.931941222,10,5,700,179
31912.5571764706,35787.6776470588,6,8,569,263
31967.2757262432,35657.7104874446,5,3,339,164
31988.500209468,35491.2211981567,3,0,340,97
32090.6573402418,35291.6884283247,11,7,1128,427
32112.3143189756,36061.3067520372,3,2,299,53
32174.9593272171,35912.1,5,14,743,287
32247.8554083885,35451.6683222958,5,5,645,200
32392.8056042032,35251.4556917688,6,16,971,201
32399.0911111111,35589.5953703704,19,21,1023,151
32383.9254257193,35147.9530240752,7,8,604,132
32449.0951043339,35909.0341091493,8,6,487,125
32460.8618286183,35185.528495285,8,7,568,183
32587.8544698545,35651.6039501039,19,30,1088,266
32618.6397440332,35892.4716361121,4,15,833,220
32800.8689009364,36464.0773780187,4,6,323,172
32824.6023830538,35847.2669902913,19,13,727,296
32865.483391175,36459.3029251363,5,5,387,147
32935.7808360318,35543.8560494554,10,11,554,266
32946.2138728324,35964.0238439306,18,19,700,175
33094.9639940609,35156.8819599109,3,5,833,178
33303.7522349936,35916.662835249,6,10,570,160
33500.5931978799,35252.8144876325,4,6,894,245
33823.2455045872,35914.5702752294,8,1,469,164
33935.1647549531,35848.9953076121,14,10,1200,458
34034.0215707965,35259.0890486726,5,4,666,188
34050.0261270492,35494.7576844262,42,9,1215,400
34150.0139889784,35437.7147096227,4,2,319,50
34157.4968421053,35319.7848421053,5,5,338,67
34409.7031602709,35623.2627539503,4,14,430,67
34459.7681723003,35531.6874065211,4,10,119,54
34267.9181547619,35418.4973214286,4,11,336,104
34431.3668410563,35583.7526158445,9,7,206,89
34499.3783643892,35665.6221532091,11,8,594,157
34910.6901046133,35992.1760418453,53,64,2198,670
34948.2172673062,36153.1503759398,0,0,535,36
35000.514640884,35236.3936464088,12,10,777,189
35061.7639578164,35414.9351736973,9,12,546,229
35306.830197781,35967.4047274481,4,3,472,140
35387.1707974138,35965.7424568966,5,3,373,150
35506.2183142237,35663.4997934098,23,58,806,285
35450.2044887781,36025.1945137157,6,4,312,107
35630.1323145732,36014.9623555721,19,20,968,238
35638.6279069767,35235.384656509,10,7,802,277
35794.1883138564,35570.0754590985,17,21,935,204
35897.6968454259,35738.176340694,15,23,1056,411
35929.1186693148,35352.4870903674,20,7,1533,393
35921.4379912664,35465.8174672489,9,3,621,197
36086.3621679065,35734.7598299681,16,8,787,304
36175.3320787493,35957.4852345107,3,0,295,89
36250.0330628194,35696.2524797115,4,4,344,115
36271.9689054726,35826.8528192371,2,5,397,155
36296.2133122029,35939.5892234548,7,8,327,119
36323.0172048703,35499.8978295394,35,31,1805,752
36361.5035252644,36018.1639247944,2,3,237,39
36379.916008316,35782.9941787942,6,11,462,172
36481.1215859031,35607.1925110132,11,6,620,274
36513.8320697498,35803.146702047,4,10,653,275
36569.4397864861,35326.5147767218,18,15,1645,520
36740.5569067072,35798.6935208056,15,9,448,256
36768.0088992974,35621.8729117877,23,12,1175,514
36754.4689226519,35914.9126381215,16,11,588,250
36805.52681628,36000.7025484975,8,4,483,127
36897.8292384658,35328.1237354086,13,5,1999,405
36967.6434015243,36032.1143200963,2,1,339,74
37001.7952460384,35852.8965804837,7,12,390,130
23.3026595744681,36198.895212766,12,7,428,184
18.7056074766355,36326.7653167186,7,5,375,97
35.4751059322034,36680.9192266949,1,7,356,101
49.481449525453,36585.6778832327,7,4,350,113
165.597272074659,36619.5254845657,12,9,638,198
324.038328729282,36539.5630179558,11,10,994,346
344.508704061896,36760.7952933591,15,12,807,152
361.985928279619,36936.0147526101,18,16,741,245
409.531631919482,36346.8163191948,12,11,890,365
512.084140233723,36980.1185308848,17,17,736,125
536.616161616162,36359.1720232629,16,14,776,233
637.155939524838,36161.9114470842,8,6,653,222
739.50024354603,36137.8212372138,8,4,720,167
784.893143596378,36575.3873221216,16,12,1040,246
858.127024452207,37010.0085741505,2,10,542,148
861.846024164091,36724.83759483,11,14,537,170
980.820723684211,36150.6492598684,1,0,372,66
1080.34343131374,36573.1904619076,9,9,706,133
1132.48255624389,36239.7590479296,0,1,341,87
1146.04087812263,36438.1146858441,8,3,480,103
1251.45020420986,36491.7923342758,11,3,635,185
1383.76429567643,36193.5425383543,2,4,401,59
1409.97229437229,36275.1497835498,5,2,557,97
1414.45366117266,36600.7346663064,10,6,472,188
1462.64676862358,36923.6435619142,11,10,658,221
1511.178163545,36630.4773869347,7,7,486,126
1514.52052785924,36144.4648093842,2,1,291,47
1548.37858926342,36303.3539325843,3,3,582,111
1597.34017327861,36583.0310077519,5,0,386,128
1620.59899749373,36862.1541353383,8,4,456,202
1652.73505976096,36464.1099601594,2,5,517,111
1682.64406779661,36626.5540254237,4,1,487,139
1683.46973947896,36767.5835671343,6,3,315,83
1711.959697733,36115.8554156171,0,0,407,42
1719.61658841941,36868.9460093897,15,5,658,178
1810.65731590692,36474.0521198597,6,7,928,166
1797.8685483871,36081.5741935484,6,4,532,153
1849.62881981033,37020.2876712329,6,7,281,42
1919.44336785834,36943.2231874374,6,11,250,63
2064.80172961974,36125.4883632201,6,6,855,274
2045.47827372155,36431.2781554833,5,12,565,187
2100.8074222668,36756.6001337345,3,5,207,76
2134.93753074274,36678.7801278898,8,9,306,139
2201.32050048123,36747.8176130895,7,4,205,73
2249.87763210171,36657.3845848232,9,5,287,132
2274.45673969551,36791.3475677683,3,2,280,80
2295.04627502461,36534.1319330489,6,7,441,163
2340.56343792633,36072.6793997271,0,2,106,33
2363.37766903915,36589.3136120996,3,4,232,115
2381.38661131292,36218.0783601453,1,6,502,137
2397.71166768479,36970.8567501527,6,6,168,76
2478.48308342945,36319.9494425221,4,4,261,68
2438.55201214882,36101.0318906606,0,1,115,40
2470.32664092664,36196.7109395109,0,0,118,30
2472.6337594697,36625.892282197,6,5,354,160
2597.83924079579,36429.858220901,3,3,542,143
2612.49004469728,36307.2308004876,1,0,94,13
2663.14183835182,36114.4322503962,1,1,221,110
2752.80323115162,36903.8728251864,4,7,367,118
3197.25797306875,36167.7250177179,0,0,100,3
2801.32658823529,36647.0729411765,6,6,365,115
2848.10682261209,36106.3769980507,4,1,518,32
2862.20082872928,36377.7784530387,2,6,737,79
2878.45227524972,37034.1237513873,2,2,186,29
2952.06534772182,37032.5599520384,3,0,173,23
2996.8629707113,36755.8938284519,6,3,403,66
3021.37486338798,36524.9821493625,4,4,566,179
3025.17920997921,36922.6145530146,2,3,356,64
3060.64609450338,36660.0136933462,5,5,461,131
3071.44114737883,36799.4371909001,1,1,161,16
3132.27529222088,36444.8291011689,1,1,407,88
3134.47282427476,36945.5995331777,2,2,377,77
3167.02789342215,36234.9758534555,1,0,346,34
3170.45966432052,36740.9317812669,2,5,339,81
3195.04231433506,36603.5531088083,3,0,352,77
3203.0454754249,36170.062011943,0,0,130,6
3287.87524140595,36664.8895326381,2,0,316,52
3294.7230660544,36776.9632638644,2,2,441,105
3352.92299465241,36380.8264705882,2,1,401,72
3338.71635311143,36488.9487698987,1,1,507,81
3438.23544018059,36900.9759593679,5,9,1131,244
3392.04076923077,36284.9353846154,0,0,326,33
3503.43331076506,36663.3371699391,1,0,337,111
3588.39732994278,36621.0966306421,0,0,334,99
3619.22720588235,36093.6801470588,1,0,28,7
3657.79771949829,36913.8649942987,4,8,581,65
3724.57497995188,36077.107457899,0,0,84,6
3802.15448275862,36146.8420689655,1,2,168,18
3776.20250685468,36409.5111633373,8,10,527,110
3811.46912181303,36148.6152974504,1,1,136,13
3831.80260223048,36551.0780669145,9,7,427,150
3861.08438061041,36755.6120087772,10,10,601,143
3902.55861278303,36640.4316423044,12,9,595,164
3908.34719014627,36117.6774441878,11,21,553,119
4026.98333333333,36509.7126344086,6,5,577,204
4064.57432668765,36350.0919902064,5,6,542,111
4153.36725293132,36778.3458961474,4,4,468,121
4151.92797619048,36530.7517857143,4,2,291,58
4200.85960522658,36612.7572977481,3,1,208,29
4261.6329015544,36311.2836787565,1,3,499,102
4287.14821944177,36536.333493744,9,6,467,168
4300.89784335982,36702.1566401816,1,2,329,126
4292.36707056308,36853.2815395581,7,2,316,88
4314.18623919308,37014.2892651297,21,7,718,218
4387.40931705111,36293.7390321122,4,1,334,129
4433.20164986251,36140.4436296975,0,0,203,25
4456.90347885402,36675.5330832196,4,1,545,204
4467.04397590361,36295.734939759,2,0,148,31
4552.9172972973,36257.6389189189,0,0,209,39
4604.79686098655,36442.7932735426,1,2,409,81
4682.15373089601,37014.4420137848,0,2,215,32
4738.7984375,36601.2088541667,9,10,537,200
4790.08355795148,36462.5117443204,9,19,435,184
4812.16354816355,36804.5135135135,1,6,251,63
4808.55633802817,36723.2720870679,13,6,425,218
4822.92097966728,36554.4759704251,12,6,338,194
4834.66666666667,36648.2691185055,5,12,274,156
4931.96253164557,36845.9888607595,11,3,663,142
4948.99811320755,36640.3981132075,10,10,537,178
4967.55473856209,36239.3549836601,19,9,517,163
4971.46293103448,36400.0568965517,10,16,487,205
4970.04436619718,36117.2105633803,5,0,327,46
4979.41590909091,36326.7068181818,15,6,317,105
5063.91428571429,36562.6185592186,26,16,517,258
5050.10318471338,36694.7719745223,4,8,262,104
5098.23764705882,36792.5680672269,12,6,409,105
5110.17253625333,36889.7298017165,9,6,463,176
5112.80223285486,37002.9491911597,6,10,570,135
5119.60515416475,36096.5490105844,4,3,539,170
5124.25821767714,36460.1351351351,16,7,733,301
5203.2197979798,36284.0222222222,12,6,602,159
5244.9515637974,36707.7401051758,18,17,878,272
5258.64664476771,36940.1966213046,8,9,623,125
5287.59627077422,36327.1021483583,4,2,432,143
5319.54058508447,36132.5492377421,6,5,430,108
5367.13942857143,36977.992,11,10,570,107
5388.54918667699,36384.6635682933,6,6,629,157
5393.23059464367,36596.767135724,18,9,636,123
5431.19418960245,36247.2201834862,2,10,396,111
5434.78330373002,36807.8357015986,8,3,411,96
5483.99398315283,36110.62755716,0,0,269,28
5497.30695770805,36493.946111869,10,5,381,89
5551.24220837044,36599.3147818344,4,3,327,101
5558.15702479339,36133.7790633609,1,3,337,72
5624.55195530726,36378.3020484171,7,5,518,148
5715.40683962264,36511.0868710692,6,3,433,163
5797.23398241206,36737.3448492462,6,7,486,83
5887.88235294118,36502.6386090348,4,11,437,132
5943.79186046512,36950.8988372093,9,9,552,173
5954.20322226291,36872.2361772245,11,8,405,106
6000.34697247706,36543.9741284404,18,8,767,219
6085.23500967118,36742.0570599613,10,6,476,111
6144.61404204681,36644.8540261801,7,10,767,351
6252.45958254269,36781.1423149905,16,25,1481,310
6283.68324895444,36400.983711204,2,2,861,187
6272.5041322314,36179.0676183321,2,2,781,119
6319.8404380133,37033.1091122409,12,19,699,274
6350.73231907895,36278.0657894737,1,0,504,61
6437.50342996238,36347.7300287674,2,8,489,49
6516.5286525555,36956.7217346412,4,4,344,94
6520.54362722704,36463.674737323,9,4,530,166
6540.40070921986,36551.2142857143,14,12,990,202
6599.34485049834,36310.0066445183,6,7,386,106
6617.77357962497,36950.2874335292,8,16,482,124
6667.95945102932,36380.5090455396,5,2,187,28
6671.40235457064,36293.1288088643,2,5,177,38
6694.16576819407,36559.3414195867,14,4,647,100
6726.8141160028,36982.6505939902,12,5,417,134
6725.40583418628,36445.6954964176,14,17,875,118
6761.38352204288,36792.5673331727,8,10,619,240
6881.16574585635,36914.0984725382,5,5,382,91
6948.26180904523,36787.1226130653,8,13,885,183
6959.63784183296,37048.970436068,17,11,691,228
7011.3804200542,36235.3353658537,11,11,938,176
7120.78619153675,36635.7505567929,17,21,1268,201
7136.41773231032,36248.7811878375,9,3,514,118
7168.95343569091,36375.6209413541,7,7,607,107
7183.68033740547,36515.0058173357,9,7,455,71
7251.39563332301,36761.1489625271,19,19,1053,153
7241.85627118644,36093.1755932203,1,1,355,81
7310.49274543056,36450.7677595628,12,12,740,205
7315.43354751437,36145.2708826513,7,5,773,189
7419.02848360656,36612.7448770492,7,15,696,139
7585.30637583893,36993.4372483221,7,5,382,158
7599.97218628719,36921.3101552393,7,7,556,149
7655.2522673031,36250.7642004773,12,13,1173,138
7708.15737704918,36858.375136612,7,6,443,78
7730.32086534573,36669.5921957137,10,17,836,101
7848.18809241706,36896.4004739337,14,21,815,151
7935.84430322288,36102.5320018157,3,7,689,161
7976.62200598802,36820.3184880239,13,11,772,206
8087.93974960876,36915.5442097027,12,13,699,214
8146.85441830896,36117.2403051494,4,8,990,213
8164.73276388041,36835.841366687,5,2,414,160
8197.38832938389,36585.5983412322,10,7,1258,177
8234.91414554375,36914.899427637,1,0,160,70
8258.90192043896,37005.6378600823,6,6,411,138
8269.49062380406,36837.619594336,9,6,376,125
8265.36684303351,36725.5185185185,2,2,556,167
8463.28445229682,36673.7102473498,3,9,444,83
8524.428467419,36567.3152530033,7,6,539,159
8519.4347826087,36733.8677536232,6,3,439,74
8527.50257879656,37038.5656160458,1,4,240,43
8692.34549356223,36340.7398068669,4,5,389,64
8743.46697765775,37035.0029462313,5,4,287,78
8731.64724660814,36470.7960893855,13,8,562,213
8733.8176067475,36654.1001581444,2,4,276,83
8738.20377019749,36113.9730700179,5,7,336,91
8796.61862197393,36624.365735568,4,7,395,123
8816.79374173645,36218.0008814456,8,11,477,144
8965.31943945383,36483.2432626662,6,2,326,98
8974.84811616955,36937.8504709576,11,2,550,92
9044.94761171032,36253.6664098613,22,10,841,187
9063.88339222615,36925.6780526109,14,6,560,155
9084.10769230769,36411.7605128205,12,4,372,104
9167.35037941274,36314.5113823821,11,10,420,89
9168.44762484775,36406.12545676,13,14,479,141
9227.86496446433,36230.0534351145,10,6,583,105
9293.94445803768,36511.3657939809,13,13,633,209
9316.29185022026,36916.627753304,8,6,457,87
9420.47309359857,36220.9724560061,9,5,562,156
9432.19902557856,36607.2545676005,5,9,470,189
9485.93869731801,36120.9561515539,2,3,404,105
9515.5245823389,36260.6738265712,2,0,38,7
9534.63305322129,36872.9736694678,7,3,406,120
9547.1989589358,36783.951995373,6,5,294,94
9566.11365451158,36638.1298908704,17,7,473,170
9567.35308246597,36406.2105684548,19,7,717,309
9604.00728744939,37046.016194332,7,7,377,117
9616.83132530121,36278.1897590361,5,6,334,127
9666.29442862952,36605.4794631964,13,5,458,281
9697.25077081192,36206.8136348064,4,2,408,128
9739.75303514377,37018.7252396166,11,5,399,144
9748.07469414037,36832.202833226,8,7,341,143
9757.88320908768,36623.2594959176,8,3,360,135
9798.20279177976,36866.4930205506,8,8,460,185
9819.52706491266,36102.8857019625,5,0,478,108
9792.4750118991,36231.4921465969,2,1,336,91
9802.36385350318,36325.7372611465,18,5,618,346
9863.25137157107,36483.7920199501,8,3,579,266
9870.55984800507,36730.9673844205,18,4,606,291
9870.0143693454,36601.762107504,9,8,314,173
9970.96149458072,36356.0022818026,5,3,423,145
9945.89229878402,36645.6323103648,4,0,213,71
9943.25354719309,36937.8069093152,10,8,669,243
10053.2430375046,36435.1973635351,4,5,511,154
10035.7994198094,36291.3746373809,1,2,444,66
10037.2516607052,36996.4946346449,4,6,393,104
10105.9706959707,36138.4267399267,0,2,398,40
10137.5967402734,36305.7450052576,10,5,493,133
10146.7500996413,36918.4021522519,5,2,262,74
10142.9556088782,36473.274145171,3,2,271,82
10212.7080924855,36195.0419075145,5,4,491,65
10262.4901349948,36684.1017653167,9,3,368,154
10302.4445549478,36614.3033316758,11,5,325,111
10332.8832250203,36232.4317627945,18,17,967,166
10332.9182717335,37041.8943258719,4,0,254,90
10363.5012794268,36511.522517912,16,8,629,261
10414.6104883907,36344.4239391513,15,19,908,295
10468.1878172589,36679.9252422704,22,13,699,232
10577.321098745,36570.7340753019,8,4,509,166
10668.4664732431,36554.051579626,3,5,322,73
10700.471146996,36447.0550938019,10,6,434,147
10698.5597014925,36201.6328358209,9,6,1073,249
10710.7121391854,36667.0158165283,15,12,711,221
10730.4538181818,36301.8283636364,12,9,737,258
10803.6219450102,36658.3940936864,6,6,382,101
10813.5616059068,36546.1218274112,11,5,309,179
10897.2725653207,36643.5950118765,10,2,456,147
10939.2968330649,36072.3558776167,0,0,309,35
10950.0863369656,36219.6760268231,6,4,726,75
10997.6630405943,36332.7861501725,1,6,679,70
11059.265867611,36702.9994551893,2,7,375,99
11144.1371158392,37049.670606777,4,7,239,39
11158.1207627119,36883.9645127119,12,10,506,88
11159.5714285714,36965.4543650794,4,9,367,35
