cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
5471,27418.8238928939,29924.7044284243,0,51,6,119,0,2,1,11,5,1,26,3,0,21,16,0,5,1,0
5472,27403.6177042802,30528.9790856031,0,20,0,59,1,1,0,21,3,1,6,0,1,17,5,0,3,0,0
5473,27505.9208758732,30139.8343632456,3,155,10,177,2,1,3,22,9,4,22,4,2,42,20,0,4,2,0
5474,27631.7434108527,29742.8848837209,1,83,6,158,1,1,0,4,0,0,10,2,0,7,3,0,8,1,0
5475,27774.150466893,30063.5592105263,0,94,19,219,3,1,0,14,1,0,5,0,1,28,3,0,4,1,0
5476,27799.3814475874,30273.581530782,2,70,3,273,1,1,1,3,1,1,4,0,1,45,7,0,2,3,0
5477,27864.6641761699,29690.3995281164,0,18,4,81,0,0,0,2,0,1,1,0,0,5,2,0,1,0,0
5478,27906.9442451907,30162.7867623084,2,81,4,294,0,0,0,9,1,0,3,0,1,19,5,0,3,0,0
5479,27943.9717878994,29859.2940176751,0,53,2,68,1,0,1,7,2,0,6,0,1,4,6,0,5,0,0
5480,28042.1841984382,29607.8603582912,0,29,0,80,0,0,0,1,1,1,6,0,2,1,5,0,4,0,0
5481,28271.1139128511,30065.4835213448,2,65,3,117,2,1,2,9,2,0,12,0,3,15,12,0,2,24,0
5482,28287.5294330083,29990.103286385,0,64,2,99,0,1,0,20,1,3,17,0,1,18,19,0,3,29,0
5483,28816.4021579206,29821.2675331045,0,29,0,52,2,0,1,6,7,0,6,2,2,15,2,0,2,1,0
5485,28836.4648773328,29800.175193961,0,14,1,29,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
5486,28951.0834679591,30371.5621970921,2,35,3,42,2,0,3,2,1,0,2,0,0,13,2,0,2,0,0
5487,29287.2754472548,29774.0363972856,0,74,3,115,2,1,1,7,4,2,16,1,0,12,8,0,1,0,0
5488,29284.2970323986,30368.127416281,2,58,2,78,0,1,0,5,0,0,0,0,0,5,14,0,5,0,0
5489,29340.2626546682,30135.5345894263,1,90,2,111,1,0,1,9,42,1,8,2,3,13,23,0,11,1,0
5490,29448.1821279818,29677.8190079515,0,26,2,74,1,0,2,4,1,0,2,2,0,2,5,0,0,0,0
5491,29591.3399421727,29622.2259396943,1,37,6,75,1,0,1,3,0,0,6,0,0,5,3,0,0,0,0
5492,29743.3886206897,29894.8279310345,1,156,92,1014,2,1,1,9,8,1,31,8,0,72,12,0,1,1,0
