Xpos,Ypos,WNT5A,NRG1,GAPDH
27612.8500627353,1832.90652446675,0,1,153
27697.2409609021,1283.93516362299,0,0,8
27810.5553527126,1545.23873051538,0,3,248
27696.7820512821,1158.2483974359,0,1,53
27769.5192713327,1748.13103227868,0,0,237
27781.5119651922,995.730964467005,0,0,3
27874.6917681801,1395.37467700258,0,6,174
27783.0498644986,1148.93983739837,0,0,120
28105.7422764228,1155.53739837398,0,1,65
27755.5030978934,1020.25650557621,0,0,31
27784.4230396902,990.567279767667,0,0,55
27864.2863436123,1937.90108129756,0,0,3
27911.1616499443,1130.52759197324,0,0,176
27933.3789076324,1694.89913884629,0,0,241
27979.9464261121,1245.50970940642,0,2,163
27947.0140491721,1827.55393878575,0,0,119
27997.9757979656,1348.24728165556,0,1,51
28048.9709981168,1511.29397363465,0,2,168
28155.0028387249,1729.509196286,0,2,149
28065.3700378072,1680.9761342155,0,1,45
28080.3545205479,1966.8402739726,0,1,11
28073.387787895,2046.93519014462,0,0,8
28149.5542554673,1265.92798439894,0,2,117
28115.0959252971,1011.19185059423,0,0,59
28183.9831618335,1512.46460866854,0,0,102
28304.2123649362,1354.05126330327,0,3,179
28309.4742876998,1677.51922631457,0,0,159
28279.3506056528,1440.28263795424,0,1,195
28281.9168081494,1163.23005093379,0,0,86
28304.343772242,993.622775800712,0,0,156
28385.9230149882,2056.45082373343,0,0,99
28363.1434348881,1191.72337557293,0,0,25
28383.4115731463,1626.10896793587,0,1,281
28488.2493246894,1301.52233027193,0,0,331
28649.7072718851,1522.90793062632,0,2,211
28431.8709325577,1070.26776949646,0,2,160
28552.2987261467,1130.06349126429,0,0,73
28470.8981004793,1796.11894194923,0,1,89
28585.575345732,1711.56175488794,0,3,107
28585.347190367,1810.61324541284,0,0,77
28645.1964209629,1332.68555602897,0,1,90
28775.5057220708,1686.29264305177,0,0,27
28694.3013202174,2145.97023039089,0,0,5
28715.3834920635,1122.25428571429,0,0,7
28706.9140580535,1983.17643710871,0,0,0
28794.8236254296,1213.13410652921,0,1,17
28763.1435963777,1764.21410090556,0,0,17
28806.2760700389,1813.8513618677,0,0,17
28811.8834991708,1570.94278606965,0,1,45
28905.0455122571,2002.42728782108,0,0,0
28955.4297646847,1024.66705586492,0,0,24
28942.8405494785,1282.81414398372,0,1,14
28961.5394428534,1557.86839364749,0,0,52
28971.220084122,1763.91955835962,0,0,22
29037.984775641,1106.19150641026,0,0,27
29069.6140310257,1318.50266265339,0,2,36
29063.0029498525,1981.3581120944,0,0,0
29078.8387776607,1005.70126448894,0,0,7
29114.5944755245,1492.03027972028,0,2,106
29069.1609947644,1827.48494764398,0,0,23
29074.1049292338,2089.06344558321,0,0,5
29137.7596396396,1057.65117117117,0,0,9
29222.4602486081,1242.12915965298,0,1,26
29184.2532824063,1680.42229649081,0,1,58
29226.0923950057,2127.4252743095,0,0,28
29152.6199524941,1333.08630245447,0,0,19
29187.8692620569,1112.36548518303,0,0,13
29251.176546543,1798.95832844231,0,0,83
29233.4958473625,1430.19797979798,0,1,69
29295.4604058179,1579.22643203448,0,0,101
29397.7848789774,1159.07406400145,0,0,19
29377.4101191504,1428.29960283198,0,0,120
29405.3318741126,1720.21361807856,0,0,133
29391.9413496377,1302.33016304348,0,0,30
29385.0096385542,987.332530120482,0,0,37
29385.533632287,1516.65284005979,0,1,171
29431.1865323175,1090.3794544114,0,1,2
29686.7551677852,1550.05957494407,0,3,327
29524.9765625,1906.37642045455,0,0,39
29543.4298932384,1134.66227758007,0,0,5
29525.5752078609,1723.82879818594,0,7,49
29557.7392145195,2157.36135078846,0,0,29
29527.4973262032,1211.91443850267,0,0,0
29544.3552915767,1636.20770338373,0,1,149
29632.299765808,1777.40349021682,0,2,133
29559.8322496749,1041.99003034244,0,0,20
29597.1123631681,1346.42240824211,0,1,78
29681.0025269646,1092.83266563945,0,0,4
29763.8194904037,1183.04285241562,0,0,16
29636.6576121289,1143.60791745631,0,0,25
29707.5728107169,2201.27834284297,0,3,115
29728.6561765474,1032.65539305302,0,0,55
29707.651377583,1344.25203506575,0,0,46
29732.9818181818,1141.1,0,1,14
29754.5440394837,1219.34320425209,0,1,24
29775.4892419729,1156.52664680569,0,1,22
29768.0537229029,1822.45962928055,0,1,78
29806.5441767068,1424.50853413655,0,0,77
29851.8906028009,1924.96630809823,0,1,135
29942.6405609041,1122.1027626622,0,0,15
29850.7707340324,1128.48045757865,0,0,33
29927.8248962656,1491.13609958506,0,2,93
29973.3390682389,1411.75333462208,0,2,85
30066.9004357017,1582.16677451361,0,1,148
30031.3006091007,1767.66194912218,0,0,146
30010.4942528736,1854.58850574713,0,0,90
30084.7097311444,1218.16369260052,0,1,35
30091.6323425336,1115.71620665251,0,0,14
30144.9716475096,1821.74022988506,0,0,57
30165.6013260796,1345.14943896634,0,0,93
30221.2171543086,1567.66340681363,0,2,104
30189.1737911703,1898.50105115627,0,2,198
30319.9321933379,1011.18118019176,0,0,185
30248.1328175371,1828.42768106598,0,0,68
30276.5357242146,1487.36919655268,0,0,38
30357.4575071725,1664.07070449474,0,0,91
30405.0115262073,1275.62878740551,0,0,116
30356.3000324359,1396.42620823873,0,0,48
30367.5449131514,1831.66435070306,0,1,107
30435.7116975187,1121.69594328476,0,1,37
30648.797818445,1810.24338296113,0,0,393
30465.5297346752,1725.5917200366,0,1,172
30568.4277972585,1621.24131335671,0,0,42
30714.2082407538,1164.48091688933,0,2,126
30818.2507903056,2251.01949420443,0,0,60
30885.3505344637,1099.17213416882,0,0,136
30517.8650693569,1616.37074401009,0,0,66
30534.1794354839,2119.99731182796,0,0,20
30530.7033557047,1130.09463087248,0,2,110
30575.4630196937,1621.8249452954,0,2,68
30589.4239015817,1305.54094903339,0,1,253
30571.6314826113,1535.94203782794,0,1,177
30577.5849056604,976.555114200596,0,0,137
30582.9486499518,1210.46239151398,0,0,181
30649.2627928772,2035.72164948454,0,0,183
30730.0691769583,1066.491320494,0,0,92
30669.0604476051,1376.96820748797,0,0,225
30645.0837508948,1671.50250536865,0,0,94
30760.1631009892,1244.39667203435,0,1,67
30734.8376231651,1509.86497084255,0,2,272
30756.5427350427,2006.74572649573,0,1,78
30795.7261353105,2244.9953660797,0,1,75
30787.9049360146,1721.6457952468,0,1,207
30810.8376259798,1912.11478163494,0,0,292
30809.913727618,2149.48453608247,0,0,58
30912.8967879293,1663.07942238267,0,1,227
30883.9669865643,1505.88637236084,0,0,188
30884.4138763683,1113.02833226014,0,1,137
30876.4499219273,1769.17131385233,0,1,138
30919.979216152,1401.18868764846,0,0,263
30991.2281638676,1273.10680907877,0,1,270
30972.0751282051,1817.92769230769,0,0,190
30964.7532716246,1547.92371528886,0,0,113
30990.3431111111,1161.84533333333,0,1,125
30994.2723819859,1039.96852957135,0,0,45
31028.9359005606,1493.79259078723,0,0,134
31023.0688622754,1956.55875748503,0,0,49
31028.6615720524,1097.95997088792,0,1,99
31069.3066718689,1805.18454935622,0,0,120
31068.7595419847,1723.42911668484,0,5,222
31089.9808228731,1399.13145048814,0,0,121
31085.3680124224,1550.12267080745,0,2,161
31083.6427546628,1893.96843615495,0,1,198
31137.3300216763,1041.10115606936,0,0,156
31192.5683194974,1699.11861491287,0,1,187
31143.5085910653,965.906071019473,0,0,77
31209.0340879179,1167.6513556199,0,1,175
31287.4168871641,2031.50749691304,0,2,292
31188.3450598802,1830.33383233533,0,1,206
31210.1711175801,1572.12530059486,0,2,178
31243.1919050189,1383.41910415542,0,2,362
31244.629739777,1273.14163568773,0,2,133
31333.9757370206,1774.44038612053,0,0,213
31464.3675101557,1598.83814319567,0,1,364
31372.681871805,1943.33385764845,0,1,201
31391.7867836861,1271.61899845121,0,1,166
31504.8745891277,1242.9580278129,0,1,79
31590.4818264721,2166.15457269411,0,0,130
31731.686218986,1811.02440668824,0,1,219
31769.501667709,2097.08203043569,0,0,168
31462.5873655914,1835.55062724014,0,0,276
31535.308674827,1411.11176157531,0,1,375
31476.883123976,1733.12725286729,0,0,224
31512.7216668674,1251.53209683247,0,0,51
31553.0242766062,1663.54634624816,0,1,296
31573.2376609442,1792.54560085837,0,0,262
31591.4643610291,1269.92281737663,0,1,148
31649.4420731707,2100.60137195122,0,0,176
31724.4977678571,1811.53760302198,0,0,231
31695.3481071099,2172.16066481994,0,0,132
31687.216828479,1307.47378640777,0,0,80
31734.4351035104,1670.15211521152,0,0,294
31847.0076128331,1501.29853181077,0,0,107
31893.8676654182,1921.78401997503,0,0,193
31948.1685584563,1829.87343927355,0,1,293
31974.9066293184,1715.38141923436,0,1,224
32653.2384737679,1519.41096979332,0,0,45
6827.2380952381,2523.05254515599,0,0,71
7133.14747474747,1994.24781144781,0,7,167
7864.89728682171,2764.3023255814,0,1,86
8498.98561151079,2669.8273381295,0,1,33
9042.53964023984,2269.8800799467,0,1,58
12217.1351575456,2394.51658374793,0,0,56
12562.1979565773,2227.88888888889,0,1,70
13329.687012987,2630.86038961039,0,1,110
13530.5041407868,2767.73602484472,0,0,193
13654.192629066,2684.01760668457,0,0,470
14551.1536329678,2749.87323773949,0,0,0
14726.8047190314,2747.60540204905,0,0,0
14812.5007929221,2373.33903680828,0,0,1
15630.5135603001,3205.45701096365,0,0,3
16109.1601164483,2885.4133915575,0,0,34
16489.6544157003,3180.06619090098,0,0,259
16445.4705882353,3119.29411764706,0,2,137
16500.9435989257,2662.19785138765,0,1,66
16517.6082949309,3131.30529953917,0,0,76
16599.2109553776,2574.21767734554,0,1,216
16669.4392824287,2466.08578656854,0,0,182
16785.9336840128,2333.58632350178,0,0,94
16789.1334256694,2226.98845798707,0,0,30
16856.1324873096,2234.95634517766,0,0,47
16663.4105888709,2599.57482441923,0,0,30
16673.2746241867,2475.32735023558,0,0,30
16796.9858697613,2302.74776020684,0,0,56
16864.9946646341,2556.33917682927,0,0,33
16926.6497584541,2521.77214170692,0,0,62
16998.0789648308,2507.42070338421,0,0,33
17093.4390243902,2495.8210402586,0,0,115
17093.2829638273,2335.93319719953,0,0,113
17119.3451828954,1972.5646573931,0,0,18
17172.3141167775,2423.13968957871,0,0,74
17181.6184210526,2053.27077562327,0,0,0
17196.7188440698,2286.70860927152,0,0,45
17241.5526176626,2567.5452141724,0,0,80
17258.6980108499,2685.28812537673,0,0,46
17358.4609634551,2068.89950166113,0,3,86
17366.8834688347,2131.2066395664,0,0,50
17449.952483379,2397.17520531873,0,0,165
17490.838924519,2066.86679822398,0,0,56
18005.2778782399,2734.74141048825,0,0,64
18138.4134897361,2673.11101801424,0,0,27
18330.475639967,2497.94797687861,0,0,29
18411.1352064997,2590.22295192959,0,0,184
18458.1633627019,1993.41776798825,0,0,46
18487.7224184207,2726.04845317135,0,1,154
18465.0679908327,2058.75171886937,0,0,19
18552.6952342811,2054.88386063276,0,0,0
18560.3958371041,2461.14461538462,0,0,1
18594.0174741859,2656.37357691289,0,0,55
18712.8203422053,2585.89462248778,0,1,46
18704.7049261084,2325.22660098522,0,0,13
18726.9136008919,2731.95261984392,0,0,35
18819.0529019717,2308.62899194668,0,0,26
18553.2017149283,2467.67964576891,0,0,20
18535.0847197338,2192.75198361914,0,1,11
18543.0088028169,2380.1514084507,0,0,2
18594.7378716745,1926.64710485133,0,0,6
18672.4749604639,2131.67659462309,0,2,37
18653.0028384279,2387.03755458515,0,0,50
18649.6728009981,1985.20461634435,0,0,11
18714.5897159891,2618.77303966217,0,8,82
18709.3436833373,2210.06873666746,0,0,13
18794.5568771239,2312.03523519943,0,0,4
18743.518583043,1913.03832752613,0,0,4
18821.080814805,2489.04899480762,0,0,88
18831.5907239819,1942.6556561086,0,0,7
18963.6077844311,2642.20479935651,0,0,86
18835.1336206897,2187.43642241379,0,1,13
18899.9049005337,2403.33114992722,0,0,69
18961.7519406007,2042.88165147936,0,0,2
18917.4599708879,2590.18995633188,0,0,73
18949.9831426851,2197.46758980534,0,0,43
18965.2308797127,2493.04416517056,0,1,73
19164.5656847248,1989.86161804857,0,0,24
19012.677124183,2776.03224400871,0,0,32
19016.1805755396,2545.60287769784,0,1,93
19049.6659955708,2281.36893497081,0,1,67
19092.8953853588,2451.08866876057,0,0,90
19176.6626741996,2634.40369114878,0,2,97
19157.9311557789,2492.91658291457,0,2,155
19148.8754617414,2302.60474934037,0,0,70
19168.6073257188,3026.18688460024,0,0,4
19188.0630153121,2917.03739693757,0,0,15
19198.4690577959,2746.16874186954,0,0,60
19181.4971369079,2099.61738677772,0,0,11
19178.2989247312,2221.70107526882,0,1,4
19189.3953040801,2385.8856812933,0,3,120
19248.1124338624,2271.27182539683,0,0,40
19370.7205013429,2307.32623097583,0,1,287
19416.8666390843,2739.0954351124,0,0,215
19371.8883819951,2211.98388077859,0,0,55
19366.0886243386,1894.89616402116,0,0,36
19380.5621059269,2113.97257250946,0,0,72
19373.8948387097,2645.17161290323,0,0,27
19486.1703139867,2055.97621313035,0,0,98
19613.4363444268,2605.79926043317,0,0,219
19674.6453655728,2008.69545192861,0,0,92
19747.1086296983,2660.54087308276,0,0,559
19726.7359172753,2413.35960662376,0,0,716
19474.2174887892,1918.89648729447,0,0,150
19546.1055404998,3024.79343571213,0,0,2
19512.1262073406,2606.96458467482,0,0,105
19552.1302998966,2899.20268872802,0,0,3
19579.4189488243,2080.30829875519,0,0,360
19617.0732767134,2729.19978273751,0,0,387
19590.8595705237,2240.77923682991,0,0,184
19589.7733118971,2363.36093247588,0,0,77
19598.3935860058,1937.15115496748,0,0,170
19727.2800755315,2654.35304866906,0,0,286
19628.017287234,2494.4375,0,0,200
19905.9109294588,2440.20145543358,0,0,1446
19776.546002823,2878.82445784679,0,0,13
19806.5265118697,2043.44992202391,0,0,333
19988.0943536404,2144.43103021298,0,0,489
19898.5030215827,2788.15165467626,0,0,164
19933.076343546,2074.71672526369,0,0,330
19964.61191067,2947.55301902399,0,0,113
19979.0396950578,1930.79560988433,0,0,302
19999.6770280516,2818.05686125853,0,0,18
20045.4705882353,2740.08938869666,0,0,467
20136.0506471581,2916.57118739449,0,0,58
20154.4964040149,2228.14099423062,0,0,659
20205.1739342266,1966.64604141291,0,0,193
20241.93514377,2672.21608093717,0,0,407
20203.0395655547,2057.13653995345,0,0,152
20338.4565801253,2394.58273948075,0,1,621
20294.59528403,2842.49067524116,0,0,58
20329.1307647402,3033.94103911267,0,0,48
20393.2280621572,2144.55427330896,0,0,191
20383.0572192513,2491.47486631016,0,0,227
20613.8596127248,2501.34993084371,0,1,79
20401.0328672599,2162.03795169784,0,3,333
20361.7294938918,2409.67422920302,0,0,268
20395.8308823529,2087.67585784314,0,0,76
20469.3161301029,2038.55526053767,0,2,314
20490.9117929051,2563.85570469799,0,0,167
20531.9460819554,2202.84471603163,0,1,227
20542.653968254,2298.76867724868,0,1,280
20536.8599374022,2747.39006259781,0,0,241
20568.0907294583,2599.67050880948,0,0,198
20667.6964781449,2223.44363398835,0,2,444
20611.99325054,2007.00296976242,0,1,141
20664.9487352445,2663.03979763912,0,0,220
20676.3161057692,1897.46514423077,0,0,142
20814.5450125313,2077.64441102757,0,1,458
20755.9789621318,2528.6316970547,0,4,226
20802.4622811106,2667.00585924496,0,0,422
20818.1538160086,2316.76398550015,0,2,406
20804.4110169492,2445.12323446328,0,2,182
20830.0112219451,1955.90710723192,0,0,155
20869.1491477273,2405.35724431818,0,0,99
20912.995148771,2323.28363518758,0,0,335
20930.3998548621,2030.67307692308,0,2,303
20971.5069124424,2763.84562211982,0,0,102
20988.5596293312,1929.52820306205,0,2,184
21017.1975693362,2649.14646307261,0,0,162
21086.0079926625,2141.67583857442,0,2,583
21040.2254941509,2484.6508672852,0,1,268
21087.8549364022,2397.96910963053,0,1,266
21280.4604702675,2639.22461237008,0,2,241
21195.4282029235,2275.73183576956,0,1,416
21214.5018216683,2084.64793863854,0,5,228
21429.9223602484,2677.69068322981,0,0,10
21454.8137697517,2238.79712189616,0,0,65
21342.9319454415,2748.78535534817,0,0,205
21279.9445178336,2054.06428885953,0,1,10
21315.040915309,2608.47804999378,0,0,142
21333.0605483625,1965.52627570449,0,0,79
21382.4862836857,2446.17484266581,0,0,285
21362.0401976936,2197.98780889621,0,1,83
21449.8652889036,3059.60695833531,0,0,397
21418.9411764706,2676.64572192513,0,0,11
21439.8144690782,2678.69544924154,0,0,9
21536.6226415094,2782.06961613533,0,0,48
21563.9910923582,2445.51851851852,0,0,89
21598.1680868839,2352.81904761905,0,5,105
21638.0097334531,2197.77837675951,0,2,114
21639.5797598628,2531.39483276158,0,1,185
21673.4857859532,2106.78260869565,0,3,97
21730.830517088,2612.10278236565,0,1,162
21696.5849559883,1931.67004534543,0,0,121
21706.4708029197,2030.89303761932,0,0,84
21702.2057522124,2734.70943952802,0,1,176
21726.5235995851,2291.60969917012,0,0,86
21988.8725663093,2803.39193002257,0,0,574
21775.1384131423,2164.35581964348,0,2,101
21831.8703167246,2397.82947083816,0,5,267
21805.0554994955,2071.72620248907,0,0,87
21825.4771101574,2271.23104434907,0,0,98
21845.8042851257,1934.27400082406,0,2,94
21893.3042015278,2663.92724627137,0,0,173
21908.373113561,2245.67162581612,0,3,139
21993.4521129752,2509.63021165145,0,1,346
21911.3360287511,2122.8692722372,0,1,50
21971.7508827684,2039.61193502825,0,2,85
21990.4581699346,2399.47908496732,0,1,147
22065.6173907959,2266.13086953979,0,1,227
22145.0193063101,2025.28098620978,0,0,274
22134.4145496536,2444.37644341801,0,2,200
22169.2208333333,2236.735,0,0,165
22245.3912079311,2544.09248630316,0,1,533
22267.3626978001,2399.01727132381,0,2,332
22358.3499150692,2454.72894928415,0,0,143
22409.0452397029,2510.38960162053,0,0,182
22347.0633569058,2686.90359359215,0,1,420
22275.9716096324,2080.91761723701,0,0,232
22315.4955079475,2930.11827426202,0,0,135
22329.5939318371,2264.50290939318,0,1,305
22375.666004822,2453.94979435541,0,0,183
22379.1859883236,2171.23185988324,0,1,371
22472.7918259723,2057.6497033619,0,2,365
22514.8111278022,2427.87913103767,0,0,530
22449.5867248062,2744.25629844961,0,0,248
22479.8440392707,2591.61065918654,0,2,304
22628.5541245992,2242.84437024671,0,0,880
22489.4344985299,2824.44462593924,0,0,138
22539.5727541955,2667.909970385,0,0,277
22545.4100294985,2758.75442477876,0,1,150
22559.4810126582,1966.98821475338,0,1,237
22615.6288612264,2593.25541724297,0,0,340
22615.6335733232,1889.03296703297,0,0,203
22611.5643478261,2505.63608695652,0,0,241
22670.8817025981,1984.77750138198,0,0,100
22746.5372051887,2709.63254716981,0,1,823
22712.5654802803,2520.18743987907,0,3,609
22770.9160199005,1979.13154228856,0,1,229
22939.0434311652,2517.55748697581,0,6,591
22891.6593886463,2251.16652110626,0,8,821
23051.3688711166,2256.28748077515,0,3,849
23027.7725551639,2729.97023110067,0,1,436
23123.2263944835,2581.87212398443,0,2,412
23298.928178405,2133.93329233558,0,0,234
23177.107018763,2088.15566365532,0,0,402
23257.0598197898,2719.06357416986,0,0,497
23216.2864142539,1948.56770601336,0,0,465
23192.3680939227,2007.34461325967,0,0,263
23202.2865497076,2482.93494152047,0,3,491
23357.9459168504,2303.07397344543,0,4,635
23285.754314027,2584.40953357253,0,1,542
23486.0599666009,2519.66661606194,0,3,931
23432.942615524,2829.01208094231,0,0,333
23718.6146413474,2039.9714487016,0,0,527
23530.3273490814,3049.50897637795,0,0,41
23573.9112525117,2183.02612190221,0,7,781
23631.717376919,2548.78407887771,0,3,593
23611.7291835085,1955.52196173538,0,0,340
23648.3901900133,2825.99911621741,0,1,34
23654.7061760841,2730.47884362681,0,0,277
23868.266150372,2558.58331139774,0,2,811
