Xpos,Ypos,LMNA,KDM5B,GAPDH
24753.3850756776,30813.722280887,116,6,408
24800.6076710955,31297.6192028077,198,4,482
24813.3598115113,31430.9296533154,107,4,542
24942.8668499607,30961.8083267871,111,4,501
24936.4478551751,31195.2632821724,192,4,517
25060.7784184514,31241.0041186161,35,3,163
24989.3448383085,31388.8737562189,106,6,524
25038.5353380578,30707.3631488221,168,12,857
25003.0309168443,31227.0831556503,56,4,179
25013.9913627639,31134.457293666,81,3,259
25036.8948850305,31037.3744720788,94,4,313
25133.0804806992,31082.1489439184,116,1,394
25157.6305900038,31216.4137542277,108,4,391
25161.0338910339,31423.5045045045,55,4,380
25231.1128034269,30593.2727272727,85,0,459
25250.2652075958,31036.1841004184,173,6,776
25287.5093625079,31456.7014517147,167,14,969
25288.955336866,30652.2248296745,125,8,659
25364.7980871413,30729.4991144173,56,2,452
26394.863562753,30733.0386639676,167,0,657
27701.9749759384,31422.1126082772,97,4,396
28223.8386906517,31428.0073724565,102,6,587
28283.0980265286,31275.862504044,143,12,748
28278.4512558536,31798.9297573436,175,6,537
28301.7534039334,31192.1452344932,308,18,1187
28310.6899256813,31048.4591246903,165,9,777
28388.3406482107,31798.8448683322,92,2,453
28344.6997947816,30974.7223688068,163,8,792
28399.0370015949,31058.6688995215,75,5,427
28653.0321367521,31377.0464957265,256,12,976
28799.4797036082,31423.0148195876,101,8,685
30274.9090909091,31113.2016233766,122,9,534
30366.026149188,31360.7588769612,80,8,452
30441.7083729781,30583.1850618459,29,1,345
30830.7588262265,30563.2281063732,101,2,606
30930.5433100585,30695.9905642574,231,4,1229
31019.9420413382,31094.7999147667,275,7,881
31040.2357856494,30865.3004541326,382,29,1564
31173.3493049394,30656.0455486542,228,2,1046
31461.9865111192,31084.1290557783,72,0,265
31495.0844897242,30856.8083611453,310,1,1260
31532.6154320988,31149.4975308642,90,0,334
32171.3195456494,31356.8465495071,149,0,509
32144.8014955812,30589.0581237254,73,0,771
32210.1904985889,30769.6233929131,115,0,802
32202.7077464789,31255.2140062598,155,0,562
32278.5500753012,31118.828313253,99,0,399
32328.4256680467,31044.5062100113,76,0,319
32354.9959016393,30854.1948584203,188,4,909
32356.6591217746,31112.641466727,37,1,180
32397.7329545455,30704.9288277512,50,3,534
32542.0326509458,30599.3586421353,37,0,477
32579.1707105719,30675.214615829,50,2,441
32633.6395348837,30816.4192331867,155,5,914
32660.0879025239,30613.0304612707,45,1,422
32774.777178796,31306.4191374663,69,5,275
32801.5283430233,30552.5341569767,2,0,357
32842.9878608924,31246.4560367454,182,6,619
32860.656454389,31167.3201376936,203,0,638
33023.040451091,30999.7911252758,100,13,779
33043.659965537,30622.0987937967,18,2,317
33084.0236460717,31226.4889397407,56,0,441
33100.4232673267,30744.8382838284,51,1,721
33176.3274153592,31336.7262592898,76,0,275
33189.5295896328,31155.1974082073,41,5,323
33231.6703574818,30668.6621322366,44,0,619
33250.5442151805,31388.5070007369,48,0,290
33269.8460032626,31092.5771615008,52,1,466
33400.7107486164,30616.2618700845,25,0,588
33446.6856613389,30941.2951123465,120,6,825
33523.0942659862,31270.8003602522,71,0,599
33582.9345362988,30778.1586235837,69,1,558
33599.4044991511,30696.3811544992,48,0,656
33608.3170266836,31007.0276365947,57,3,557
33635.106528271,31356.3351543294,54,2,461
33645.8950866366,30911.0365535248,38,3,543
33789.7105500451,30985.6749323715,66,0,540
33816.773343188,31350.9640305494,58,5,469
33819.6638941399,31184.6612476371,94,2,602
33825.2468114443,30637.8083419511,32,0,407
33854.722718254,31052.2797619048,109,2,603
33841.630035545,30859.442535545,53,0,698
33927.9990462566,30613.0381497377,10,2,198
33994.5126026621,30943.7958085528,105,2,1010
34030.6978922717,30631.6950819672,47,1,518
34153.9593632174,30666.3472978634,47,0,340
34204.8198324022,30538.6261638734,88,1,415
34210.3817663818,31134.3994935106,147,12,1024
34263.8155660377,30736.1537735849,49,1,444
34278.9236745887,31263.2632541133,126,3,686
34321.8551318147,30921.9362682365,122,3,690
34394.9247804506,30946.5070637648,78,2,477
34398.5608800482,30724.9180229054,39,0,351
34559.4026442308,31171.7043269231,109,2,424
34700.5717623498,31200.9983311081,133,2,495
34834.4790278322,31390.420619365,53,3,464
34914.7153969957,31083.5496244635,127,6,567
34943.2260895884,30891.5644673123,161,7,887
35062.7561465128,31093.8181133969,154,4,622
35059.9674267101,30941.1700325733,47,1,489
35534.8485971413,31019.5558496559,109,1,757
35205.222566646,30540.507749535,27,1,421
35274.43558088,31076.4536245647,96,6,724
35315.8238609676,30685.967590418,81,2,697
35351.6345265589,31119.0040415704,107,4,573
35442.882629108,31244.8195096505,72,7,349
35546.2136122569,31023.7757807896,95,1,445
35606.5995975855,30946.2005365526,105,4,484
35660.6994295744,30901.5809565599,115,2,492
35734.3171296296,30951.148478836,205,8,905
36030.7931623932,31240.2201709402,122,1,493
36028.2230828815,30993.8907823393,86,5,533
36076.8203076923,31328.9421538462,33,1,175
36168.7791898332,30533.8427323272,39,1,309
36249.36829559,30813.821215733,58,8,277
36318.549894958,30776.7547268908,73,4,229
36337.4932984636,31390.2974828375,81,4,619
36440.7307038422,31039.1978918735,135,5,346
36555.7169149869,31166.9255039439,158,4,415
36581.3642951252,31345.3642951252,126,3,413
36589.8714613619,31279.3228768171,65,8,224
36650.9813289401,31141.2602965404,237,9,605
36665.5877862595,31414.2782789729,59,1,330
36674.021646695,31253.1194433707,162,5,462
36764.1088335774,31350.08443143,152,5,459
36912.1505757307,31086.8544434603,143,5,696
36935.6741301059,31236.8677760968,210,9,773
36971.4838134081,31422.3808309967,89,3,507
37002.9869229245,30733.3231622746,198,12,916
41.078768492603,32323.3922431028,62,0,327
188.979463243874,32116.6373395566,292,6,1097
186.352598566308,31675.2612007168,174,10,801
214.055283757339,31763.1130136986,168,16,787
339.317990654206,31948.086682243,176,18,973
320.591086786552,31714.3975762314,145,10,549
357.538689217759,32207.4190274841,109,3,427
392.024691358025,31864.5878442545,152,37,577
391.339015151515,32122.6150568182,119,13,512
477.372873964239,31780.0233318796,157,7,553
777.53813559322,32356.8861228814,69,7,336
827.330044843049,31886.6049327354,393,22,1167
850.583077112286,32214.9410896569,163,23,473
955.141666666667,32279.5102083333,63,7,277
970.798784104389,32167.462485172,117,9,445
986.648170982326,31451.1652281134,79,1,462
1075.20528533129,31820.0379165071,95,9,446
1077.03031784841,32195.6943765281,105,7,361
1161.18520395237,32079.7266278186,87,2,547
1166.8921949116,31776.7003018542,49,3,250
1168.11688931298,32215.3821564886,99,3,603
1218.40186000979,31592.3387175722,36,2,272
1261.61345187476,31467.7201391573,51,1,443
1281.33100902379,32064.3847415915,44,3,366
1338.14720452937,32249.4309978769,95,7,478
1442.74345146379,31825.282742681,67,0,295
1441.27777777778,32358.5321910696,33,0,471
1613.06833013436,31702.6222648752,65,5,572
1812.99013722127,32300.8537735849,21,1,215
1837.55845181675,31586.3246445498,37,0,514
1872.54701986755,32007.9437086093,48,2,304
1899.65174129353,31931.2437810945,62,4,455
1917.29647887324,32237.8165492958,25,1,321
1915.41194828355,31767.3441818992,62,3,453
1928.06150253017,31647.5488516933,35,2,348
1974.64945344893,31842.7708254806,29,3,221
1969.78641335636,31949.6488198043,62,6,300
2060.56739495798,31507.4645378151,28,2,407
2076.81092992508,32216.1361833407,19,3,189
2121.41261498029,31599.4717477004,57,1,548
2145.55339805825,32297.9308252427,32,2,272
2210.23481414325,31783.153218495,40,3,289
2218.25965996909,32354.6599690881,62,3,606
2309.40626193204,31813.9003436426,56,1,423
2317.69076714189,31536.8682959946,24,0,345
2341.83623931624,31675.8526495727,74,2,570
2348.876538605,32041.2573666542,45,2,437
2457.96721902017,31570.9376801153,31,0,364
2464.06096131301,32258.4130519734,63,7,358
2530.07135362015,32315.796432319,56,4,386
2539.58895348837,31567.1563953488,18,1,562
2831.62935034803,31829.0034802784,46,7,473
2844.89539098912,31575.3443811497,50,4,461
2851.62441156691,32252.0063887021,126,6,582
2884.14470284238,31697.4177433247,60,2,480
2910.72531512605,31502.4679621849,78,1,570
2939.87991994663,31994.0807204803,104,6,498
3120.67513134851,32074.0910683012,88,2,463
3260.85269993165,32159.016404648,166,7,560
3378.91056572379,32287.3514975042,128,4,539
3401.59096409843,31952.7063331989,173,12,1208
3494.31264728987,32144.5333857031,208,18,1069
3723.33575109754,32171.1378125596,191,12,789
3788.99475801536,31996.8996708521,363,33,1454
3857.86568627451,32218.256372549,117,3,403
4158.45909766981,31675.8963807635,85,4,707
4261.14310197087,31828.5788346187,42,2,271
4390.30385267749,32346.4846135207,54,2,446
4376.03870725291,32008.326568959,59,4,450
4474.82403189066,31859.4476082005,19,3,223
4631.35198412698,31934.5305555556,65,1,300
5009.42557377049,31484.1586885246,34,5,203
4658.18725296443,32205.5755928854,51,1,372
4662.64937471051,32288.8619731357,65,1,366
4713.27821413807,31682.9859446052,62,2,745
4762.13072183099,31894.7273327465,15,5,250
4778.00267498885,32092.386090058,80,6,418
4947.67426556992,32202.5809635723,79,9,436
4961.31295253419,32406.4320193081,21,0,172
5003.43018763797,32295.8347130243,58,2,384
5005.80940416368,31933.0143575018,13,1,217
5038.3758656873,31522.3981112277,2,2,79
5030.22655524605,31863.4749303621,32,3,512
5090.73690621194,31464.0347137637,48,4,420
5357.72780203785,32357.1601164483,32,1,307
5448.14218009479,32291.3439404198,89,3,362
5837.33126523377,32131.500110791,46,1,232
5758.34948516051,32157.4566929134,59,6,437
5832.93365583967,32111.6123013131,32,4,263
5970.50383912249,32204.3722120658,103,6,507
6067.23273837482,31632.63046031,59,2,806
6068.5418828762,31446.0593031875,110,6,986
6244.97678992919,31729.4901652242,120,3,1329
6587.47215672048,31511.7213858153,230,7,675
6865.04373610082,31704.2220163084,62,0,285
6980.55854727614,31617.9943644333,77,2,372
7053.92792046396,31586.2410936205,36,5,643
7097.54267390232,31654.2594967933,87,14,483
7206.56653523903,31767.6414489896,118,1,817
7243.9326007326,32019.3124542125,47,2,376
7269.81525542337,31922.1952414276,98,2,637
7324.99201419698,32058.2617568767,109,4,508
7365.42539562924,31765.278824416,63,1,579
7412.86393613329,31576.5275945852,110,1,784
7431.7940765577,31993.8239731769,66,2,426
7434.44928478544,31680.7048114434,54,0,451
8223.02537682023,31604.5008941497,85,15,1534
8847.17721021611,32321.3009823183,61,3,547
8858.94221226189,32437.7917400352,32,1,367
8995.27107489815,32324.9207145096,135,8,1007
8978.78756157636,32388.8651477832,14,0,544
9591.87765957447,31582.2838491296,93,7,362
9754.84734177215,32011.8592405063,274,19,727
9931.83738895326,32290.685592893,88,2,688
10164.0693391116,32337.1491513182,99,2,639
10305.6576200418,32190.6925141664,77,6,459
10457.0799839228,32289.731511254,77,4,285
10503.8488179784,31597.0413464345,108,5,716
10523.4294906166,32138.6675603217,153,5,588
10540.2263182454,31727.149790014,126,7,564
10544.1604251012,32318.8031376518,53,0,238
10586.743165925,31523.6954863318,139,3,617
10633.492816572,32232.7838289342,61,6,428
10643.8627124292,32083.8243918694,208,17,973
10647.7293233083,31693.4536340852,111,2,515
10648.6980227681,32336.1725584182,64,2,463
10652.46934071,31611.8460119871,65,2,521
10775.3218769294,32207.7326610414,139,6,828
10807.0160592959,31467.3353922174,72,3,523
10860.3411198901,31777.2961181724,164,7,1164
10953.4947453517,31562.6721907842,82,5,785
11002.5162664601,32329.299767622,83,2,618
11115.1775254035,32297.3230723252,108,4,567
11134.7179600887,31672.6900221729,77,3,800
11149.9511167299,31968.7631689844,70,5,415
11161.4188384214,32178.3365599404,94,5,465
11205.15,31684.1123595506,82,3,724
11394.8465974625,31598.8811995386,58,1,326
11480.7695511337,31559.3243868579,100,0,730
11486.1011426153,32139.5607278883,163,3,597
11506.6017940718,31964.3365834633,136,11,402
11636.9215542522,31980.1862170088,178,5,570
11714.6205128205,31721.1794871795,57,1,351
11760.5508761144,31611.1872118045,122,3,956
11790.7857142857,31946.6877076412,110,6,517
11890.7829899167,31865.3288031565,87,1,522
11929.2663702506,32150.6875505255,81,8,473
11980.1644652748,31963.8436301662,51,3,292
12065.114628821,31896.6293668122,43,2,213
12067.2034609334,31822.9910854746,115,2,558
12123.781287485,31971.1527389044,127,2,448
12137.1134831461,32045.7831460674,103,4,406
12134.8526164186,31718.6716274604,68,2,367
12203.6767426495,32333.7905517014,55,1,338
12169.4306714342,31789.7270560191,126,8,607
12257.3652912621,32205.2257281553,111,1,616
12376.5694560669,32309.7654811715,90,1,774
12401.7888277613,31621.2094794752,112,4,542
12424.5203176086,32265.9532928538,86,2,537
12575.79117548,31653.7352643988,85,7,485
12758.6015473888,31790.7649903288,142,8,724
12769.1581054036,32140.3448965977,45,2,276
12810.5493381468,31531.8501805054,47,1,680
12825.1135620915,31823.6380718954,77,5,621
12990.18976,31937.6096,114,7,458
13425.4200862207,31699.9412422162,305,6,1682
13485.451537259,31488.1542470036,87,0,719
13527.9904153355,32505.5479233227,147,2,1245
13620.3141361257,32001.0284685864,91,5,569
13623.1344195519,31459.9898167006,152,2,734
13743.0356340289,32079.458105939,184,4,746
13793.9836512262,31846.8365122616,29,2,296
13786.6280112045,31761.9148459384,73,2,603
13941.7584683358,32310.7334315169,73,2,315
14017.8007181329,32272.2732495512,121,3,533
14109.1585591133,32192.2272167488,114,0,636
14214.6505566115,31714.2926961716,63,0,545
14956.8520430108,32291.5974193548,67,9,260
15030.500841144,32344.616678683,126,8,516
15363.4193231976,31500.5561549779,51,3,344
15457.1893626777,31532.3567171022,26,3,418
15805.0561724363,31893.2336163727,161,5,604
15913.8079484425,31927.698603652,215,18,716
16378.6882911392,31777.544435654,391,11,1436
16417.5680241327,32316.3610859729,205,3,669
16439.3060522696,32137.9883081155,190,0,503
16536.2999657182,32207.481316421,114,2,347
16671.6264220183,32368.1460550459,66,1,246
16752.8234966592,32117.7733853007,144,1,367
16871.4631306598,32103.4592496766,142,6,431
17085.7395201687,32060.6129712629,140,4,642
17352.2421077617,32313.4139568004,234,1,629
17430.5938385269,32239.9043909348,267,4,873
17514.503342246,31639.1691176471,77,4,994
17764.180185957,32125.3850593139,108,7,326
17844.6577828183,31970.0314715055,144,8,864
18107.8871692461,32162.8909136296,369,5,1230
18158.7448837209,32288.2755813953,210,10,1048
18227.4257129715,32201.7821987121,256,8,820
18453.037015616,32286.7810873337,157,12,995
18544.8211480363,32060.9145015106,59,5,138
18548.5636487406,32089.623326526,108,3,159
18554.487862177,32016.6166797181,156,4,273
18813.1533391916,32099.6468951377,322,22,864
19136.5747168433,31645.5502374863,43,2,458
19222.9845594914,31827.1607629428,70,5,432
19237.5747238467,31619.6634178038,52,2,593
19988.5557193396,31928.3163325472,220,8,967
20070.7463046757,31992.0935143288,277,9,1236
20426.0339558574,31601.8415393322,111,5,605
21900.3828854803,32018.6818129397,425,32,2031
22025.8401667825,31683.9902710215,109,1,544
22128.0644839289,31688.3180275504,94,2,517
22194.9490412398,31634.1045442606,108,5,798
22353.6446185757,31609.595067988,169,3,972
22501.0549597855,32136.1722520107,299,22,1164
22561.3302919708,32307.9303251493,309,18,1355
22646.1695813461,32233.5013248543,218,9,1167
23072.471827957,31935.2929032258,62,6,311
23233.4292557111,31987.245394252,91,1,300
23423.8012266518,31562.8366322832,163,9,1041
23594.1984031936,31997.4467065868,107,21,624
23654.2525735294,31503.4746323529,104,2,596
23936.2046862375,32022.415297603,281,25,1069
24113.8891949153,32232.4275423729,238,7,947
24252.4638596491,32238.0877192982,99,4,344
24292.1687880465,32160.5464858882,201,11,553
24323.6788874842,32022.7506321113,178,6,644
24370.2243627742,32374.5823947836,79,3,352
24388.8751020408,31941.8518367347,130,6,556
24419.8253513048,32116.798394035,126,5,574
24464.6223502778,31844.1043424573,116,13,911
24479.8218073823,31748.0394569368,131,11,1413
24725.9450841453,31542.3379096546,36,4,543
24953.2962489344,32153.5882352941,208,3,1280
25281.1038691847,31863.346844772,249,10,1090
25430.2416679829,31799.6379718844,284,9,1058
25584.0446608462,31981.3925453324,117,1,437
25899.1141085271,32342.0021705426,82,0,363
26996.7232258065,32277.551827957,162,0,593
27358.2979194334,32281.4656927844,47,4,257
27432.9079867501,32320.6234817814,107,5,333
27724,31531.9536271809,74,1,444
27849.970966404,31724.8469514724,202,2,632
28009.3606775158,31709.5715709067,69,2,314
28061.2685265911,31611.8905841325,102,1,442
28201.9621661721,31638.6487388724,97,3,428
28356.6512189512,31799.2821987121,144,8,485
28494.4169014085,31517.9624413146,251,12,1087
28548.472507823,31614.4684845776,89,4,530
28580.748004561,31794.5944507792,143,7,622
28593.0068493151,31536.8242009132,76,4,391
28659.1116017664,31653.8398233641,42,2,396
28685.3578471652,31783.9889071487,94,3,503
28715.3454138702,31551.3496644295,65,8,441
29433.4686222222,32252.5916444444,168,1,621
30002.7658710005,31801.468765871,195,5,1092
30062.2925120773,31670.3055555556,120,2,1117
30172.9850572804,32186.7781836294,345,9,2037
30223.5947802198,31837.1847527473,80,2,779
30349.2290874525,31593.25,31,1,580
30404.8611111111,31542.1603773585,10,1,317
30713.1784065525,31997.7246463142,240,2,898
30996.271418212,31738.4001864705,428,8,1894
31173.1171770972,32348.0945406125,56,5,473
31264.8204240588,32351.3297273907,109,11,699
31846.8908926961,32171.0545536519,112,8,388
31979.5372483221,32177.6187919463,112,4,439
32047.7410098075,32092.5063567018,95,3,408
32132.6278991597,31690.5620168067,71,2,520
32164.7880577428,32046.2267060367,82,0,628
32160.2778478352,31482.2896174863,46,0,481
32216.5302695537,31605.0733539549,60,3,380
32267.6530612245,31477.0178571429,44,0,293
32333.8351555929,31677.6722736193,94,0,421
32354.1185292695,31572.7900338655,34,1,310
32369.3699599877,31876.486303478,97,3,481
32449.6786556604,31763.3328419811,130,3,677
32456.1793062904,31964.9035861258,135,1,500
32498.6172751558,32075.8195903829,98,13,451
32654.152194211,32016.4948646125,93,4,495
32825.8948462178,31851.6957605985,92,2,565
32845.8085184505,32180.5983109969,124,17,452
32914.4184297132,31841.2275505407,47,1,246
32934.311833418,32176.1503301168,88,2,395
33008.1092853417,31954.6966614502,83,1,506
33052.9430284858,31661.8185907046,29,0,502
33099.6685690991,31744.7264573991,59,1,579
33435.5190274841,32300.3192389006,111,7,603
33794.0338266385,32294.0040169133,210,12,982
33886.1440195281,31469.8340113914,63,2,911
34155.1668351871,31883.9688574317,143,4,791
34277.2162075593,32017.935938501,33,1,330
34409.0540376442,31909.237704918,133,8,776
34405.6973415133,31477.5130002921,78,1,714
34649.3125,31734.9221014493,88,9,475
34656.2522485691,31823.5020441537,148,9,828
34748.7362778731,32189.166380789,38,3,326
34892.6546438233,31542.2962128043,55,1,726
35036.5747062115,31663.5226636821,96,6,751
35044.734385419,32191.3289619916,60,3,250
35065.2438016529,31895.6101928375,144,3,684
35149.7721117833,31936.1040046096,176,4,713
35555.2586978987,32139.3234584912,94,7,549
35614.8025447691,32247.4943449576,116,2,446
35667.4191919192,31756.7943722944,111,1,610
35669.4132693845,32337.4732214229,70,4,409
35684.3849814913,31607.1422527763,129,4,647
35790.5482066469,31537.740704179,111,7,880
35866.0099960016,32106.5485805678,115,3,438
35879.0763825237,31836.3449434769,80,2,568
35879.5632737276,32195.1898211829,90,8,397
35951.1394335512,31804.8502178649,48,2,468
36025.314724616,32039.0618209067,185,19,659
36097.127671385,31691.0452400777,182,15,698
36166.4406189555,31791.4762088975,96,9,354
36236.2512953368,31727.6884715026,166,3,651
36294.3926157046,31841.5093603744,170,1,603
36473.8516853933,31819.1368289638,157,9,611
36482.0255851933,31512.8225367447,74,1,649
36486.3033496425,32337.2574331953,131,6,510
36540.4372294372,32066.2842712843,76,4,525
36667.9554822753,31767.8359439406,175,8,813
36711.5538608198,31479.183508103,81,2,409
36764.9839668994,32182.7654512542,177,6,625
36786.7749782798,32304.900086881,133,4,580
36854.4808492923,32162.114071607,198,4,559
36894.5435393258,31544.8689138577,98,2,550
36897.9932126697,32274.8110859729,151,1,520
36998.297107438,31968.2111570248,72,5,385
37033.5836563308,32115.5300387597,178,10,551
42.9432648799165,32784.2485207101,50,3,347
107.655509406303,32617.172733936,60,2,498
101.443082311734,33261.3147985989,61,1,320
120.548906789413,32434.0958956655,31,1,373
212.56375,32616.314375,51,0,398
245.697475395807,32775.919127086,59,1,326
284.428355957768,32376.3936651584,62,2,469
319.012323491656,33228.923491656,110,5,580
345.216637346067,32652.277205328,52,3,408
402.021357380161,33228.8690080683,48,3,294
414.218721461187,32856.6767123288,33,3,260
432.764529433821,32763.0742407199,62,1,356
437.365877235379,32542.1019816336,34,1,254
503.401819154628,32854.8325307651,83,1,518
512.847513089005,32511.472513089,14,0,441
520.376662636034,32668.1898428053,45,4,466
600.348803480783,33198.6468455403,99,3,520
599.497487437186,32984.7173366834,102,1,530
688.176470588235,33076.0838033844,35,4,253
681.135607321131,32998.2321131448,36,0,302
711.938194444444,33252.8388888889,27,3,186
754.585340314136,32440.7979057592,20,0,457
849.177548301133,32651.1119253831,38,0,701
910.052503052503,32387.177045177,29,2,372
906.408103727715,32800.4991896272,54,1,503
960.907421289355,32682.1656671664,22,1,352
1013.49730053989,32568.2339532094,26,0,369
1084.64509090909,32897.2721818182,76,8,475
1157.02765126871,32483.9508783344,34,3,615
1193.32957873395,33274.0786213111,228,10,653
1218.53085339169,32604.5402625821,44,8,612
1361.16147488875,32807.7972027972,36,1,442
1361.27344573235,32393.6448893572,28,4,402
1413.61392592593,33208.8725925926,123,8,722
1435.46221532091,32469.3861283644,44,0,491
1572.4996,32567.8104,19,0,377
1590.71598414795,32702.358652576,23,0,327
1731.56370534303,33685.3436610812,32,1,151
1703.59125055236,32747.007512152,32,2,405
1717.55014164306,33269.0739376771,63,1,382
1754.28093023256,32821.2939534884,29,0,301
1837.12418772563,32410.840433213,7,1,182
1940.09983079526,32516.0947546531,28,2,296
2063.0078125,32706.03125,57,1,393
2090.92904363156,33112.4460114588,40,3,315
2114.176209005,32596.456364647,19,0,330
2214.08405084051,33186.2644526445,60,1,415
2214.37390097177,32640.7121702915,47,2,382
2235.9621575826,32998.2016379554,93,1,564
2329.8255618407,33127.9758446721,138,5,712
2348.5912715065,32515.710868653,41,2,541
2425.86060161409,33659.2482269504,90,0,408
2532.60831610384,33186.5954514128,151,12,974
2629.44876973926,32705.8802791039,9,1,267
2725.31785063752,33234.8911657559,21,2,201
2839.69657657658,32510.4846846847,133,1,700
2965.67575993765,32391.1067809821,105,1,684
3005.63139717425,32739.4762951334,171,6,788
3186.98443074927,32459.4518326306,151,9,755
3202.22175106011,33287.3497131454,68,6,679
3206.88214837713,32668.1333075734,161,9,706
3274.22203196347,33066.002283105,120,7,608
3382.30278592375,33654.0813782991,45,1,207
3410.25153374233,33081.9102760736,68,5,588
3442.79103371619,32582.034827714,35,5,546
3487.86388269047,33155.4510678993,141,5,837
3628.93139678616,32377.2509270705,58,0,686
3656.09714285714,32608.0702040816,49,1,564
3725.47755535335,32991.9639065817,276,9,1181
3710.91065046462,32702.4145818442,100,4,563
3719.47957099081,32433.7456588355,61,3,440
3764.60182767624,32791.1584856397,180,11,852
3800.37570188872,32501.6385911179,85,4,540
3846.4662692187,33238.2839661123,139,2,533
3901.17987370137,33349.9794255449,14,1,80
3924.11801094456,32753.1256245539,127,7,642
3928.55605018211,32559.808174828,102,5,759
4031.29588014981,33642.1758096497,20,1,80
4025.63238715682,32816.6295951605,106,3,623
4045.35690789474,33332.6365131579,37,1,272
4095.11500423849,33239.1008759537,154,4,654
4131.19286229272,32572.0428983417,87,2,470
4143.70392584515,33004.3167938931,82,3,384
4150.91158678455,32827.3978594695,83,4,353
4192.59822090437,32728.7301704967,56,2,364
4224.77772420444,32976.2651880424,67,6,320
4240.72765559195,32456.8989237248,75,3,455
4270.401875,32813.415,53,1,240
4284.63853790614,33071.428700361,156,5,592
4312.44228964654,32629.5846105724,77,3,502
4324.21433100824,32429.4993658846,27,0,362
4351.18227405248,33180.1916034985,235,18,1187
4389.186540732,32541.5979929162,50,3,458
4402.26825842697,32758.6100187266,59,4,260
4414.27879169289,32846.2435494021,60,4,183
4440.85612788632,32424.7045589106,14,0,480
4473.20013431833,32934.5117528543,94,3,296
4550.71156289708,32921.5777213045,65,4,290
4616.19096209913,32535.8372206025,74,2,530
4670.17495987159,33030.5032102729,112,7,1030
4961.25893508388,32406.0269876003,30,0,192
4657.4096499527,32767.7114474929,82,6,452
4791.85991820041,33126.6754601227,71,2,545
4774.25638353309,32768.0927566441,137,6,656
4781.62433581297,32435.7948990436,79,4,399
4803.91028911565,32652.1232993197,32,1,287
4871.35172413793,33279.6864097363,21,2,194
4925.21710526316,33328.9111842105,47,0,285
4933.37253655436,33201.3363000636,133,5,754
4964.59157894737,32634.7347368421,56,1,267
4975.52798615118,32551.0600115407,81,1,345
5129.18530612245,32457.4579591837,35,1,340
5161.31715481172,32875.0610878661,78,10,452
5190.87131952017,33287.2579062159,54,9,325
5215.7,33205.2440613027,50,1,394
5355.22441778405,32441.4615384615,48,0,624
6418.12446555819,33096.2194774347,96,1,290
6555.39992088608,33022.6534810127,116,5,13
7089.45878737077,33115.0444258173,165,2,22
7493.24149484536,33246.9180412371,183,3,507
7773.75740740741,33284.3111111111,267,12,839
7882.14285714286,32626.0115327381,104,8,347
8328.37917594655,33268.8769487751,94,2,532
8771.66568047337,33676.2183431953,91,1,363
8863.2427551449,32448.1087778244,41,1,435
8957.272823219,33014.7435356201,56,0,369
9704.34607815575,33040.4925499016,143,12,760
9745.91625207297,32847.6488391376,113,2,460
9797.63358504135,32451.9011147069,122,1,793
9823.35984654732,32868.8373401535,106,16,305
9853.60006138735,32693.3379373849,164,0,714
9900.815312985,32903.710812209,94,12,375
9914.15245098039,32802.2779411765,129,2,575
10129.7253129346,32627.1842837274,146,2,802
10164.2373096447,32456.5799492386,65,2,516
10264.0391829929,32460.0287619842,40,2,292
10418.1888739345,32434.4208165096,82,3,420
10463.1079764042,33122.3126442678,105,15,517
10535.6706187477,32463.8295665061,67,5,450
10910.6565869051,32526.8067315277,109,8,777
11043.6657785672,32946.0032563647,154,17,810
11140.1902925834,32638.7022000454,139,16,801
11255.2744646558,32718.2281832834,127,17,507
11250.9427723612,32512.8478168716,190,17,757
11276.4859117491,32852.8490164806,133,14,508
11520.0830056793,32525.7951070336,125,6,617
11604.2902717605,32604.0917684128,184,13,699
11643.8788172564,32955.3099854581,116,10,552
11657.2173637516,33117.8589987326,99,7,377
11712.5384897361,32754.7859237537,131,18,449
11853.0683496479,32681.2333848532,183,18,828
11848.318455971,33144.082026538,70,4,282
11936.1788321168,33172.0218978102,56,7,285
11990.1358222629,32901.6486486486,179,10,1071
12009.0796859666,32686.2600588813,159,3,699
12001.7038137692,33276.5403665181,69,5,482
12037.2283633248,32557.736503856,59,2,361
12171.0305214074,32368.8694362018,65,4,506
12099.4762663269,33123.8873845174,161,33,1241
12120.1886654479,32572.5627056673,79,3,467
12255.3303276607,32896.0924561849,135,10,1015
12476.8861610633,32872.8842845973,130,1,841
12488.3288866085,32609.1744484351,144,5,956
12527.5097123646,33238.4607769892,178,16,967
12652.2007611798,33012.4933396765,215,4,796
12691.5579009667,33321.7727362399,120,4,613
12709.5754570809,33161.192748683,176,2,483
12789.1550819672,33072.0504918033,123,4,480
12825.2669935746,32909.3483260061,217,1,974
12818.4057187017,33256.9350850077,88,3,327
12872.40952696,33185.3562686073,99,1,406
12972.7965786538,32769.2251146647,276,3,1347
13041.5673659674,32470.9354312354,92,2,663
13103.9665775401,32578.6423796791,193,3,711
13206.6802158273,32681.7651079137,88,2,643
13214.4086734694,33039.8640306122,159,27,786
13256.4953064605,32526.1446714522,234,5,1042
13436.172733564,32786.2906574394,222,8,943
13624.5963773069,32425.7033492823,34,1,517
13669.1490414348,33273.6437847866,147,8,629
13826.8550951264,32931.8923638259,51,5,426
13849.676592225,32397.85318445,29,2,239
