cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
1207,37456.8968665698,15316.0726291762,1,93,22,342,4,0,0,12,3,0,0,5,2,86,12,0,0,2,0
1208,37723.2830665543,15633.50098287,0,133,9,237,1,0,0,13,4,0,0,3,3,82,5,0,0,2,0
1209,37886.6334303094,15527.2449087543,0,159,10,250,1,0,0,0,0,0,0,2,2,125,3,0,0,0,0
1210,20.0500229463056,15968.4020192749,3,118,3,142,3,0,0,0,2,0,0,1,0,17,2,0,0,0,0
1211,22.7344247385175,16038.8940427467,0,83,1,93,0,0,0,1,2,0,0,0,0,4,1,0,0,0,0
1212,76.9795709908069,16280.8631256384,19,67,6,211,5,3,0,29,12,1,0,0,10,4,5,0,0,4,0
1213,107.434391080618,16059.6320754717,4,208,12,232,1,0,2,7,2,1,0,2,2,36,5,2,0,4,0
1214,445.568363483382,16298.805637358,2,197,42,288,0,0,0,6,6,6,0,2,3,63,22,0,0,2,0
1215,595.887831407206,16087.7341944256,0,197,38,349,1,1,0,4,2,0,1,4,5,68,17,0,2,1,0
1219,7266.23720783323,16663.8989260897,2,204,23,226,0,0,0,29,4,3,1,13,2,72,25,1,1,5,0
1220,7649.96102661597,16023.1460709759,1,145,68,274,6,0,1,41,7,0,0,1,6,0,5,0,0,11,0
1221,7736.96731358529,15895.5337078652,0,90,78,254,6,1,0,35,7,1,0,6,1,2,9,0,0,1,0
1223,8408.74980299448,16188.5047281324,0,84,12,166,0,0,0,0,1,0,0,1,2,8,3,0,0,0,0
1224,8677.81545454545,16294.4895454545,0,92,41,340,0,0,0,0,3,0,0,4,4,5,4,0,0,0,0
1225,10379.0533016832,16307.8664220975,6,212,41,482,0,0,0,1,215,5,0,7,26,6,5,0,0,4,0
1226,10629.2545174085,16072.7031732041,9,55,41,487,3,0,3,95,302,9,2,20,117,2,35,0,0,26,0
1227,11127.0088062622,16637.4818982387,0,108,11,4,0,3,0,19,3,1,0,14,1,11,30,0,0,0,0
1228,11387.1877428999,16616.8242152466,1,97,12,176,1,0,0,5,0,0,0,1,0,24,3,0,0,1,0
1229,11745.7240297467,16520.2231001627,9,339,106,730,5,0,0,34,6,1,0,0,2,90,10,0,1,2,0
1230,11790.4944805195,15757.8821428571,1,134,8,142,0,0,0,7,4,1,0,4,1,9,11,0,0,3,0
1231,12281.6993727599,16049.6756272401,0,145,5,268,0,0,0,0,1,1,0,2,1,4,1,0,0,3,0
1232,12175.2749144457,16034.018562688,0,355,7,528,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0
1233,12156.3354577057,16176.0251062186,1,283,8,516,1,1,0,3,0,0,0,0,1,32,4,0,0,4,0
1235,12281.6157530601,16145.3757317722,1,245,8,456,0,1,0,9,0,0,0,2,0,18,2,0,0,0,0
1237,12887.4162303665,16534.8977421466,5,275,34,400,2,0,2,1,37,0,1,7,1,8,9,3,0,5,0
1239,13200.7046178344,16991.3837579618,4,191,37,390,0,0,0,3,5,0,1,4,6,119,4,0,0,2,0
1240,13350.2353229305,15985.5235462879,1,625,4,960,4,3,0,82,1,0,1,12,0,20,0,0,0,1,0
1241,13523.4364606213,16519.3959836837,3,133,4,176,2,0,0,6,3,0,0,1,43,25,24,1,0,1,0
1242,13583.004107425,16174.2957345972,7,311,24,620,2,2,1,68,101,1,1,9,16,35,18,0,0,20,0
1243,13732.4049029622,16457.4429009193,6,239,14,364,2,1,0,11,29,2,0,9,0,14,11,0,0,12,0
1244,13755.9787535411,16145.171388102,0,78,5,199,2,1,0,58,138,1,0,5,1,0,19,0,0,67,0
1245,14362.6726398601,16619.0362762238,0,102,7,223,1,0,0,0,1,0,0,0,1,23,2,0,0,1,0
1246,14465.0211055276,16606.3819095477,0,90,12,98,0,0,0,8,0,0,0,1,0,15,0,0,0,0,0
1247,14505.2174815934,16484.1110062299,2,122,14,227,3,0,1,26,4,3,1,3,4,18,11,0,2,3,0
1248,15114.5077373484,15888.5286491008,3,168,18,232,0,0,0,1,3,4,1,4,1,16,6,0,0,1,0
1249,15133.1910876133,15771.5377643505,1,121,7,173,0,0,0,0,2,0,1,1,1,1,4,0,0,0,0
1250,15780.5351232071,15827.0816476646,0,125,19,166,0,0,0,0,0,0,0,6,0,25,0,1,0,0,0
1251,16072.2492661448,16395.6638943249,1,246,75,548,1,2,0,0,0,2,0,9,4,12,2,0,0,2,0
1252,16280.3220255654,15848.83726647,13,156,3,204,0,1,0,8,2,1,1,7,8,53,7,0,0,8,0
1253,16297.1704501731,15987.4674874952,0,155,20,271,1,1,0,9,0,0,0,3,2,38,3,0,1,5,0
1254,16401.7427644036,16289.7297809034,7,134,44,346,0,0,0,4,0,1,0,3,2,38,8,0,0,7,0
1255,16473.4317343173,16508.5535055351,8,153,4,234,0,0,0,6,6,0,0,9,4,9,14,0,0,46,0
1256,16751.2448849105,16504.6617647059,0,104,0,127,0,0,0,1,6,0,1,4,1,2,2,1,0,9,0
1257,16815.8930079775,16522.0258094791,0,67,1,122,0,0,0,6,1,0,0,2,5,4,0,0,0,4,0
1258,16834.0194761585,16245.4053055742,0,41,16,191,0,0,0,2,24,0,0,6,26,2,1,0,0,1,0
1260,17155.4063032368,16582.6183986371,0,141,3,254,1,1,0,2,1,0,0,0,0,28,4,0,0,1,0
1262,17325.5474333983,16439.2761533463,0,183,27,270,1,0,0,5,1,4,0,2,1,101,1,0,0,0,0
1263,17542.8479880775,16271.0611028316,0,71,16,192,0,1,0,0,2,0,0,3,0,56,3,0,0,1,0
1265,18176.9372647428,16620.1355081556,0,136,9,267,0,0,0,2,1,1,1,2,1,48,5,0,0,1,0
1266,18445.558714044,16420.2778341794,0,129,11,327,0,0,0,1,0,0,0,9,0,47,7,0,0,1,0
1267,18701.5486187845,15957.998480663,5,51,3,264,4,0,0,30,4,1,6,8,8,6,14,4,0,5,0
1268,18776.4860493328,15824.0125353821,0,130,6,214,1,0,0,4,0,0,0,2,2,44,1,0,0,1,0
1269,19045.0489214176,16244.4892141757,0,153,4,275,0,1,0,2,0,0,0,2,0,25,0,2,0,0,0
1270,19101.409375,16127.53125,0,98,9,246,0,0,0,0,2,0,2,2,2,36,2,0,0,0,0
1271,19925.168756027,15794.9580520733,0,116,11,288,0,0,0,0,0,0,0,1,5,22,3,0,1,2,0
1272,20042.0581745236,15890.6599799398,0,195,9,333,0,0,0,10,2,4,1,2,1,17,7,0,0,0,0
1273,20771.6871444824,16341.6999431172,5,102,12,425,1,0,0,4,2,0,0,4,5,43,4,0,0,6,0
1274,21315.7729171787,16061.0191693291,0,96,15,386,0,0,1,0,59,1,0,3,73,1,7,1,0,4,0
1275,21536.5788043478,16128.3443675889,1,66,8,272,0,0,0,8,96,3,1,5,87,6,6,8,2,4,0
